ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational _Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation,Response_D,D_Relational_Alignment,D_Indirectness,D_Facesaving,D_Cultural_Appropriateness,D_Directness_Threat,D_Hierarchy_Violation
192,والد,بیٹا,High,والد آپ کو کسی ایسی حرکت پر ڈانٹ رہے ہیں جس سے انہوں نے پہلے منع کیا تھا۔,میں نے تمہیں پہلے ہی منع کیا تھا۔,معاف کر دیں ابو، مجھ سے غلطی ہو گئی، آئندہ ایسا نہیں ہوگا۔,4,4,4,4,0,0,"""والد جان، میں سمجھتا ہوں، مگر مجھے یہ بھی بتایا جائے ک�",4,4,4,4,0,0,"""جی والد، مجھے یاد نہیں تھا، مجھے معاف فرما دیجیے۔""",0,0,0,0,0,0,"""جی ابو، مجھے معاف کر دیں، میں نے غلطی کی ہے۔ آئندہ خیال رکھوں گا۔""",2,2,2,1,0,0,"""والد جان، میں کسی بھی حرکت سے مجبور نہیں ہوں، مگر میں اس",2,2,2,2,0,0
193,دوست,دوست,Low,آپ کا دوست آپ سے پیغام کا دیر سے جواب دینے پر ناراضی کا اظہار کر رہا ہے۔,تم نے میرے میسج کا جواب اتنی دیر سے دیا۔,معذرت، مگر میں بھی اپنے کاموں میں مصروف تھا۔,4,3,4,4,0,0,"""میں معاف ہوں، مجھے بہت کچھ ہوا تھا، ابھی جواب دیا ک",4,4,4,4,0,0,"""یار، میں واقعی معذرت چاہتا ہوں، مگر مجھے یہ سمجھنے می�",2,2,2,2,0,0,"""میں بھی بہت ناراض ہوں، لیکن میں ایک بڑی کام کر رہا تھ",2,2,2,1,0,0,"""یار، معاف کرنا، میں مصروف تھا۔ اب میں تمہاری بات سن رہا ہوں!""",1,1,1,1,0,0
194,بزرگ رشتہ دار,نوجوان,High,ایک بزرگ رشتہ دار آپ کے رویے پر ناراضی کا اظہار کر رہا ہے اور آپ کے اندازِ گفتگو کی نشاندہی کر رہا ہے۔,تمہیں بات کرنے کا طریقہ نہیں ہے کہ بڑوں سے کیسے بات کرتے ہیں۔,معاف کیجیے، اگر میری بات سے بے ادبی محسوس ہوئی ہو، آئندہ خیال رکھوں گا۔,4,4,4,4,0,0,"""چچا جان، مجھے آپ کی تنقید سے پتہ چلتا ہے کہ آپ میرے روی�",3,3,3,3,0,0,"""آپ کی نشاندہی کا شکریہ، لیکن میں بہت زیادہ کام کرتا ہ",2,2,2,1,0,0,"""معاف کیجیے گا، میں نے آپ کو ناراض کیا، میری نیت اچھی تھی۔""",1,1,1,1,0,0,"""جی بزرگ رشتہ دار، میں سمجھتا ہوں کہ میرا رویہ بہت بد تھا�",4,4,4,4,0,0
195,ساتھی,ساتھی,Medium,آپ کا ساتھی کام میں ہونے والی ایک معمولی لیکن اثر انداز غلطی کی نشاندہی کر رہا ہے۔,آپ کی اس غلطی کی وجہ سے کام میں تاخیر ہوئی ہے۔,معذرت، آئندہ خیال رکھوں گا۔,4,4,4,4,0,0,"""شکریہ، میں اس بات کا خیال رکھوں گا اور جلد ہی اسے درست کر دوں گا۔""",2,2,2,2,0,0,"""جی، میں نے اس غلطی کو نہیں دیکھا تھا، آپ کی نشاندہی کا شکری�",2,2,2,2,0,0,"""جب تک میں اسے نہیں بتایا، تاکہ کام کی تاخیر نہ ہو۔ میں اس",3,3,3,3,0,0,"""آپ کی نشاندہی کا شکریہ۔ میں آپ کی تجاویز کے مطابق ان حصوں پر دوبارہ",2,2,2,1,0,0
196,دوست,دوست,Low,آپ بیماری کے بعد اپنے دوست کی خیریت دریافت کر رہے ہیں۔,یار، طبیعت اب کیسی ہے؟ سنا تھا تم بیمار تھے۔,الحمدللہ، اب پہلے سے کافی بہتر ہوں، تمہاری فکر کا شکریہ۔,4,4,4,4,0,0,"""ارے، اب بہت بہتر ہوں۔ تمہاری تشویش کا بہت شکریہ۔",3,3,3,3,0,0,"""ارے، الحمدللہ اب ٹھیک ہوں، آپ کی خیریت دریافت کرنے کے لیے ب�",3,3,3,3,0,0,"""شکریہ یار، اب میں بہتر ہوں۔ تمہاری فکر کا بہت شکریہ!""",3,3,3,3,0,0,"""جی، بہت ٹھیک ہو گئی ہوں، مگر تم کی خیریت کو بھی ب",3,3,3,3,0,0
197,دوست,دوست,Low,آپ اپنے دوست کی خیریت دریافت کر رہے ہیں جو حال ہی میں طبیعت خراب ہونے کی وجہ سے پریشان تھا۔,یار، طبیعت اب ٹھیک ہے نا؟,ہاں یار، اب کافی بہتر ہوں، بس تھوڑی کمزوری ہے۔,4,4,4,4,0,0,"""جی، الحمدللہ اب ٹھیک ہوں، آپ کی تشریف آوردی کے لیے بہت شک",3,3,3,3,0,0,"""ہاں یار، اب بالکل ٹھیک ہوں۔ تمہاری فکر کا بہت شکریہ!""",3,3,3,3,0,0,"""الحمدللہ یار، طبیعت ٹھیک ہے۔ میں آپ کی خیریت کے لیے بہ",3,3,3,3,0,0,"""جی، اب بہت بہتر ہے۔ بس کچھ دن آرام کر رہا تھا۔ تمہاری فکر",3,3,3,3,0,0
198,والد,بیٹا,High,والد آپ کی بیماری کے بعد آپ کی خیریت دریافت کر رہے ہیں۔,بیٹا، اب طبیعت کیسی ہے؟ میں تمہارے بارے میں فکر مند تھا۔,جی ابو، اللہ کا شکر ہے، اب کافی بہتر ہوں، آپ کی فکر کا شکریہ۔,4,4,4,4,0,0,"""والد جان، میں بہت بہتر ہو گیا۔ میں آپ کی خیریت کے لیے ب",4,4,4,4,0,0,"""جی والد، اب بہت بہتر ہوں۔ آپ کی فکر کرنے کا بہت شکریہ۔",3,3,3,3,0,0,"""جی ابو، اب میں بہتر محسوس کر رہا ہوں۔ آپ کی فکر کا بہت شکریہ۔""",3,3,3,3,0,0,"""والد جان، اب پہلے سے بہتر ہوں۔ آپ کی فکر کرنے کا بہت",3,3,3,3,0,0
199,والدہ,بیٹی,High,والدہ بیماری کے بعد آپ کی خیریت دریافت کر رہی ہیں۔,بیٹا، اب طبیعت ٹھیک ہے نا؟ میں تمہارے لیے پریشان تھی۔,جی امی، اب کافی بہتر ہوں، آپ فکر نہ کریں ۔,4,4,4,4,0,0,"""جی امی، اب میں بالکل ٹھیک ہوں۔ آپ کی فکر کرنے کا بہت شکریہ۔""",2,2,2,2,0,1,"""جی امی، اب ٹھیک ہوں۔ آپ کی پریشانی کا بہت شکریہ۔""",4,4,4,4,0,0,"""جی امی، اب سب ٹھیک ہے۔ تمہاری بہت تشویش کا شکریہ۔""",3,3,3,3,0,1,"""والدین جان، اب تک بہت بہتر ہو گئیں۔ میں آپ کی خیریت کے ل",3,3,3,3,0,0
200,بزرگ رشتہ دار,نوجوان,High,ایک بزرگ رشتہ دار آپ کی صحت کے بارے میں فکر مندی سے پوچھ رہے ہیں۔,بیٹا، اب صحت کیسی ہے؟ سب خیریت تو ہے؟,جی الحمدللہ، سب خیریت ہے، آپ کی دعاؤں کا بہت شکریہ۔,4,4,4,4,0,0,"""جی بزرگ رشتہ دار، اب صحت بہترین حالت میں ہے۔ تمہاری فکر کرنے کا ب�",2,2,2,2,0,0,"""جی، صحت سے بہتر نہیں ہے، لیکن میں امیدوار ہوں کہ میں ب",4,4,4,4,0,0,"""جی، بزرگ رشتہ دار، اب پہلے سے بہتر ہوں۔ آپ کی فکر سے میر",4,4,4,4,0,0,"""جی چچا جان، الحمدللہ اب بہتر ہوں۔ آپ کی فکر کا بہت شکریہ۔""",3,3,3,3,0,1
201,پڑوسی,پڑوسی,Medium,ایک پڑوسی آپ کی خیریت دریافت کر رہا ہے کیونکہ وہ آپ کی بیماری کے بارے میں سن چکا ہے۔,سنا ہے آپ کی طبیعت کچھ دنوں سے خراب تھی، اب کیسی ہے؟,جی، اب کافی بہتر ہوں، پوچھنے کا شکریہ۔,4,4,4,4,0,0,"""جی، اب پہلے سے بہتر ہوں۔ آپ کی تشریف آوردی کا شکریہ",2,2,2,2,0,0,"""جی، شکریہ! اب میں بہتر محسوس کر رہی ہوں۔ آپ کی فکر کا بہت شکریہ۔""",3,3,3,3,0,0,"""جی، مجھے بھی یہی معلوم ہوا تھا۔ بس ابھی ٹھیک ہو رہ",4,4,4,4,0,0,"""جی، میری فکر کرنے کا بہت شکریyah، حالتوں کیلئے بہت بہتر ہ",3,3,3,3,0,0
202,استاد,طالب علم,Medium,استاد بیماری کی وجہ سے غیر حاضری پر آپ کی خیریت دریافت کر رہے ہیں۔,کیا اب طبیعت سنبھل گئی ہے؟,جی سر، اللہ کا شکر ہے، اب طبیعت کافی بہتر ہے۔,4,3,4,4,0,0,"""جی سر، الحمدللہ اب بہتر ہوں۔ آپ کی فکر کا شکریہ!""",3,3,3,3,0,0,"""جی، اب بہت بہتر ہوں، آپ کی تشریفات کا شکریہ۔""",3,3,3,3,0,0,"""جی، استاد جان، اب تک سنبھل گئی ہے۔ میں اپنے سلامت کے لیے",3,3,3,3,0,0,"""جی استاد، اب پہلے سے بہتر ہوں۔ میری فکر کرنے کا بہت شک",3,3,3,3,0,0
203,دوست,دوست,Low,دوست مذاق اور شکوک بھرے انداز میں آپ کی بیماری کے بارے میں پوچھ رہا ہے۔,ابھی بھی ڈرامہ چل رہا ہے یا واقعی طبیعت خراب ہے؟,یار، واقعی طبیعت خراب تھی، ہر چیز کو مذاق مت سمجھا کرو۔,4,4,4,4,0,0,"""ارے، ابھی بھی ڈرامہ چل رہا ہے، بس کچھ دنوں ک�",2,2,2,2,0,0,"""یار، واقعی طبیعت خراب تھی، مگر اب بہتر ہوں۔ تمہیں تو پتہ ہے، کبھی کبھی ڈرامے بھی کرنے پڑتے ہیں!""",2,2,2,2,0,0,"""درخواست سے بہت زیادہ ڈرامہ نہیں چل رہا، صحت میں کچھ مشکل",2,2,2,2,0,0,"""دوست، ابھی بھی ڈرامہ چل رہا ہے، مگر طبیعت بہتر ہ",3,3,3,3,0,0
204,سینئر,جونیئر,High,سینئر بیماری کے بعد آپ کی صحت اور کام کی صلاحیت کے بارے میں پوچھ رہا ہے۔,اب طبیعت بہتر ہے؟ کیا آپ معمول کے مطابق کام کر سکیں گے؟,جی سر، اب کافی بہتر ہوں اور معمول کے مطابق کام کر سکتا ہوں۔,4,3,4,4,0,0,"""جی، امیں کے پیارے بچو، ابھی ابھی صحت بہتر ہو رہی �",2,2,2,2,0,0,"""جی، صحت میں بہت بہتری ہو گئی ہے۔ آپ کی مہربانی کو محس",3,3,3,3,0,0,"""جی سر، الحمدللہ اب بہتر ہوں اور کام کرنے کے لیے تیار ہوں۔ آپ کی فکر کا شکریہ۔""",3,3,3,3,0,0,"""جی، اب پہلے سے بہتر ہوں۔ میری فکر کرنے کا بہت شکری",4,4,4,4,0,0
205,ساس,بہو,High,ساس بیماری کے بعد  آپ کی کی خیریت دریافت کر رہی ہیں۔,بیٹا، اب کمزوری تو نہیں؟,جی امی جان، اب کافی بہتر ہوں، آپ کی دعاؤں اور فکر کا شکریہ۔,4,4,4,4,0,0,"""جی ساس جی، اب میں بہتر محسوس کر رہی ہوں۔ آپ کی دعاوں کا بہت شکریہ۔""",2,2,2,2,0,1,"""جی دادی، اب تک بہت آسان ہو گئی۔ میں آپ کی بہت بہت شکر",4,4,4,4,0,0,"""جی ساسی، اب بہت بہتر ہوں۔ آپ کی فکرمندی کا شکریہ۔""",2,2,2,2,0,1,"""جی امی، اب بہت بہتر ہوں۔ بس کچھ عرصہ آرام کروں گا۔",3,3,3,3,0,0
206,دوست,دوست,Low,آپ کا دوست آپ کی بیماری کو سنجیدگی سے نہیں لے رہا اور طنزیہ انداز میں بات کر رہا ہے۔,اب بھی طبیعت کا بہانہ چل رہا ہے؟,یار، واقعی طبیعت خراب تھی، ہر بات کو مذاق مت سمجھا کرو۔,4,3,4,4,0,0,"""جی، یار، بس تمہاری مزاحیہ انداز میں بات کر رہے ہیں، بس یہی�",3,3,3,3,0,0,"""یار، تمہیں سمجھ نہیں آ رہا کہ مجھے کتنی تکلیف ہ",2,2,2,2,0,0,"""جب کہ میں بیمار ہوں، تو آپ کی طرز حیات کو متعین کر لیں گے!""",3,3,3,3,0,0,"""یار، میری طبیعت واقعی خراب ہے، مذاق مت کرو۔""",2,2,2,2,0,0
207,بزرگ,نوجوان,High,ایک بزرگ آپ کی صحت یابی کے بارے میں فکر مندی کا اظہار کرتے ہوئے دوائی باقاعدگی سے لینے کی تلقین کر رہے ہیں۔,بیٹا، دوائی وقت پر لے رہے ہو نا؟ لاپرواہی مت کرنا۔,جی، میں دوائی وقت پر لے رہا ہوں، آپ کی نصیحت کا شکریہ۔,4,3,4,4,0,0,"""جی بزرگ، آپ کی دعا سے میں بہتر ہوں اور دوائی باقاعدگی سے لے رہا ہوں۔ آپ کی فکر کا بہت شکریہ۔""",3,3,3,3,0,0,"""جی بزرگ جان، میں دوائی لیا ہوا۔ آپ کی بہت مہربانی، لیکن",4,4,4,4,0,0,"""جی بزرگ، آپ کی تلقین پر احاطہ کرتا ہوں۔ دوائی لینے کی معمولی کوشش کرو�",2,2,2,2,0,0,"""جی بزرگ جان، میں دوائی وقت پر لے رہا ہوں۔ آپ کی فکر کا شکریہ۔""",4,4,4,4,0,0
208,ساتھی,ساتھی,Medium,ایک ساتھی آپ کی بیماری کے اثرات کے بارے میں پوچھ رہا ہے۔,طبیعت کی وجہ سے کام متاثر تو نہیں ہوا؟,کام مکمل ہو گیا تھا، اتنی بھی طبیعت خراب نہیں تھی جتنا سمجھا جا رہا ہے۔,4,4,4,4,0,0,"""جی، کچھ دیر تک مجھے طبیعت کی خرابی کا سامنا کرنا پڑا، لیکن اب ٹھیک ہو",3,3,3,3,0,0,"""نہیں، میں نے کوشش کی ہے کہ کام متاثر نہ ہو، بس تھوڑی تھکن محسوس ہوتی ہے۔""",2,2,2,2,0,0,"""جی، میں نے کچھ مسائل کا سامنا کیا، مگر اب سب ٹھیک ہے۔""",2,2,2,2,0,0,"""بلیں، بیماری کا اثر کام پر بہت زیادہ تاثیر نہیں دیا۔ میں کام",4,4,4,4,0,0
209,کزن,کزن,Low,آپ کا کزن بیماری کے بعد آپ کی خیریت دریافت کر رہا ہے۔,اب کیسا محسوس کر رہے ہو؟,طبیعت تو بہتر ہے، لیکن بیماری نے کافی پریشان کر دیا تھا۔,4,3,4,4,0,0,"""الحمدللہ، بہت ٹھیک ہو گئے، کیسے ہو چکے ہیں آپ؟",3,3,3,3,0,0,"""الحمدللہ، اب کافی بہتر ہوں۔ تمہاری فکر کا بہت شکریہ!""",3,3,3,3,0,0,"""ارے، میں بہت اچھا محسوس کر رہا ہوں، اللہ کا شکر �",3,3,3,3,0,0,"""ارے، یار، میں اب بہت بہتر محسوس کر رہا ہوں۔ تمہاری",3,3,3,3,0,0
210,دوست,دوست,Low,دوست بے صبری اور ہلکے طنزیہ انداز میں آپ کی صحت کے بارے میں پوچھ رہا ہے۔,آخر کب تک بیمار رہنے کا ارادہ ہے؟,ہاں یار، اب بہتر ہوں، لیکن اتنی جلدی بھی سب کچھ ٹھیک نہیں ہوتا۔,4,4,4,4,0,0,"""یار، بس کچھ دنوں میں ٹھیک ہو جاؤں گا، تم فکر نہ کرو!""",3,3,3,3,0,0,"""ارے، تم مجھے یہ سمجھ نہیں آ رہا کہ میں کتنے دن تک بیمار",2,2,2,2,0,0,"""میں کمیں کے لیے بہت صحتی رہ رہا ہوں، ابھی تک بیمار نہ",2,2,2,2,0,0,"""دوست، بس ابھی کچھ عرصہ آرام کر رہا ہوں۔ جلد ہی صحتیاب",3,3,3,3,0,0
211,والد,بیٹا,High,والد آپ کو ایک ضروری کام فوراً مکمل کرنے کی ہدایت دے رہے ہیں۔,یہ کام ابھی مکمل کرو۔,جی ابو، ابھی کر دیتا ہوں۔,4,4,4,4,0,0,"""والد جان، آپ کی بہت مہربانی، مگر میں اس کام کو ایک دیوار کے و",4,4,4,4,0,0,"""جی، والد جان، میں فوراً کام شروع کر دیتا ہوں۔""",4,4,4,4,0,0,"""جی ابو، میں ابھی کرتا ہوں۔""",4,4,4,4,0,0,"""والد جان، میں یہ کام خود مکمل کر لوں گا، اگر ضرورت پڑی تو ضرور آپ سے مدد ل�",3,3,3,3,0,0
212,والدہ,بیٹی,High,والدہ گھر کے کام کے سلسلے میں آپ کو کچن صاف کرنے کی ہدایت دے رہی ہیں۔,کچن صاف کر دو۔,جی امی، ابھی کچن صاف کر دیتی ہوں۔,4,4,4,4,0,0,"""والدین، میں ایک لمحے تک صاف کر رہی ہوں، بہت سریعاً ٹھی",3,3,3,3,0,1,"""والدہ جان، میں کچن صاف کر لوں گی، بس آپ کو یقین ہونا چاہئے ک�",3,3,3,3,0,0,"""جی امی، ابھی کرتی ہوں۔""",4,4,4,4,0,0,"""جی امی، ابھی کچن صاف کرتی ہوں۔""",3,3,3,3,0,0
213,استاد,طالب علم,Medium,استاد کلاس میں آپ کو بورڈ پر سوال حل کرنے کی ہدایت دے رہے ہیں۔,یہ سوال بورڈ پر حل کرو۔,جی سر، میں ابھی اس سوال کو حل کرنے کی کوشش کرتا ہوں۔,4,4,4,4,0,0,"""جی، سر، یہ سوال میں حل کر رہا ہوں۔ اگر آپ کی کسی بات کی ضرورت ہو تو بت",3,3,3,3,0,0,"""جی سر، ابھی کرتا ہوں۔""",4,4,4,4,0,0,"""جی استاد، میں یہی کروں گا۔""",3,3,3,3,0,0,"""جی، میں ایسے کر رہا ہوں، آپ کی حوصلہ افزائی کو سراہتے",2,2,2,2,0,0
214,افسر,ملازم,High,افسرآپ کو ایک اہم رپورٹ وقت پر جمع کرانے کی ہدایت دے رہا ہے۔,یہ رپورٹ آج ہی مکمل کرکے جمع کرائیں۔,جی سر، میں یہ رپورٹ آج ہی جمع کرا دوں گا۔,4,4,4,4,0,0,"""جی افسر صاحب، میں رپورٹ مکمل کرکے جلد ہی جمع کروانے کی کوشش کروں گ",3,3,3,3,0,1,"""افسر، معذرت چاہتی ہوں، مگر میں رپورٹ مکمل کرنے کے لیے",4,4,4,4,0,0,"""جی، افسر جان، آج ہی مکمل کرکے جمع کر لیاں گے۔""",4,4,4,4,0,0,"""جی سر، میں اسے وقت پر مکمل کرکے جمع کر دوں گا۔""",2,2,2,2,0,0
215,دوست,دوست,Low,آپ دونوں ایک ساتھ کام کر رہے ہیں اور آپ کا دوست آپ سے فائل مانگ رہا ہے۔,یار، ذرا وہ فائل مجھے پکڑا دو۔,بالکل، میں ابھی دے دیتا ہوں۔,4,4,4,4,0,0,"""ارے، یار، ابھی کچھ دیر ہیں، فائل پکڑ کر آئیں گا۔""",2,2,2,2,0,0,"""جی، میں پہلے یہی کام مکمل کر دیتا ہوں۔""
'''
'''",2,2,2,1,0,0,"""بھائی، میں آپ کیلئے فائل مانگتا ہوں، آپ کی مدد کریں۔""",4,4,4,4,0,0,"""یہ لو، یہ رہی فائل۔""",3,3,3,3,0,0
216,دوست,دوست,Low,آپ کا دوست غصے یا جھنجھلاہٹ میں آپ کو خاموش رہنے کا کہہ رہا ہے۔,بس چپ ہو جاؤ اور میری بات سنو۔,ٹھیک ہے یار، لیکن آرام سے بھی بات کر سکتے ہو۔,4,3,3,4,0,0,"""یار، مجھے سمجھ لو، میں نے تو صرف بتایا تھا کہ میں کیا سوچتا �",1,1,1,1,0,0,"""جی، میری بات سنیں گے۔ میں صرف چپ رہا ہوں۔""",3,3,3,3,0,0,"""یار، میں سن رہا ہوں، لیکن تم بھی تھوڑا سکون سے بات کرو۔""",3,2,3,3,0,0,"""یار، تمہاری بہت مہربانی، مگر میں تمہاری بات سن کر بھی اپنی رائے فر",1,1,1,1,0,0
217,سینئر,جونیئر,High,سینئر آپ سے میٹنگ کی دستاویزات جلد از جلد شیئر کرنے کا کہہ رہا ہے۔,میٹنگ کے نوٹس فوراً بھیج دو۔,جی سر، میں ابھی نوٹس بھیج دیتا ہوں۔,4,4,4,4,0,0,"""جی، سر، آپ کی بات سمجھ لی گئی، میں جلد از جلد نوٹس بھیجوں گا۔""",3,3,3,3,0,0,"""جی، میں فوراً نوٹس بھیج دیںگے۔ آپ کی تجاویز کے مطابق",3,3,3,3,0,0,"""جی، میں فوراً بھیجوں گا۔""",3,3,3,3,0,0,"""جی سر، میں ابھی بھیج دیتا ہوں۔""",3,3,3,3,0,0
218,سینئر,جونیئر,High,سینئر کام کے معیار سے مطمئن نہیں ہے اور  آپ کو اسے دوبارہ کرنے کا حکم دے رہا ہے۔,یہ کام دوبارہ کرنا پڑے گا۔,جی سر، میں اسے دوبارہ کر دیتا ہوں۔,4,4,4,4,0,0,"""جی، سر، آپ کی فرمائش کے مطابق دوبارہ کام کر کے دکھائیں گا۔""",3,3,3,3,0,0,"""جی، میں اس کام کو دوبارہ مکمل کر دیتا ہوں۔""",2,2,2,2,0,0,"""سینئر، مجھے افسوس ہے کہ کام کے معیار سے مطمئن نہیں",2,2,2,2,0,0,"""جی سر، آپ کی بات سمجھ گیا ہوں۔ میں اسے دوبارہ بہتر انداز میں مکمل کر دیتا ہوں۔""",3,3,3,3,0,0
219,چچا,بھتیجا,High,چچا گھر کے کام میں آپ سے مدد لے رہے ہیں۔,یہ سامان اندر رکھ دو۔,جی چچا جان، میں ابھی یہ سامان اندر رکھ دیتا ہوں۔,4,4,4,4,0,0,"""جی، چچا جان، میں یہ کام خود مکمل کر لوں گا، اگر ضرورت پڑی تو ضرور آپ سے مد",3,3,3,3,0,0,"""چچا جان، آپ کی مہربانی شکریہ، مگر میں اس کام میں خود مدد",4,4,4,4,0,0,"""جی چچا جان، ابھی رکھ دیتا ہوں۔""",3,3,3,3,0,0,"""جی چچاجان، یقیناً رکھ لوں گا۔""",2,2,2,2,0,0
220,ساس,بہو,High,ساس گھر کے کام کاج کے حوالے سے آپ کو ہدایت دے رہی ہیں۔,آج کھانا وقت پر تیار ہونا چاہیے۔,جی امی جان، کھانا وقت پر تیار ہو جائے گا۔,4,4,4,4,0,0,"""جی ساس، میں کوشش کروں گی کہ سب کچھ وقت پر تیار ہو جائے۔""",3,3,3,3,0,0,"""جی ساس، آپ کی ہدایت پر عمل کرتے ہیں۔ کھانا تیار ہو جائے گ",3,3,3,3,0,0,"""جی، ساس جان، میں وقت پر کام کر لیاں گے۔""",4,4,4,4,0,0,"""جی ساس، میں سب کام وقت پر مکمل کر لوں گی۔""",2,2,2,2,0,0
221,بزرگ,نوجوان,High,ایک بزرگ آپ کو ایک معمولی کام انجام دینے کی ہدایت دے رہے ہیں۔,دروازہ بند کر دو۔,جی، ابھی دروازہ بند کر دیتا ہوں۔,4,3,4,4,0,0,"""جی بزرگ جان، دروازہ بند کر دیا۔ آپ کی ہدایت پر عمل کرتا ہوں گا۔""",1,1,1,1,0,0,"""جی بزرگ، ابھی بند کر دیتا ہوں۔""",3,3,3,3,0,0,"""جبت بزرگ جان، میں آپ کی ہدایتوں کے مطابق دروازہ بند کر رہا",3,3,3,3,0,0,"""جی بزرگ، میں دروازہ بند کر لوں گا۔""",4,4,4,4,0,0
222,دوست,دوست,Low,آپ نے اپنے دوست سے مدد مانگی تھی، لیکن اس نے بے رخی سے جواب دیا۔,خود ہی کر لو، میرے پاس وقت نہیں ہے۔,ٹھیک ہے یار، کوئی بات نہیں، خود ہی کر لیتا ہوں۔,4,3,4,4,0,0,"""بے رخی سے جواب دینا بہت برا ہے، یہ تو صرف مجھ سے نہی�",4,4,4,4,0,0,"""دوست، تمہاری بہت بے رخی۔ بس اتنا کہ، اگر ضرورت پڑی تو ضرور مدد ل�",2,2,2,2,0,0,"""یار، کوئی بات نہیں، میں خود ہی کر لوں گا۔""",3,3,3,3,0,0,"""میں بھی کچھ کام رکھتا ہوں، اگر آپ کیسے کام کر سکتا ہو",2,2,2,2,0,0
223,استاد,طالب علم,Medium,استاد کلاس میں نظم و ضبط برقرار رکھنے کے لیے ایک طالب علم کو سختی سے خاموش رہنے کا کہہ رہے ہیں۔,خاموش رہو۔,جی سر، معذرت چاہتا ہوں، آئندہ اس بات کا خیال رکھوں گا۔,4,4,4,4,0,0,"""جی سر، معاف کیجئے، مجھے سمجھ میں نہیں آیا تھا کہ کیا بات کرنا",2,2,2,2,0,0,"""استاد صاحب، میں سمجھتا ہوں، مگر میں نے کچھ سوالات پوچھے تھ",2,2,2,2,0,0,"""سر، میں خاموش رہا گا۔""",1,1,1,1,0,0,"""جی سر، میں خاموش رہوں گا۔""",4,4,4,4,0,0
224,ساتھی,ساتھی,Medium,ایک ساتھی مشترکہ کام کی تقسیم کرتے ہوئے آپ کو ایک مخصوص حصہ سنبھالنے کی ذمہ داری دے رہا ہے۔,آپ یہ حصہ سنبھال لیں۔,ضرور، میں یہ کام سنبھال لیتا ہوں۔,4,4,4,4,0,0,"""جی، میں ایسے کام کر لیتا ہوں۔ شکریہ!""",2,2,2,2,0,0,"""جی، میں یہ کام سنبھالتا ہوں۔ آپ کی بہت مہربانی، اگر کسی مسئل�",3,3,3,3,0,0,"""جی، میں یہی کام سنبھالیں گا، بس وقت کا خیال رکھیں۔""",3,3,3,3,0,0,"""جی، میں یہ حصہ سنبھال لوں گا۔ شکریہ!""",3,3,3,3,0,0
225,بھائی,بہن,Medium,بھائی حفاظت کے پیش نظر آپ کو باہر جانے سے روک رہا ہے۔,ابھی باہر مت جاؤ۔,اچھا، نہیں جاتی، لیکن مجھے جانا ضروری تھا۔,3,4,4,4,0,0,"""بھائی، بس ابھی کے بارے میں فکر نہ کریں، میں احتیاط سے چلیں گی",1,1,1,1,0,1,"""بھائی، میں بس تھوڑی دیر کے لیے باہر جا رہی ہوں، آپ فکر نہ کریں۔""",2,2,2,2,0,0,"""بھائی جان، میں اپنا حفاظت کیا ہے، آپ کی مہربانی کو محسوس ن",3,3,3,3,0,0,"""جی بہن، آپ کی فکر سے بہت شکریہ، لیکن ابھی میں ضرور چل پڑوں",2,2,2,2,0,0
226,دوست,دوست,Low,آپ کے دوست نے اپنی مصروفیات کے باوجود آپ کی مدد کے لیے وقت نکالا ہے۔,یار، میں نے آج  تمہارا کام مکمل کر دیا۔,یار، تمہارا دل سے شکریہ، تم نے واقعی میرے لیے بہت وقت نکالا۔,4,4,4,4,0,0,"""واہ، تم نے تو کمال کر دیا! بہت شکریہ، یار، تمہاری مدد کی بہت قدر کرتا ہوں۔""",2,2,2,2,0,0,"""ارے یار، تمہیں بہت شکریہ، تمہیں مجھ پر بہت احسان ہ",3,3,3,3,0,0,"""شکریہ یار، تم کی مہربانی میں کافی تھی۔ مگر آپ کی مدد سے م",2,2,2,1,0,0,"""شکریہ یار، تمہاری بہت مہربانی۔ بس تمہاری مدد کے لیے وقت نکالنا",2,2,2,2,0,0
227,دوست,دوست,Low,آپ کا دوست آپ کی غیر موجودگی میں آپ کے لیے نوٹس لے آیا ہے۔,میں تمہارے لیے نوٹس لے آیا ہوں۔,بہت شکریہ یار، تم نے میری بڑی مدد کر دی۔,4,3,4,4,0,0,"""شکر ہوے، یار! تمہاری بہت مہربانی ہے۔ ابھی آؤں",2,2,2,2,0,0,"""ارے، تم آ گئے، میرے لیے یہی یہی کافی تھا۔""",3,3,3,3,0,0,"""شکریہ یار، تمہاری بہت مہربانی! یہ واقعی میری مدد کرے گا۔""",2,2,2,2,0,0,"""آرے، ممنون یار، تمہاری مہربانی میں کوئی مشکل نہیں۔""",3,3,3,3,0,0
