ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational _Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation,Response_D,D_Relational_Alignment,D_Indirectness,D_Facesaving,D_Cultural_Appropriateness,D_Directness_Threat,D_Hierarchy_Violation
193,دوست,دوست,Low,آپ کا دوست آپ سے پیغام کا دیر سے جواب دینے پر ناراضی کا اظہار کر رہا ہے۔,تم نے میرے میسج کا جواب اتنی دیر سے دیا۔,معذرت، مگر میں بھی اپنے کاموں میں مصروف تھا۔,4,3,4,4,0,0,"""مجھے آپ کا پیغام نہیں ملیا تھا، ابھی جانتا ہوں کہ آپ ن",3,3,3,3,0,0,"""مجھے واقعی معاف کرنا پڑے گا، مگر ابھی تو کام بہت زیادہ ہے، اور",2,2,2,1,0,0,"""میں بہت بہت بابت کر رہا ہوں، لیکن کافی زحمت کیلئے میں",2,2,2,1,0,0,"""یار، معاف کرنا، میں مصروف تھا۔ اب میں جواب دے رہا ہوں۔""",2,2,2,2,0,0
194,بزرگ رشتہ دار,نوجوان,High,ایک بزرگ رشتہ دار آپ کے رویے پر ناراضی کا اظہار کر رہا ہے اور آپ کے اندازِ گفتگو کی نشاندہی کر رہا ہے۔,تمہیں بات کرنے کا طریقہ نہیں ہے کہ بڑوں سے کیسے بات کرتے ہیں۔,معاف کیجیے، اگر میری بات سے بے ادبی محسوس ہوئی ہو، آئندہ خیال رکھوں گا۔,4,4,4,4,0,0,"""جی دائی جان، مجھے کہیں باتیں سمجھ میں نہیں آتیں، آپ بتائی",3,3,3,3,0,0,"""بزرگ رشتہ دار جان، میں بہت کسی کے نسبت کمیں سے بات کر رہا",1,1,1,1,0,0,"""معاف کیجیے گا، میں نے شاید آپ کو غلط محسوس کروایا، میں اپنی بات چیت پر دھیان دوں گا۔""",1,1,1,1,0,0,"""بزرگ رشتہ دار، بہت شکریہ، مگر میں نے آپ کے الفاظ کو سمجھا ن�",3,3,3,3,0,0
195,ساتھی,ساتھی,Medium,آپ کا ساتھی کام میں ہونے والی ایک معمولی لیکن اثر انداز غلطی کی نشاندہی کر رہا ہے۔,آپ کی اس غلطی کی وجہ سے کام میں تاخیر ہوئی ہے۔,معذرت، آئندہ خیال رکھوں گا۔,4,4,4,4,0,0,"""شکریہ، میں اس پر غور کروں گا اور جلد ہی درست کر دوں گا۔""",1,1,1,1,0,0,"""جی، میں نے اس غلطی کو دور کرنے کی کوشش کر رہا ہوں، لیکن ابھی",2,2,2,2,0,0,"""ٹھیک ہے، میں اس کو مرستے سے ناچایاں گا اور کام کی تاخیر ک",3,3,3,3,0,0,"""میرے ساتھی، بہت شکریہ، لیکن ابھی اتنا کام باقی نہیں ہے�",0,0,0,0,0,0
196,دوست,دوست,Low,آپ بیماری کے بعد اپنے دوست کی خیریت دریافت کر رہے ہیں۔,یار، طبیعت اب کیسی ہے؟ سنا تھا تم بیمار تھے۔,الحمدللہ، اب پہلے سے کافی بہتر ہوں، تمہاری فکر کا شکریہ۔,4,4,4,4,0,0,"""ٹھیک ہے، اب بہت بہتر ہوں۔""",4,4,4,4,0,0,"""خدا کی کرمیت ہے، اب ٹھیک ہوں، اللہ نے شکر ہے۔",2,2,2,2,0,0,"""شکریہ دوست، اب میں کافی بہتر ہوں، تمہاری فکر کا بہت شکریہ!""",3,3,3,3,0,0,"""الحمدللہ بہت بہتر ہو گئی، بھائی۔ انتظار کر رہا تھا کہ تم آ",2,2,2,2,0,0
197,دوست,دوست,Low,آپ اپنے دوست کی خیریت دریافت کر رہے ہیں جو حال ہی میں طبیعت خراب ہونے کی وجہ سے پریشان تھا۔,یار، طبیعت اب ٹھیک ہے نا؟,ہاں یار، اب کافی بہتر ہوں، بس تھوڑی کمزوری ہے۔,4,4,4,4,0,0,"""جی، الحمدللہ اب بہت بہتر ہوں۔""",4,4,4,4,0,0,"""جی، الحمدللہ اب کافی بہتر ہوں، آپ کی فکر کا شکریہ!""",3,3,3,3,0,0,"""ٹھیک ہے بھائی، الحمدللہ طبیعت ٹھیک ہوئی ہے۔""",3,3,3,3,0,0,"""جی دوست، الحمدللہ اب بہت بہتر ہوں۔""",3,3,3,3,0,0
198,والد,بیٹا,High,والد آپ کی بیماری کے بعد آپ کی خیریت دریافت کر رہے ہیں۔,بیٹا، اب طبیعت کیسی ہے؟ میں تمہارے بارے میں فکر مند تھا۔,جی ابو، اللہ کا شکر ہے، اب کافی بہتر ہوں، آپ کی فکر کا شکریہ۔,4,4,4,4,0,0,"""والد جان، اب کافی بہتر ہو گئے ہیں۔ شکریہ کرتا ہوں کہ",4,4,4,4,0,0,"""والد جی، الحمدللہ اب کافی بہتر ہوں، آپ کی دعائیں ہیں جو مجھ�",3,3,3,3,0,0,"""ابا، الحمدللہ میں بہتر محسوس کر رہا ہوں۔ آپ کی دعاؤں کا بہت شکریہ۔""",3,3,3,3,0,0,"""والد جان، الحمدللہ اب بہت بہتر ہوں۔ آپ کی بہت مہربانی، لی",4,4,4,4,0,0
199,والدہ,بیٹی,High,والدہ بیماری کے بعد آپ کی خیریت دریافت کر رہی ہیں۔,بیٹا، اب طبیعت ٹھیک ہے نا؟ میں تمہارے لیے پریشان تھی۔,جی امی، اب کافی بہتر ہوں، آپ فکر نہ کریں ۔,4,4,4,4,0,0,"""جی ماں، الحمدللہ اب میں بالکل ٹھیک ہوں، آپ کی دعاوں کا اثر ہے۔""",2,2,2,2,0,2,"""جی ماں، الحمدللہ اب بہت بہتر ہوں۔ آپ کی دعائیں ہیں",4,4,4,4,0,0,"""والدہ جان، الحمدللہ اب بہت بہتر ہوں۔ آپ کی پریشانیاں میری ص",3,3,3,3,0,0,"""والدین، الہم کے لیے بہت بہتر ہو گئی ہے۔ میں آپ کی خیری",4,4,4,4,0,0
200,بزرگ رشتہ دار,نوجوان,High,ایک بزرگ رشتہ دار آپ کی صحت کے بارے میں فکر مندی سے پوچھ رہے ہیں۔,بیٹا، اب صحت کیسی ہے؟ سب خیریت تو ہے؟,جی الحمدللہ، سب خیریت ہے، آپ کی دعاؤں کا بہت شکریہ۔,4,4,4,4,0,0,"""جی ابو جان، الحمدللہ صحت بہترین ہے۔ آپ کی بہت دعائیں ہیں�",3,3,3,3,0,0,"""بزرگ جان، اب تک خیریت ہے، اللہ تعالیٰ نے میں کو صحت دی۔""",4,4,4,4,0,0,"""جی دادی جان، الحمدللہ اب بہت اچھی ہے، آپ کی دعاؤں سے بھی�",4,4,4,4,0,0,"""جی خالہ جان، الحمدللہ، اب میں بہتر محسوس کر رہا ہوں۔ آپ کی دعاوں کا بہت شکریہ۔""",4,4,4,4,0,0
201,پڑوسی,پڑوسی,Medium,ایک پڑوسی آپ کی خیریت دریافت کر رہا ہے کیونکہ وہ آپ کی بیماری کے بارے میں سن چکا ہے۔,سنا ہے آپ کی طبیعت کچھ دنوں سے خراب تھی، اب کیسی ہے؟,جی، اب کافی بہتر ہوں، پوچھنے کا شکریہ۔,4,4,4,4,0,0,"""خیر، اب کافی بہتر ہوں، اللہ کا شکر ہے۔""",3,3,3,3,0,0,"""شکریہ، میں اب کافی بہتر محسوس کر رہا ہوں۔ آپ کی فکر کا بہت شکریہ!""",3,3,3,3,0,0,"""پڑوسی جان، الحمدللہ اب بہت اچھا ہو رہا ہے۔ آپ کی ب�",4,4,4,4,0,0,"""الحمدللہ بہت بہتر ہوئی گئی، بہت سخت گرمی کیلوں سے آپ کی",4,4,4,4,0,0
202,استاد,طالب علم,Medium,استاد بیماری کی وجہ سے غیر حاضری پر آپ کی خیریت دریافت کر رہے ہیں۔,کیا اب طبیعت سنبھل گئی ہے؟,جی سر، اللہ کا شکر ہے، اب طبیعت کافی بہتر ہے۔,4,3,4,4,0,0,"""جی سر، الحمدللہ اب کافی بہتر ہوں۔ آپ کی فکر کا شکریہ۔""",3,3,3,3,0,0,"""جی سر، الحمدللہ اب بہت اچھا ہوا، ابھی چند دنوں میں مکمل طور پر صحتم",2,2,2,2,0,0,"""الحمدللہ خیر، بیماری کی وجہ سے کچھ زیادہ نہیں رہی۔ میں آئندہ",3,3,3,3,0,0,"""جی سر، الحمدللہ بہت اچھا ہوا۔ آپ کی رہنمائی کا بہت شکریہ",4,4,4,4,0,0
203,دوست,دوست,Low,دوست مذاق اور شکوک بھرے انداز میں آپ کی بیماری کے بارے میں پوچھ رہا ہے۔,ابھی بھی ڈرامہ چل رہا ہے یا واقعی طبیعت خراب ہے؟,یار، واقعی طبیعت خراب تھی، ہر چیز کو مذاق مت سمجھا کرو۔,4,4,4,4,0,0,"""ہاہا، ابھی تو ڈرامہ چل رہا ہے، لیکن طبیعت بہت �",3,3,3,3,0,0,"""یار، واقعی طبیعت ٹھیک نہیں ہے، مگر ڈرامہ نہیں کر رہا، بس آرام کی ضرورت ہے۔""",3,3,3,3,0,0,"""الہمیہ، اب تک ڈرامہ چل رہا ہے، لیکن میں امید کرتا ہ",1,1,1,1,0,0,"""دوست، یقین مانو کہ طبیعت اب بہترین ہے۔ بس کچھ آرام کر رہا ہو",4,4,4,4,0,0
204,سینئر,جونیئر,High,سینئر بیماری کے بعد آپ کی صحت اور کام کی صلاحیت کے بارے میں پوچھ رہا ہے۔,اب طبیعت بہتر ہے؟ کیا آپ معمول کے مطابق کام کر سکیں گے؟,جی سر، اب کافی بہتر ہوں اور معمول کے مطابق کام کر سکتا ہوں۔,4,3,4,4,0,0,"""جی سر، الحمدللہ اب بہت بہتر ہوں، اور ابھی تو کچھ دنوں می�",3,3,3,3,0,0,"""الحمدللہ طبیعت بہتر ہوئی ہے، اور آج میں معمول کے مطابق کام ک",2,2,2,2,0,0,"""جی سر، الحمدللہ اب میں بہتر محسوس کر رہا ہوں اور کام کے لیے تیار ہوں۔""",3,3,3,3,0,0,"""سینئر صاحب، الحمدللہ بہت اچھا ہوا۔ آپ کی بہت مہربانی، لیکن اب",4,4,4,4,0,0
205,ساس,بہو,High,ساس بیماری کے بعد  آپ کی کی خیریت دریافت کر رہی ہیں۔,بیٹا، اب کمزوری تو نہیں؟,جی امی جان، اب کافی بہتر ہوں، آپ کی دعاؤں اور فکر کا شکریہ۔,4,4,4,4,0,0,"""نہیں ساس جی، الحمدللہ اب کافی بہتر محسوس کر رہی ہوں۔ آپ کی دعاوں کا بہت شکریہ۔""",3,3,3,3,0,0,"""الحمدللہ بہت بہتر ہو گئی، بہو جان۔""",4,4,4,4,0,0,"""جی ساس جان، اب کافی بہتر ہوں، اللہ تعالیٰ نے شifa فرما دی ہے",3,3,3,3,0,1,"""ساسی، الحمدللہ اب بہت بہتر ہوں۔ آپ کی بہت مہربانی کا شک",3,3,3,3,0,0
206,دوست,دوست,Low,آپ کا دوست آپ کی بیماری کو سنجیدگی سے نہیں لے رہا اور طنزیہ انداز میں بات کر رہا ہے۔,اب بھی طبیعت کا بہانہ چل رہا ہے؟,یار، واقعی طبیعت خراب تھی، ہر بات کو مذاق مت سمجھا کرو۔,4,3,4,4,0,0,"""جی دوست، لیکن اب بہت بہتر ہوں، بس کچھ آرام کر رہا ہوں۔",1,1,1,1,0,0,"""جی، ابھی بھی، اور ابھی بھی، اور کبھی بھی، یہی وہ حال ہ",3,3,3,3,0,0,"""الحمدللہ بہت بہتر ہو گئی، اب تک کچھ طبیعت نہیں ہے۔""",4,4,4,4,0,0,"""یار، یہ کوئی مذاق نہیں ہے، مجھے واقعی آرام کی ضرورت ہے۔""",4,4,4,4,0,0
207,بزرگ,نوجوان,High,ایک بزرگ آپ کی صحت یابی کے بارے میں فکر مندی کا اظہار کرتے ہوئے دوائی باقاعدگی سے لینے کی تلقین کر رہے ہیں۔,بیٹا، دوائی وقت پر لے رہے ہو نا؟ لاپرواہی مت کرنا۔,جی، میں دوائی وقت پر لے رہا ہوں، آپ کی نصیحت کا شکریہ۔,4,3,4,4,0,0,"""جی دادا جان، میں دوائی باقاعدگی سے لے رہا ہوں، آپ فکر نہ کریں۔""",3,3,3,3,0,0,"""بزرگ جان، میں دوائی وقت پر لیا ہوں، لاپرواہی کر رہا ہوں۔",4,4,4,4,0,0,"""جی بزرگ جان، آپ کی تشویش کا بہت شکریہ، میں ضرور دوائی لیتا ہوں گا۔",2,2,2,2,0,0,"""جی بزرگ، دوائی لے رہا ہوں، بس کچھ اضافی دباؤ کی وجہ سے کچھ",2,2,2,2,0,0
208,ساتھی,ساتھی,Medium,ایک ساتھی آپ کی بیماری کے اثرات کے بارے میں پوچھ رہا ہے۔,طبیعت کی وجہ سے کام متاثر تو نہیں ہوا؟,کام مکمل ہو گیا تھا، اتنی بھی طبیعت خراب نہیں تھی جتنا سمجھا جا رہا ہے۔,4,4,4,4,0,0,"""نہیں، ابھی تو میں ٹھیک ہوں، لیکن کچھ دنوں سے ی�",3,3,3,3,0,0,"""نہیں، میں نے کوشش کی ہے کہ کام متاثر نہ ہو، لیکن تھوڑی مشکل ضرور ہوئی ہے۔""",3,3,3,3,0,0,"""نہیں، میں نے اپنے کام کو ترجیح دی ہے، اور ابھی بھی کچ",3,3,3,3,0,0,"""الحمدللہ، طبیعت کی وجہ سے کام میں کچھ متاثر نہیں ہوا۔""",4,4,4,4,0,0
209,کزن,کزن,Low,آپ کا کزن بیماری کے بعد آپ کی خیریت دریافت کر رہا ہے۔,اب کیسا محسوس کر رہے ہو؟,طبیعت تو بہتر ہے، لیکن بیماری نے کافی پریشان کر دیا تھا۔,4,3,4,4,0,0,"""الحمدللہ بہت بہتر ہو گیا، ک锌兄，你感觉怎么样了？""",4,4,4,4,0,0,"""الحمدللہ، اب کافی بہتر ہوں، آپ کی دعاوں کا شکریہ!""",3,3,3,3,0,0,"""خدا کا شکر، اب بہت بہتر ہوں، اللہ تعالیٰ نے معاف فرما دیا",3,3,3,3,0,0,"""خیریت بہترین ہے، اللہ کا شکر گزار!""",3,3,3,3,0,0
210,دوست,دوست,Low,دوست بے صبری اور ہلکے طنزیہ انداز میں آپ کی صحت کے بارے میں پوچھ رہا ہے۔,آخر کب تک بیمار رہنے کا ارادہ ہے؟,ہاں یار، اب بہتر ہوں، لیکن اتنی جلدی بھی سب کچھ ٹھیک نہیں ہوتا۔,4,4,4,4,0,0,"""یار، بس تھوڑی جلدی صحت یاب ہو رہا ہوں، تم بھی فکر نہ کرو!""",4,4,4,4,0,0,"""ہنس کر کہو، اب کافی بہتر ہوں، تو آپ کی طرح ہلکا مزاق نہی�",3,3,3,3,0,0,"""میں کمیں کبھی بیمار نہیں رہاں گا، لیکن اب کافی بہتر",3,3,3,3,0,0,"""دوست، بہت شکریہ، لیکن ابھی تو بہت اچھا ہو رہا ہے",3,3,3,3,0,0
211,والد,بیٹا,High,والد آپ کو ایک ضروری کام فوراً مکمل کرنے کی ہدایت دے رہے ہیں۔,یہ کام ابھی مکمل کرو۔,جی ابو، ابھی کر دیتا ہوں۔,4,4,4,4,0,0,"""والد جان، میں آج آپ کی طلبہ کر رہا ہوں، لیکن ابھی کام مک",3,3,3,3,0,0,"""جی والد جان، یہ کام جلد ہی مکمل ہو جائے گا، آپ کو کوئی تشویش نہ کری�",3,3,3,3,0,0,"""جی ابو، میں ابھی شروع کر دیتا ہوں۔""",4,4,4,4,0,0,"""والد جان، بہت شکریہ، لیکن ابھی کام مکمل کرنا ممکن نہیں ہے، میں",2,2,2,2,0,0
212,والدہ,بیٹی,High,والدہ گھر کے کام کے سلسلے میں آپ کو کچن صاف کرنے کی ہدایت دے رہی ہیں۔,کچن صاف کر دو۔,جی امی، ابھی کچن صاف کر دیتی ہوں۔,4,4,4,4,0,0,"""ٹھیک ہے والدہ جان، میں اب کچن صاف کر رہی ہوں۔""",3,3,3,3,0,0,"""والدہ جان، میں ابھی کچن صاف کر دوں گا۔""",3,3,3,3,0,1,"""جی امی، میں ابھی صاف کر دیتی ہوں۔""",4,4,4,4,0,0,"""جی ماں، ابھی صاف کر رہا ہوں۔""",3,3,3,3,0,1
213,استاد,طالب علم,Medium,استاد کلاس میں آپ کو بورڈ پر سوال حل کرنے کی ہدایت دے رہے ہیں۔,یہ سوال بورڈ پر حل کرو۔,جی سر، میں ابھی اس سوال کو حل کرنے کی کوشش کرتا ہوں۔,4,4,4,4,0,0,"""جی سر، یہ حل کروانے کی کوشش کرتا ہوں۔""",3,3,3,3,0,0,"""جی سر، میں ابھی حل کرتا ہوں۔""",4,4,4,4,0,0,"""جی استاد، میں خود اسے حل کر لوں گا۔ آپ کی بہت مہربانی۔""",2,2,2,2,0,0,"""ٹھیک ہے استاد، میں اس سوال کا حل بورڈ پر کردم۔""",2,2,2,2,0,0
214,افسر,ملازم,High,افسرآپ کو ایک اہم رپورٹ وقت پر جمع کرانے کی ہدایت دے رہا ہے۔,یہ رپورٹ آج ہی مکمل کرکے جمع کرائیں۔,جی سر، میں یہ رپورٹ آج ہی جمع کرا دوں گا۔,4,4,4,4,0,0,"""جی سر، آپ کی ہدایت پر عمل کرتا ہوں گا، لیکن یہ رپورٹ مکمل کرنے",2,2,2,2,0,0,"""سر، بہت شکری۔ رپورٹ وقت پر مکمل نہ ہونے سے ہماری پیشہ وران",3,3,3,3,0,0,"""ٹھیک ہے افسر، آج ہی رپورٹ مکمل کرکے جمع کر لیں گے۔""",4,4,4,4,0,0,"""جی سر، میں اسے آج ہی مکمل کرکے جمع کراؤں گا۔""",3,3,3,3,0,0
215,دوست,دوست,Low,آپ دونوں ایک ساتھ کام کر رہے ہیں اور آپ کا دوست آپ سے فائل مانگ رہا ہے۔,یار، ذرا وہ فائل مجھے پکڑا دو۔,بالکل، میں ابھی دے دیتا ہوں۔,4,4,4,4,0,0,"""جی یار، وہ فائل میں خود پکڑ لیتا ہوں۔""",2,2,2,2,0,0,"""جی، یقیناً۔ بس ابھی پکڑا دیتا ہوں۔""",3,3,3,3,0,0,"""ٹھیک ہے، میں آپ کے لیے آتا ہوں۔""",4,4,4,4,0,0,"""یہ رہی، یار! امید ہے کہ یہ تمہارے کام آئے گی۔""",3,3,3,3,0,0
216,دوست,دوست,Low,آپ کا دوست غصے یا جھنجھلاہٹ میں آپ کو خاموش رہنے کا کہہ رہا ہے۔,بس چپ ہو جاؤ اور میری بات سنو۔,ٹھیک ہے یار، لیکن آرام سے بھی بات کر سکتے ہو۔,4,3,3,4,0,0,"""جی، میں چپ ہو جاتا ہوں، لیکن کیا آپ بتائیں کہ کیا ہو",2,2,2,2,0,0,"""ٹھیک ہے، میری بات سنیں گے۔""",4,4,4,4,0,0,"""یار، میں سن رہا ہوں، لیکن تم بھی تھوڑا سکون سے بات کرو۔""",3,3,3,3,0,0,"""دوست، میں سمجھتا ہوں، مگر ابھی تو میں اپنے خیالات کا اظہار کر",2,2,2,2,0,0
217,سینئر,جونیئر,High,سینئر آپ سے میٹنگ کی دستاویزات جلد از جلد شیئر کرنے کا کہہ رہا ہے۔,میٹنگ کے نوٹس فوراً بھیج دو۔,جی سر، میں ابھی نوٹس بھیج دیتا ہوں۔,4,4,4,4,0,0,"""جی سر، ابھی بھیج رہا ہوں گا، لیکن ابھی کچھ کام باقی ہی�",3,3,3,3,0,0,"""ٹھیک ہے سینئر، میں فوراً نوٹس بھیج دیں گا۔""",4,4,4,4,0,0,"""سر، بہت شکریہ، لیکن ابھی اتنا کام نہیں ہے۔ میں خود اسے",1,1,1,0,0,0,"""جی سر، میں ابھی انہیں ترتیب دے کر آپ کو بھیج دیتا ہوں۔""",3,3,3,3,0,0
218,سینئر,جونیئر,High,سینئر کام کے معیار سے مطمئن نہیں ہے اور  آپ کو اسے دوبارہ کرنے کا حکم دے رہا ہے۔,یہ کام دوبارہ کرنا پڑے گا۔,جی سر، میں اسے دوبارہ کر دیتا ہوں۔,4,4,4,4,0,0,"""جی سر، میں اسے دوبارہ کرلوں گا، لیکن اگر آپ کو کچھ خاص باتوں پر توجہ د",3,3,3,3,0,0,"""ٹھیک ہے سینئر، میں اسے دوبارہ کرکے آپ کی جانب سے مطمئن خوش",2,2,2,2,0,0,"""سر، بہت شکریہ، لیکن ابھی اتنا کام باقی نہیں ہے۔ میں خود اس",2,2,2,2,0,0,"""جی سر، میں اسے بہتر بنانے کی پوری کوشش کروں گا۔""",3,3,3,3,0,0
219,چچا,بھتیجا,High,چچا گھر کے کام میں آپ سے مدد لے رہے ہیں۔,یہ سامان اندر رکھ دو۔,جی چچا جان، میں ابھی یہ سامان اندر رکھ دیتا ہوں۔,4,4,4,4,0,0,"""جی چچا جان، ان شاء اللہ میں ضرور آؤں گا۔ آپ کی دعوت کا بہت شکريہ",4,4,4,0,0,0,"""ٹھیک ہے چچا جان، ابھی اندر رکھا دیا گا۔""",4,4,4,4,0,0,"""جی چچا جان، میں ابھی رکھ دیتا ہوں۔""",3,3,3,3,0,0,"""جی چچا جان، یقیناً رکھ لوں گا۔""",2,2,2,2,0,0
220,ساس,بہو,High,ساس گھر کے کام کاج کے حوالے سے آپ کو ہدایت دے رہی ہیں۔,آج کھانا وقت پر تیار ہونا چاہیے۔,جی امی جان، کھانا وقت پر تیار ہو جائے گا۔,4,4,4,4,0,0,"""جی امی، میں کوشش کروں گی کہ سب کچھ وقت پر ہو جائے۔""",3,3,3,3,0,1,"""جی ساسی، وہاں کھانا تیار کر رہا ہوں، ابھی کچھ دیر باقی �",3,3,3,3,0,0,"""ٹھیک ہے بہو جان، آج کھانا وقت پر تیار ہوں گا۔""",3,3,3,3,0,0,"""ساسی، بہت شکریہ، لیکن ابھی کھانا تیار کرنے کے لیے کافی وقت باقی �",3,3,3,3,0,1
221,بزرگ,نوجوان,High,ایک بزرگ آپ کو ایک معمولی کام انجام دینے کی ہدایت دے رہے ہیں۔,دروازہ بند کر دو۔,جی، ابھی دروازہ بند کر دیتا ہوں۔,4,3,4,4,0,0,"""جی بزرگ جان، دروازہ بند کر رہا ہوں۔""",2,2,2,2,0,0,"""جی بابا، میں ابھی بند کر دیتا ہوں۔""",3,3,3,3,0,0,"""ٹھیک ہے بزرگ جان، میں اس کام کر رہا ہوں۔""",3,3,3,3,0,0,"""جی بزرگ جان، میں خود دروازہ بند کر لوں گا۔""",4,4,4,4,0,0
222,دوست,دوست,Low,آپ نے اپنے دوست سے مدد مانگی تھی، لیکن اس نے بے رخی سے جواب دیا۔,خود ہی کر لو، میرے پاس وقت نہیں ہے۔,ٹھیک ہے یار، کوئی بات نہیں، خود ہی کر لیتا ہوں۔,4,3,4,4,0,0,"""جی، آپ کو زحمت ہوگی، میں خود ہی کر لوں گا، لیکن آپ کو یقین ہو",4,4,4,4,0,0,"""دوست، بہت شکریہ، لیکن ابھی اتنا کام باقی نہیں ہے۔ میں خود",2,2,2,2,0,0,"""یار، اگر تمہیں وقت نہیں ہے تو کوئی بات نہیں، میں خود ہی کر لوں گا۔""",4,4,4,4,0,0,"""جب تک میں نے کچھ کرنے کی کوشش کی، تاکہ آپ کی مدد کر سکو، ل",1,1,1,1,0,0
223,استاد,طالب علم,Medium,استاد کلاس میں نظم و ضبط برقرار رکھنے کے لیے ایک طالب علم کو سختی سے خاموش رہنے کا کہہ رہے ہیں۔,خاموش رہو۔,جی سر، معذرت چاہتا ہوں، آئندہ اس بات کا خیال رکھوں گا۔,4,4,4,4,0,0,"""جی سر، معاف کیجئے، میں نے سمجھا ہے۔""",3,3,3,3,0,0,"""استاد صاحب، بہت شکریہ، لیکن ابھی اتنا کام باقی نہیں ہے۔ میں",1,1,1,0,0,0,"""استاد جان، میں کافی خاموش ہوں گا۔""",3,3,3,3,0,0,"""جی سر، میں خاموش رہوں گا۔""",4,4,4,4,0,0
224,ساتھی,ساتھی,Medium,ایک ساتھی مشترکہ کام کی تقسیم کرتے ہوئے آپ کو ایک مخصوص حصہ سنبھالنے کی ذمہ داری دے رہا ہے۔,آپ یہ حصہ سنبھال لیں۔,ضرور، میں یہ کام سنبھال لیتا ہوں۔,4,4,4,4,0,0,"""ٹھیک ہے، میں اسے سنبھال لیں گا۔""",2,2,2,2,0,0,"""جی، میں سنبھال لیتا ہوں، آپ اس کے بارے میں مجھے کچھ مزید",3,3,3,3,0,0,"""شکریہ، لیکن میں خود اسے سنبھالیں گا، آپ زحمت نہ کریں۔""",3,3,3,3,0,0,"""ٹھیک ہے، میں یہ حصہ سنبھال لوں گا۔ شکریہ!""",3,3,3,3,0,0
225,بھائی,بہن,Medium,بھائی حفاظت کے پیش نظر آپ کو باہر جانے سے روک رہا ہے۔,ابھی باہر مت جاؤ۔,اچھا، نہیں جاتی، لیکن مجھے جانا ضروری تھا۔,3,4,4,4,0,0,"""بھائی، آپ کی بہت مہربانی، لیکن ابھی اتنا خطرہ نہیں ہے۔",2,2,2,2,0,2,"""بھائی، میں صرف تھوڑی دیر کے لیے باہر جا رہی ہوں، آپ فکر نہ کریں۔""",3,3,3,3,0,0,"""بھائی، میں آپ کی طرف سے روک لیا گا۔ آپ کو کچھ زمینہ دےں",2,2,2,2,0,0,"""چلو بہن، ابھی باہر جاؤں گا، لیکن کچھ دیر بعد، مجھے کچھ کام",2,2,2,2,0,0
226,دوست,دوست,Low,آپ کے دوست نے اپنی مصروفیات کے باوجود آپ کی مدد کے لیے وقت نکالا ہے۔,یار، میں نے آج  تمہارا کام مکمل کر دیا۔,یار، تمہارا دل سے شکریہ، تم نے واقعی میرے لیے بہت وقت نکالا۔,4,4,4,4,0,0,"""واہ، یہ تو بہت اچھی بات ہے! تمہاری مدد کا بہت شکریہ، واقعی میری بہت مدد ہوئی ہے۔""",2,2,2,2,0,0,"""شکر ہوے، یار، تمہیں بہت شکریہ۔ ابھی تو میں تمہی",3,3,3,3,0,0,"""ٹھیک ہے یار، بہت شکریہ، میں نے اس کے لیے کافی زحمت ک",2,2,2,2,0,0,"""شکریہ، یہ بہت اچھا ہے، لیکن ابھی اتنا کام باقی نہیں",3,3,3,3,0,0
227,دوست,دوست,Low,آپ کا دوست آپ کی غیر موجودگی میں آپ کے لیے نوٹس لے آیا ہے۔,میں تمہارے لیے نوٹس لے آیا ہوں۔,بہت شکریہ یار، تم نے میری بڑی مدد کر دی۔,4,3,4,4,0,0,"""شکر ہوے، آپ کی بہت مہربانی، میں جانتا تھا کہ آپ کا خیال ر",2,2,2,2,0,0,"""شکریہ، دوست، لیکن ابھی اتنا کام نہیں ہے۔ میں خود اسے مکمل کر لو",3,3,3,3,0,0,"""یار، بہت شکریہ! تمہاری مدد ہمیشہ کام آتی ہے۔""",2,2,2,2,0,0,"""ٹھیک ہے بھائی، بہت شکریہ۔""",1,1,1,0,0,0
228,والد,بیٹا,High,آپ کے والد نے آپ کا ایک ضروری کام مکمل کر دیا ہے۔,میں تمہارے ضروری کاغذات دفتر جا کر جمع کرا آیا ہوں۔,بہت شکریہ ابو، آپ نے میری بڑی مشکل آسان کر دی۔,4,4,4,4,0,0,"""بابا، آپ کا بہت شکریہ! آپ کی مدد سے میرا کام آسان ہو گیا۔""",3,3,3,3,0,0,"""والد جان، بہت شکریہ، مگر ابھی صرف تھوڑا سا کام باقی ہے، میں",3,3,3,2,0,0,"""والد جان، آپ کی بہت بڑی مدد ہوئی، میں آپ کو کافی شکریہ کہتا �",3,3,3,3,0,0,"""والد جان، بہت شکریہ، آپ کی کمپیوٹر کے کاغذات کا جمع کرنے ک",4,4,4,4,0,0
