ID,Language,Topic,User Role,Model Role,Power Distance,Register,Pragmatic Genre,Sensitivity,User Utterance,Context,Gold Response,Qwen_Response,LLaMA_Response,Qalb_Response
132,Urdu,Handling Criticism & Disagreements,ساتھی,ساتھی,Medium,Formal,Professional disagreement,Neutral,میں اس فیصلے سے متفق نہیں ہوں۔,ایک میٹنگ کے دوران آپ کا ساتھی مجوزہ فیصلے پر اعتراض اٹھاتا ہے۔,آپ کی بات سمجھ رہا ہوں، آئیے وجوہات پر بات کر لیتے ہیں تاکہ بہتر فیصلہ ہو سکے۔,آپ کی وجہ بہت مہربانی۔ آپ کی تفصیل کی جاری رکھ لوں گا اور پھ,آپ کی تجاویز کا بہت شکریہ۔ میں چاہتا ہوں کہ آپ مزید تجزی,سر، میں معذرت چاہتا ہوں، مگر میں واقعی یہ فیصلہ قبول نہی�
133,Urdu,Handling Criticism & Disagreements,تایا,بھتیجا,High,Formal,Respectful listening,Positive,بیٹا، تمہیں زیادہ تحمل سے کام لینا چاہیے تھا۔,ایک تنازعے کے بعد آپ کے تایا آپ کو صبر اور تحمل کا مشورہ دیتے ہیں۔,جی تایا جان، آپ کی بات سمجھ گیا ہوں آئندہ دھیان رکھوں گا۔,آنے والے کام پر بہت مہربانی۔ میرے لیے صبوری ہیں۔,تایا جان، آپ کی رہنمائی میرے لیے بہت اہم ہے، مگر میں ن�,تایا جان، میں سوری بلکل ادا کر دیتا ہوں۔ آپ کی نصیحت میرے لیے ب�
134,Urdu,Handling Criticism & Disagreements,دوست,دوست,Low,Informal,Teasing criticism,Neutral,یار، یہ تو بہت ہی خراب تھا۔,دوستوں کی غیر رسمی گفتگو میں آپ کا دوست مذاقاً آپ کے کام پر تنقید کرتا ہے۔,چلو، اگلی بار تمہیں شکایت کا موقع نہیں دوں گا۔,آپ کی ضرورت نہیں، میرے بہت شکریہ۔,ارے، تم نے پہلے ایسا کام کیا تھا؟,بھائی، تمہاری رپورٹ واقعی خراب تھی۔ آگے میں سیکھ کر دوبارہ دیتا �
135,Urdu,Handling Criticism & Disagreements,سینئر,جونیئر,High,Formal,Public correction,Negative,یہ غلطی سب کے سامنے نہیں ہونی چاہیے تھی۔,ایک میٹنگ کے دوران آپ سے ایسی غلطی ہو جاتی ہے جس کی نشاندہی آپ کے سینئر سب کے سامنے کرتے ہیں۔,جی سر، غلطی ہو گئی، آئندہ زیادہ احتیاط کروں گا۔,جی، آپ کا فکر ڈال لو، میں بھی ان سب کی ضرورت نہیں تھی۔,جی، اس سے آپ کی معاملہ شناسی اور حوصلہء کار کا اندازہ مل جاتا ہ۔,سر، معذرت چاہتی ہوں۔ یہی میرا پہلا موقع تھا اور مجھ سے
136,Urdu,Invitation to Celebrations,دوست,دوست,Low,Informal,Warm invitation,Positive,کل میری سالگرہ ہے، ضرور آنا۔,آپ کا دوست خوشی کے موقع پر آپ کو شرکت کی دعوت دیتا ہے۔,یار، ضرور آؤں گا، تمہاری سالگرہ کیسےبھول سکتا ہوں ۔,ارے بھائی، میں سب کی ضرورت میں آ لوں گا۔,بہت شک، آئوں گا۔,بہت شکریہ یار، تمہاری موجودگی میرے لیے بہت اہم ہے۔ آ
137,Urdu,Invitation to Celebrations,دوست,دوست,Low,Informal,Casual invitation,Neutral,آج رات پارٹی ہے، آنا ہے؟,آپ کا دوست غیر رسمی انداز میں آپ کو رات کی ایک پارٹی میں مدعو کر رہا ہے۔,یار، ابھی پکا نہیں کہہ سکتا، لیکن کوشش کروں گا۔,بس، میں آؤں گا۔,جی، آئوں گا۔,بہت مبارک ہو۔ میں ضرور آؤں گا، اگر ممکن ہو تو آگئے ملنے
138,Urdu,Invitation to Celebrations,چچا,بھتیجا,High,Formal,Respectful invitation,Positive,بیٹا، شادی میں ضرور آنا، تمہارے بغیر محفل ادھوری لگے گی۔,خاندان میں شادی کی تقریب ہے اور آپ کے چچا آپ کو خاص طور پر مدعو کر رہے ہیں۔,جی چچا جان، ان شاء اللہ ضرور آؤں گا۔,جی چچا، میں بس دنیا جاؤں گا، نہیں چلا جاؤ گا۔,جی دادا جان، ان شاء اللہ میں ضرور آؤں گا۔,چچا جان، آپ کی بہت مہربانی، میں ضرور آؤں گا۔ آپ کی موجودگی میرے لی�
139,Urdu,Invitation to Celebrations,خالہ,بھانجی,High,Formal,Affectionate invitation,Positive,بیٹا، کل مہندی کی تقریب ہے، ضرور آنا۔,آپ کی خالہ خاندان کی ایک مہندی کی تقریب میں آپ کو محبت سے مدعو کر رہی ہیں۔,جی خالہ جان، ان شاء اللہ ضرور آؤں گی۔,جی دادی، معذرت چاہتی ہوں، آئی۔,جی خالہ جان، تمہاری بہت مہربانی۔ ان شاء اللہ میں ضرور آؤں گا�,"بہت مبارک ہو۔ میں ضرور آؤں گا۔ آپ کی خالہ

سر، اس سب کی بہ"
140,Urdu,Invitation to Celebrations,پڑوسی,پڑوسی,Medium,Formal,Polite invitation,Neutral,ہم نے کل ایک تقریب رکھی ہے، آپ ضرور تشریف لائیے گا۔,آپ کے پڑوسی آپ کو ایک تقریب میں مدعو کر رہے ہیں۔,بہت شکریہ، ان شاء اللہ کوشش کروں گا کہ شریک ہو سکوں۔,جی، میں پڑوسی جان، آپ کی بہت مبارکیہ۔ میں ضرور آئے گا۔,بہت مبارک ہو۔ ان شاء اللہ میں ضرور آؤں گا۔,"بہت شکریہ یار، میں ضرور آؤں گا۔ آپ کی بہت مہربانی۔
ان ش"
141,Urdu,Invitation to Celebrations,استاد,طالب علم,Medium,Formal,Honor-based invitation,Positive,کل تقریب ہے، آپ ضرور آئیے گا۔,استاد طالب علم کو ایک تعلیمی تقریب میں شرکت کی دعوت دے رہے ہیں۔,بہت شکریہ سر، ان شاء اللہ شرکت کرنے کی کوشش کروں گا۔,آئیے گا، میرے لیے بہت اہم ہے۔,بہت مبارک ہو۔ آ سکوں گا۔,استاد، آپ کی بہت مہربانی۔ میں یقین دلاتا ہوں کہ میں کل ضرور
142,Urdu,Invitation to Celebrations,کزن,کزن,Low,Informal,Friendly invitation,Positive,یار، کل ایک فنکشن ہے، تم بھی ساتھ چلو۔,آپ کا کزن ایک تقریب میں جانے کا پروگرام بنا رہا ہے اور چاہتا ہے کہ آپ بھی اس کے ساتھ چلیں۔,ہاں یار، اگر کوئی ضروری کام نہ نکلا تو میں ضرور چلوں گا۔,جی یار، میں سنبھال لوں گا، آئندہ کی بہت مبارکیہ۔,بہت مبارک ہو۔ ان شاء اللہ میں بھی چلوں گا۔,"جی یار، میں ضرور آؤں گا۔ آپ کی بہت مہربانی۔
سر، آپ کی بہت م"
143,Urdu,Invitation to Celebrations,دوست,دوست,Low,Informal,Pressuring invitation,Negative,یار، نہ آئے تو ناراض ہو جاؤں گا۔,آپ کا دوست آپ کی شرکت کے لیے اصرار کر رہا ہے۔,یار، اب اتنا کہہ رہے ہو تو کوشش کروں گا ضرور آؤں۔,جی، میں آؤں گا، میں نہیں ناراض ہو لوں گا۔,بھائی، تم آ سکو، پھر ہم دونوں مل کر ان شروعات میں مصروف ہو سکتے,بھائی، میں سوری نہیں اٹھا سکوں گا۔ آپ فکر نہ کریں، میں ضر
144,Urdu,Invitation to Celebrations,سسر,داماد,High,Formal,Family honor invitation,Positive,بیٹا، کل گھر پر دعوت ہے، آپ نے ضرور آنا ہے۔,آپ کے سسر ایک خاندانی دعوت میں شرکت کی درخواست کر رہے ہیں۔,جی ابا جی، ان شاء اللہ ضرور حاضر ہوں گا۔,جی دادی، میں ضرور آؤں گا۔,سسر جان، ان شاء اللہ میں آؤں گا۔,بہت مبارک ہو۔ میں ضرور آؤں گا، ان شاء اللہ۔ آپ کی بہت م�
145,Urdu,Invitation to Celebrations,ساس,بہو,High,Formal,Family Invitation,Neutral,بیٹا، کل گھر میں تقریب ہے، تمہیں ضرور آنا ہے۔,آپ کی ساس آپ کو ایک خاندانی تقریب میں شرکت کی دعوت دے رہی ہیں۔,جی امی جان، ان شاء اللہ ضرور آؤں گی۔,آنے کا بہت شکریہ! یار، ان شاء اللہ میں پہلے سے不顾上下文，直接生成一个自然的,ساس جان، ان شاء اللہ میں آؤں گا۔,سسر، میں معذرت چاہتی ہوں، میں کل کے لیے نہیں آ سکو
146,Urdu,Invitation to Celebrations,دوست,دوست,Low,Informal,Dismissive invitation,Negative,بس آ جانا، کوئی بہانہ نہیں چلے گا۔,آپ کا دوست تقریب میں شرکت کے لیے اصرار کر رہا ہے اور آپ سے پکی حامی چاہتا ہے۔,یار، اگر کوئی ضروری کام نہ ہوا تو ضرور آؤں گا۔,جی، میں آ گیا، ابھی میں فکر نہیں کرتا۔,جی، تم آ جاؤ گی، کوشش تو میری۔,بھائی، معذرت چاہتی ہوں، میں نہیں آ سکوں گی۔ آپ فکر ن�
147,Urdu,Invitation to Celebrations,بزرگ رشتہ دار,نوجوان,High,Formal,Traditional invitation,Positive,بیٹا، عید پر سب اکٹھے ہوں گے، تم بھی ضرور آنا۔,ایک بزرگ رشتہ دار عید کی خاندانی ملاقات میں آپ کو شرکت کی دعوت دے رہے ہیں۔,جی، ان شاء اللہ ضرور آؤں گا۔,جی ابا، معذرت چاہتی ہوں، میں سب کی ضرورत پڑی۔ ان شاء اللہ م,بہت مبارک حید، ان شاء اللہ میں ضرور آؤں گا۔,"جی دادی، میں ضرور آؤں گا۔ آپ کی بہت مہربانی۔
دادی جان، آپ کی بہ"
148,Urdu,Invitation to Celebrations,ساتھی,ساتھی,Medium,Formal,Professional celebration,Neutral,آفس میں ایک فنکشن رکھا ہے، آپ بھی ضرور آئیے گا۔,آپ کا ایک ساتھی دفتر کی تقریب میں شرکت کی دعوت دے رہا ہے۔,شکریہ، اگر مصروفیت نہ ہوئی تو ضرور شرکت کروں گا۔,جی، میں بس اٹھ رہا ہوں۔ آئیے گا، آfs میں۔,بہت مبارک ہو۔ ان شاء اللہ میں بھی آؤں گا۔,بہت شکریہ یار، تمہاری بہت مہربانی۔ میں ضرور آؤں گا، اگر ممکن
149,Urdu,Invitation to Celebrations,دوست,دوست,Low,Informal,Playful invitation,Positive,یار، آج ڈھولکی ہے، آنا لازمی ہے، کوئی بہانہ نہیں۔,آپ کا دوست مزاحیہ انداز میں تقریب میں آپ کی شرکت پر زور دے رہا ہے۔,چلو ٹھیک ہے یار، آج کوئی بہانہ نہیں بناؤں گا۔,بہت شکریہ یار! تمہاری بہانہ کرنے کی جگہ، ابھی سنبھال لو۔,بھائی، تم آ گئے، اب میں بھی آ گیا۔ آ جاؤ، سب مل کر مزاح کریں گے,بھائی، سوری! مجھ سے واقعی غلطی ہو گئی، میں نہیں آ سکوں گا
150,Urdu,Invitation to Celebrations,سینئر,جونیئر,High,Formal,Obligatory invitation,Negative,کل کی تقریب میں آپ کی موجودگی ضروری ہے۔,آپ کے سینئر ایک دفتری تقریب میں شرکت پر زور دے رہے ہیں۔,جی سر، میں شرکت کرنے کی کوشش کروں گا۔,سر، میری وجود تمہاری بہت مہربانی، اس کام کا جلدی کمی کرنے کی अपन,جی، میں ضرور حاضر ہوں گا۔,سر، معذرت چاہتی ہوں، میں کل کی تقریب نہیں شیخ، معاملہ یہ
151,Urdu,Asking for Permission,طالب علم,استاد,High,Formal,Deferential request,Positive,سر، اگر اجازت ہو تو ایک سوال پوچھنا چاہتا ہوں۔,کلاس کے دوران آپ اپنے استاد سے وضاحت حاصل کرنا چاہتے ہیں۔,جی، ضرور پوچھیں، میں سننے کے لیے حاضر ہوں۔,جی، آپ بولیں، میں آمیزہ ہوں۔,جی، پوچھ سکو۔,استاد صاحب، میں نے یاروں کی تعداد 10 تھی، ابھی میں نے دیکھا کہ ان
152,Urdu,Asking for Permission,بیٹا,والد,High,Formal,Respectful request,Neutral,ابو، کیا میں دوستوں کے ساتھ باہر جا سکتا ہوں؟,آپ اپنے والد سے دوستوں کے ساتھ کچھ وقت گزارنے کے لیے باہر جانے کی اجازت مانگ رہے ہیں۔,ہاں، جا سکتے ہو، مگر وقت کا خیال رکھنا۔,بس، آپ فکر نہ کریں، اب تک جا سکتے ہیں۔,جی، آپ جا سکتے ہو۔ آئندہ ضرور تھوڑی دیر تم اور ان کے درمیان می,جی، آپ جا سکتے ہیں اگر آپ سب ایک دوسرے کا خیال رکھیں گی۔ آئند
153,Urdu,Asking for Permission,بیٹی,والدہ,High,Informal,Affectionate request,Positive,امی، کیا میں اپنی دوست کے گھر جا سکتی ہوں؟,آپ اپنی دوست سے ملنے جانا چاہتی ہیں اور والدہ سے اجازت مانگ رہی ہیں۔,ہاں، مگر زیادہ دیر مت کرنا اور پہنچ کر مجھے بتا دینا۔۔,بسی یار! آئندہ کہیں ہیں تو چلا جاؤں گا۔,جی، آپ جا سکو۔,"جی، تم جaa سکو۔ آئندہ موقع پر ضرور ان کی مام کے پاس بھی جا لو گی۔
بہت شک"
154,Urdu,Asking for Permission,ملازم,افسر,Medium,Formal,Professional request,Neutral,سر، ایک ضروری کام ہے، کیا میں آج تھوڑا جلدی جا سکتا ہوں؟,آپ کو ذاتی کام کی وجہ سے دفتر سے معمول سے پہلے نکلنے کی ضرورت ہے، اس لیے آپ اپنے افسر سے اجازت مانگ رہے ہیں۔,ٹھیک ہے، لیکن ضروری کام نمٹا کر جائیے گا۔,جی، اگر کام ضروری ہے تو آپ جلدی جا سکتے ہیں۔ آئندہ کوشش ک,جی، میں جا سکوں گا۔,بہت معاملہ، آپ جا سکتے ہیں۔ آئندہ کوشش کیجیے گا کہ
155,Urdu,Asking for Permission,دوست,دوست,Low,Informal,Casual request,Positive,یار، ذرا اپنی بائیک دے دو، ایک کام سے جانا ہے۔,آپ اپنے دوست سے مختصر وقت کے لیے اس کی بائیک مانگ رہے ہیں۔,ہاں یار، لے جاؤ، کوئی مسئلہ نہیں۔,بہت شکریہ یار! آپ فکر نہ کریں، چلو جاؤں گا۔,جی یار، آئندھاری! چلو، دو جاتا ہوں۔,بھائی، میں سوری، ابھی آ گیا تھا۔ آپ استعمال کر لیتے ہیں، پھر می
156,Urdu,Asking for Permission,دوست,دوست,Low,Informal,Hesitant request,Neutral,یار، ایک بات پوچھوں، برا تو نہیں نہ مانو گے؟,آپ ایک ذاتی نوعیت کی بات چھیڑنے سے پہلے اپنے دوست کی رضامندی جانچ رہے ہیں۔,ارے نہیں یار، پوچھو جو پوچھنا چاہتے ہو۔,جی یار، میں بس پوچھتA، آپ کی رہنمائی میں سب کیپا۔,جی یار، پوچھ لو، آپ مان جاؤ گے۔,شکریہ یار، ابھی نہیں، تھوڑی دیر میں آگے سن لو گی۔ چلو،
157,Urdu,Asking for Permission,طالب علم,استاد,High,Formal,Careful request,Neutral,سر، اگر اجازت ہو تو میں اپنی فائل ابھی جمع کرا دوں؟,کلاس کے بعد آپ استاد سے فائل جمع کرانے کی اجازت طلب کر رہے ہیں۔,جی، اگر آپ کام مکمل کر چکے ہیں تو ابھی فائل جمع کرا سکتے ہیں۔,جی، اگر اجازت ہو، آپ اپنی فائل جمع کروں۔,جی، اگر معاملہ واقعی ضروری ہے تو آپجمع کریں۔ آئندہ کوشش کیجیے گا کہ,جی، اگر معاملہ واقعی ضروری ہے تو آپ جمع کروائیں۔ آئندہ موقع پر یاد رکھیں ک
158,Urdu,Asking for Permission,داماد,سسر,High,Formal,Respect-based request,Positive,ابا جی، اگر آپ مصروف نہ ہوں تو آپ سے ایک بات کرنی تھی۔,آپ اپنے سسر سے بات کرنے کی اجازت طلب کر رہے ہیں۔,جی بیٹا، کہو میں سن رہا ہوں۔,بس ڈادی جی، آپ فکر نہ کریں، آپ بھی میں سے بہت مصروف ہی,جی دادی، آپ کہنا دیجیے۔,سر، میں آپ سے کچھ وقت کی بات کرنا چاہتا ہوں۔ آپ مصروف نہ ہون
159,Urdu,Asking for Permission,بہو,ساس,High,Formal,Household permission,Neutral,امی جان، اگر آپ کو کوئی اور کام نہیں تو میں تھوڑی دیر آرام کر لوں؟,گھریلو کام مکمل کرنے کے بعد آپ اپنی ساس سے آرام کرنے کی اجازت مانگ رہی ہیں۔,ہاں بیٹا، ضرور، تم نے کافی کام کر لیا ہے اب کوئی کام نہیں، تم جا سکتی ہو۔,سر، بس چلو، آپ کی بہت مہربانی، یار!,جی ساس جان، تم آرام کریں۔ میں تھوڑی دیر آرمتی ہوں۔,جی بیٹی، تھوڑی دیر تم آرام کر لو، پھر آگے میں دیکھوں گا۔ چلو
160,Urdu,Asking for Permission,جونیئر,سینئر,Medium,Formal,Hierarchical request,Negative,سر، کیا میں یہ فائل لے آؤں؟,آپ دفتر میں ایک ضروری کام کے سلسلے میں سینئر سے ہدایت حاصل کرنا چاہتے ہیں۔,فی الحال نہیں، میں آپ کو بتا دوں گا کب لانی ہے۔,جی، آپ یہ فائل لے آؤں کہلوانے میں نہیں۔ اس میں ضروری معاملات,جی، آپ لے آئیج۔,جی، آپ لے آؤں۔ اگر کوئی مسئلہ ہو تو بعد میں مجھ سے رابطہ کریں
161,Urdu,Asking for Permission,دوست,دوست,Low,Informal,Pushy request,Negative,یار، میں تمہارا فون لے رہا ہوں، ٹھیک ہے؟,آپ کا دوست اجازت لینے کے بجائے تقریباً فیصلہ سنا رہا ہے اور صرف رسمی منظوری مانگ رہا ہے۔,ٹھیک ہے یار، لیکن جلد واپس کر دینا۔,جی اڈیز، میرے بہت ہی شکریہ! آپ کی وجہ سے تھوڑی تھوڑی,جی یار، ٹھیک ہوں۔,بہت معذرت چاہتا ہوں یار، میں سوری نہیں کر پاؤں گا
162,Urdu,Asking for Permission,بیٹا,والد,High,Formal,Repeated request,Negative,ابو، پلیز، ایک بار جانے دیں۔,آپ پہلے بھی باہر جانے کی اجازت مانگ چکے ہیں اور والد کے انکار کے باوجود دوبارہ اصرار کر رہے ہیں۔,اچھا، اگر اتنا ضروری ہے تو چلے جاؤ، لیکن جلد واپس آ جانا۔,آپی، تمیں بہت میراث ہے، آئندہ کوشش کیجیے گا۔,والد Sahi، آپ نے پہلے ہی انکار کر دیا تھا۔ آج فिर سے معاملہ,بھائی، میں سوری، آپ زحمت نہ کریں۔ ابھی آپ جا سکتے ہیں، پھ
163,Urdu,Asking for Permission,طالب علم,استاد,High,Formal,Late request,Negative,سر، مجھے ایک ضروری کام ہے، کیا میں آج تھوڑا پہلے جا سکتا ہوں؟,کلاس کے دوران آپ استاد سے وقت سے پہلے رخصت ہونے کی اجازت طلب کر رہے ہیں۔,لیکچر ختم ہونے میں زیادہ وقت نہیں، بہتر ہے انتظار کر لو۔,جی، آپ فکر نہ کریں، آئیں جائیں۔ میری بہت مبارکیہ۔,جی، اگر آپ زحمت نہ کریں تو میں آج تھوڑا پہلے جاؤں گا۔,جی، اگر معاملہ واقعی ضروری ہے تو آپ جا سکتے ہیں۔ آئندہ کوشش کیجی
164,Urdu,Asking for Permission,کزن,کزن,Low,Informal,Friendly ask,Positive,یار، اگر مسئلہ نہ ہو تو میں بھی ساتھ چلوں؟,آپ اپنے کزن سے ساتھ جانے کی اجازت دوستانہ انداز میں مانگ رہے ہیں۔,ارے، کوئی مسئلہ نہیں، چلو ساتھ چلتے ہیں۔,جی یار، اگر مسئلہ نہ ہو تو آپ بہت مبارک ہو۔ میرے لیے بھی ا,جی یار، آپ فکر نہ کریں، آ گئے۔,بھائی، آپ کی بہت مہربانی، مجھ سے واقعی یہ موقع غلط نہیں چلا۔ سات
165,Urdu,Asking for Permission,نوجوان,بزرگ رشتہ دار,High,Formal,Authoritative control,Negative,کیا میں دوستوں کے ساتھ باہر جا سکتا ہوں؟,آپ گھر سے باہر جانے سے پہلے اپنے بزرگ رشتہ دار سے اجازت طلب کررہے ہیں۔,ابھی نہیں، پہلے اپنا کام مکمل کرو، پھر جا سکتے ہو۔,جی، آپ کہانی کہیں جا سکتے ہیں، لیکن پہلے آپینے بزرگ ر,جی، آپ جا سکتے ہیں۔,جی، آپ جا سکتے ہیں۔ چلو، آگے تمہاری بہت فکر کیجئے گا�
166,Urdu,Accepting & Rejecting Compliments,دوست,دوست,Low,Informal,Modest acceptance,Positive,یار، تم نے کمال کام کیا ہے۔,آپ کا دوست آپ کی کامیابی پر تعریف اور حوصلہ افزائی کر رہا ہے۔,شکریہ یار، بس تمہاری دعاؤں کا نتیجہ ہے، کوشش جاری ہے۔,شکریہ یار! اپ کی مدد سے میرا کام بہت آسان ہو گیا تھا۔,بہت شکریہ یار، آپ کی حوصلہ افزائی میرے لیے بہت اہم ہے�,بہت شکریہ یار، تمہاری حوصلہ افزائی میرے لیے بہت اہم ہ�
167,Urdu,Accepting & Rejecting Compliments,دوست,دوست,Low,Informal,Playful rejection,Neutral,یار، آج تو بڑے ہی سمارٹ لگ رہے ہو۔,آپ کا دوست ہلکے پھلکے انداز میں آپ کی تعریف کر رہا ہے۔,ارے چھوڑ یار، اتنی بھی تعریف نہ کرو۔,شکریہ یار! تمہاری بہت مہربانی۔,ارے یار، تم زحمت نہ کریں۔,شکریہ یار، تمہاری بہت مہربانی۔ چلو، آئندہ میں ضرور کوشش کرت
168,Urdu,Accepting & Rejecting Compliments,استاد,طالب علم,Medium,Formal,Respectful deflection,Positive,تمہاری پریزنٹیشن بہت اچھی تھی۔,استاد کلاس میں آپ کی کارکردگی کو سراہ رہے ہیں۔,بہت شکریہ سر، ابھی بھی بہت کچھ سیکھنا باقی ہے۔,شکریہ! آپ کی تجاویز کا اپنیے استاد، میرے لیے بہت اہم ہی,"استاد نے کہا، ""آپ کی بہت مہربانی۔""",سر، آپ کی رہنمائی سے میں بہت فائدہ اٹھاتا ہوں۔ اس کے
169,Urdu,Accepting & Rejecting Compliments,والد,بیٹا,High,Formal,Grateful acceptance,Positive,آج تم نے بہت اچھا کام کیا ہے۔,والد آپ کی محنت اور ذمہ داری کی تعریف کر رہے ہیں۔,بہت شکریہ ابو، آپ کی دعاوں کا نتیجہ ہے۔,والد جان، تمہاری بہت مبارک ہو۔ میری سب کی ضرورت۔,جی، والد جان، آپ کی حوصلہ افزائی میرے لیے کافی اہم ہے۔,آپی، آپ کی محنت اور ذمہ داری کی دل سے مبارک ہو۔ میں یہ دیکھ کر ب�
170,Urdu,Accepting & Rejecting Compliments,والدہ,بیٹی,High,Informal,Affectionate acceptance,Positive,آج تو کھانے کا ذائقہ ہی الگ تھا۔,والدہ آپ کی کھانا پکانے کی تعریف کر رہی ہیں۔,شکریہ امی، آپ کو پسند آیا تو میری محنت وصول ہو گئی۔,بس، میری بہن! آپ کی تھوڑی دلچسپی میں ہیں۔,جی، آج میں نے کچھ اور تجربہ کیا تھا۔,بہت شکریہ امی، آپ کی بات سے میرا دل بہت خوش ہو گیا۔ آپ کی رہنم
171,Urdu,Accepting & Rejecting Compliments,کزن,کزن,Low,Informal,Light rejection,Neutral,آج تو بڑے اسٹائل میں لگ رہے ہو۔,کزن مذاق اور محبت بھرے انداز میں تعریف کر رہا ہے۔,ہاہا، تم بھی نا، بڑھا چڑھا کر بات کرتے ہو۔,بہت شکریہ! آپ کی معاملہ جان کی بہت بڑی تھائی ہے۔,ارے یار، تم آج واقعی بہت ماجرا لگ رہے ہو۔,ارے یار، آج تم بہت یار دلیل نظر آ رہے ہو۔ واقعی دل سے تمہاری
172,Urdu,Accepting & Rejecting Compliments,دوست,دوست,Low,Informal,Over-acceptance,Negative,یار، تم نے تو کمال کر دیا۔,آپ کا دوست آپ کی کسی کامیابی پر مبالغہ آمیز تعریف کر رہا ہے۔,پتا ہے یار، میں نے کافی محنت کی تھی۔,شکریہ یار، ابھی کامیابی سب کی بہت بہت بہت مہربانی۔,بہت شکریہ یار، آپ کی رہنمائی実 میں بہت معاون ثابت ہوئی۔,بہت شکریہ یار، تمہاری بہت مہربانی۔ چلو آگے میں مزید محنت ک
173,Urdu,Accepting & Rejecting Compliments,سینئر,جونیئر,High,Formal,Measured acceptance,Neutral,یہ رپورٹ تم نے کافی اچھی تیار کی ہے۔,سینئر ایک دفتری رپورٹ کا جائزہ لینے کے بعد آپ کی کارکردگی کی تعریف کر رہا ہے۔,شکریہ، خوشی ہے کہ رپورٹ آپ کی توقعات پر پوری اتری۔,بہت شکریہ! آپ کی مہربانی اپنی وقت کی وجہ بہت مبارک ہے۔,بہت شکریہ۔ آئندہ مزید بہتر کام کرتا ہوں گا۔,بہت شکریہ! آپ کی رہنمائی سے میں بہتر کام انجام دے پاؤں گا۔
174,Urdu,Accepting & Rejecting Compliments,بزرگ رشتہ دار,نوجوان,High,Formal,Humble rejection,Positive,تم تو کافی سمجھدار ہو گئے ہو۔,ایک خاندانی گفتگو میں بزرگ رشتہ دار نوجوان کی تعریف کر رہا ہے۔,بہت شکریہ، لیکن ابھی مجھ سے بھی غلطیاں ہو جاتی ہیں۔,جی، مجھ سے بہت زائد۔ آپ فکر نہ کریں، میرے بہت سب کی مدد ہے,بہت شک، آپ کی رہنمائی میرے لیے بہت اہم ہے۔,ارے یار، تم تو کافی سمجھدار ہو گئے ہو۔ اس کی وجہ سے ہم
175,Urdu,Accepting & Rejecting Compliments,دوست,دوست,Low,Informal,Teasing response,Neutral,یار، آج تو بڑے اسٹائلش لگ رہے ہو۔,دوست مذاق اور تعریف کے ملے جلے انداز میں بات کر رہا ہے۔,ہاہا، زیادہ مکھن نہ لگاؤ۔,بہت شکریہ! آپ فکر نہ کریں، تمہاری بہت مدد ہے۔,بہت شک، تم زحمت۔ آج مجھ سے بہتر کوئی نہیں لگا۔,سر، آپ کی بہت مہربانی۔ اسٹائلش نظر آنے کا میرا صرف مقصد یہی تھا ک�
176,Urdu,Accepting & Rejecting Compliments,استاد,طالب علم,Medium,Formal,Corrective humility,Neutral,تم نے آج بہت اچھا جواب دیا۔,کلاس کے دوران استاد آپ کے جواب کی تعریف کر رہے ہیں۔,شکریہ سر، ابھی بہت کچھ سیکھنا باقی ہے۔,شکریہ! آپ کی معاملہ جاتی ہوں، اگر پڑھنے میں مدد کਰਦا,استاد صاحب، تمہاری بہت مہربانی۔,سر، اس کی وجہ یہ ہے کہ آپ نے حقیقت پسندی سے کام لیا۔ میں ن�
177,Urdu,Accepting & Rejecting Compliments,دوست,دوست,Low,Informal,Defensive rejection,Negative,یار، تم تو بہت ذہین ہو۔,دوست آپ کی تعریف کر رہا ہے لیکن آپ تعریف کو قبول کرنے کے بجائے رد کر رہے ہیں۔,نہیں یار، تم بس بلاوجہ میری تعریف کرتے رہتے ہو۔,جی دیوی، میری تھوڑی مضبوطی نہیں، آپ کی تعریف کو میں پڑھ,بھائی، تم زحمت نہ کریں۔,سر، آپ کی بہت مہربانی، مگر میں سادہ آدمی ہوں، اس سب کی ضرورت نہ
178,Urdu,Accepting & Rejecting Compliments,والد,بیٹا,High,Formal,Expectation setting,Negative,اچھے نمبر آئے ہیں، اب یہی معیار برقرار رکھنا۔,والد آپ کی کامیابی کو سراہتے ہوئے اس سے مستقبل میں بھی اچھی کارکردگی کی توقع کر رہے ہیں۔,جی ابو، میں پوری کوشش کروں گا۔,بہت شکریہ! آپ کی مہربانی اپنی واقعی فکر ہے، یار۔,بہت شک، آپ کی حوصلہ افزائی میرے لیے بہت اہم ہے۔,آپی، تمہاری کامیابی پر دل سے مبارک ہو۔ اب آگے میں بھی اسی معیار کی
179,Urdu,Accepting & Rejecting Compliments,کزن,کزن,Low,Informal,Defensive Rejection,Negative,یار، آج تو تم محفل کی جان بنے ہوئے تھے۔,ایک خاندانی تقریب کے بعد کزن آپ کی تعریف کر رہا ہے۔,چھوڑو یار، ایسی کوئی خاص بات نہیں تھی۔,آنے والے سب کی ضرورت! آج مجھے اس فریق کی وجہ سے بہت سب کی مبارک,جی، آپ کی رہنمائی نے مجھے یہ موقع دیا تھا۔,ارے یار، تم نے واقعی یہی کام کیا۔ سارا دن میں فکر کر رہا تھا کہ سب کام
