ID,Language,Topic,User Role,Model Role,Power Distance,Register,Pragmatic Genre,Sensitivity,User Utterance,Context,Gold Response,Qwen_Response,LLaMA_Response,Qalb_Response
130,Urdu,Handling Criticism & Disagreements,دوست,دوست,Low,Informal,Argumentative response,Negative,یہ سب تمہاری وجہ سے ہوا ہے۔,کسی مسئلے کے بعد آپ کا دوست ساری ذمہ داری آپ پر ڈال رہا ہے۔,یار، میں مانتا ہوں مجھ سے بھی غلطی ہوئی ہوگی، لیکن سارا قصور مجھ پر نہیں ڈالا جا سکتا۔,دوست جان، اس سے زائد نہ کریں، میری ایندہ مرہ آپ کی بہت ذمہ داری,ضرور، مگر ابھی سے اور Forever SUCH نہیں ہوگا۔,ضرور، شکریہ! یہ میری کوتاہی تھی، اور آئندہ میں ایسی غلطی دوبار�
131,Urdu,Handling Criticism & Disagreements,والد,بیٹا,High,Formal,Authoritative reprimand,Negative,میں نے منع کیا تھا، پھر بھی تم نے یہ کام کیا۔,آپ کے والد کسی ایسے کام پر ناراضی کا اظہار کر رہے ہیں جس سے انہوں نے پہلے منع کیا تھا۔,جی ابو، مجھ سے غلطی ہو گئی، آئندہ ایسا نہیں ہوگا۔,والد جان، میری بہت مضبوط تھی، لیکن بالکل آؤٹ！,سر، میرا دل کی بات ہے، آپ زحمت نہ کریں۔ یہ کام میری غلطی تھی، می,سر، میں آپ کی بات سمجھ گیا، لیکن اس بار میری غلطی نہیں تھی۔ یہ کام می�
132,Urdu,Handling Criticism & Disagreements,ساتھی,ساتھی,Medium,Formal,Professional disagreement,Neutral,میں اس فیصلے سے متفق نہیں ہوں۔,ایک میٹنگ کے دوران آپ کا ساتھی مجوزہ فیصلے پر اعتراض اٹھاتا ہے۔,آپ کی بات سمجھ رہا ہوں، آئیے وجوہات پر بات کر لیتے ہیں تاکہ بہتر فیصلہ ہو سکے۔,جی سر، میریthoughts کا اس فیصلہ بہت مختلف ہے۔ میں اسے متفق نہیں,ضرور، اگر تمہارے خیال میں اس سے کچھ غلط ہے تو آؤ مل کر جائزہ لیت,ضرور، آپ کی رائے کا بہت شکریہ۔ ہم باقی بحث کر لیجیے گا تاکہ ب
133,Urdu,Handling Criticism & Disagreements,تایا,بھتیجا,High,Formal,Respectful listening,Positive,بیٹا، تمہیں زیادہ تحمل سے کام لینا چاہیے تھا۔,ایک تنازعے کے بعد آپ کے تایا آپ کو صبر اور تحمل کا مشورہ دیتے ہیں۔,جی تایا جان، آپ کی بات سمجھ گیا ہوں آئندہ دھیان رکھوں گا۔,"ٹھیک ہے جان، میرے بیٹا، ان شاء اللہ بار بار پ反腐版本：
用户说：“儿子，你应该更要有耐心",تایا جان، ان شاء اللہ اب سے میں بہت شکریہ۔,جی تایا جان، ان سب غلطیوں پر میں بہت شرمندہ ہوں۔ یہ میرا پ
134,Urdu,Handling Criticism & Disagreements,دوست,دوست,Low,Informal,Teasing criticism,Neutral,یار، یہ تو بہت ہی خراب تھا۔,دوستوں کی غیر رسمی گفتگو میں آپ کا دوست مذاقاً آپ کے کام پر تنقید کرتا ہے۔,چلو، اگلی بار تمہیں شکایت کا موقع نہیں دوں گا۔,ٹھیک ہے، جان، ابھی تھوڑا سا بہت کر لو۔,ہاہا، شکریہ! اب تو لگ رہا ہے مفت کا ملازم۔,ضرور، اب کافی ہوا، آئیے اگلی بار بہتر بنانے کی کوشش کریں گے۔
135,Urdu,Handling Criticism & Disagreements,سینئر,جونیئر,High,Formal,Public correction,Negative,یہ غلطی سب کے سامنے نہیں ہونی چاہیے تھی۔,ایک میٹنگ کے دوران آپ سے ایسی غلطی ہو جاتی ہے جس کی نشاندہی آپ کے سینئر سب کے سامنے کرتے ہیں۔,جی سر، غلطی ہو گئی، آئندہ زیادہ احتیاط کروں گا۔,سر، اس غلطی پر اتنا زحمت کیا جانا چاہیے نہیں تھا۔,سر، اس غلطی پر میں دل سے معذرت خواہ ہوں۔ یہ میری کوتاہی ت,سر، یہ بہت غلطی تھی، مگر ابھی اتنا وقت باقی نہیں ہے، می�
136,Urdu,Invitation to Celebrations,دوست,دوست,Low,Informal,Warm invitation,Positive,کل میری سالگرہ ہے، ضرور آنا۔,آپ کا دوست خوشی کے موقع پر آپ کو شرکت کی دعوت دیتا ہے۔,یار، ضرور آؤں گا، تمہاری سالگرہ کیسےبھول سکتا ہوں ۔,دعوت کا بہت شکریہ، مگر میری سالگرہ ہے، اس لئے میں آنے د,جی بہت شکریہ، ان شاء اللہ میں آتا ہوں۔,"ضرور، میں آؤں گا! آپ کی سالگرہ مبارک ہو۔

Reasoning: سالگرہ کا شکری�"
137,Urdu,Invitation to Celebrations,دوست,دوست,Low,Informal,Casual invitation,Neutral,آج رات پارٹی ہے، آنا ہے؟,آپ کا دوست غیر رسمی انداز میں آپ کو رات کی ایک پارٹی میں مدعو کر رہا ہے۔,یار، ابھی پکا نہیں کہہ سکتا، لیکن کوشش کروں گا۔,ہاہا، بالکل! آنے دی جان گا۔,جی، آنے دوں گا۔,جی شہریار، شکریہ، مگر آج کا ماحول بالکل نہیں ہے۔ میں ت
138,Urdu,Invitation to Celebrations,چچا,بھتیجا,High,Formal,Respectful invitation,Positive,بیٹا، شادی میں ضرور آنا، تمہارے بغیر محفل ادھوری لگے گی۔,خاندان میں شادی کی تقریب ہے اور آپ کے چچا آپ کو خاص طور پر مدعو کر رہے ہیں۔,جی چچا جان، ان شاء اللہ ضرور آؤں گا۔,جی چچا جان، شکریہ۔ میں شادی میں آنے والے لوگوں میں سے ای,جی چچا جان، ان شاء اللہ میں ضرور آؤں گا۔ آپ کی دعوت کا بہت شکریہ�,جی چچا جان، شکریہ! شادی میں definitely آننا ہے، آپ کی دعائیں میری زندگی کا بہت
139,Urdu,Invitation to Celebrations,خالہ,بھانجی,High,Formal,Affectionate invitation,Positive,بیٹا، کل مہندی کی تقریب ہے، ضرور آنا۔,آپ کی خالہ خاندان کی ایک مہندی کی تقریب میں آپ کو محبت سے مدعو کر رہی ہیں۔,جی خالہ جان، ان شاء اللہ ضرور آؤں گی۔,الحمدللہ جان، میں ضرور آتا ہوں۔ مہندی جان کی بہت محبت ہے۔,حالہ، ان شاء اللہ میں آؤں گا۔,"الحمدللہ، ان شاء اللہ میں ضرور آؤں گا۔ آپ کی دعائیں معاف کریں۔
ضر"
140,Urdu,Invitation to Celebrations,پڑوسی,پڑوسی,Medium,Formal,Polite invitation,Neutral,ہم نے کل ایک تقریب رکھی ہے، آپ ضرور تشریف لائیے گا۔,آپ کے پڑوسی آپ کو ایک تقریب میں مدعو کر رہے ہیں۔,بہت شکریہ، ان شاء اللہ کوشش کروں گا کہ شریک ہو سکوں۔,ضرور خواہش میں ہوں گا، بس مہربانی کرleyں گا۔,جی بہن، ان شاء اللہ میں ضرور آؤں گا۔ آپ کی بہت مہربانی ہو,"جی شکر، میں بہت شکریہ۔ اس بارے میں میں ضرور آؤں گا۔

Reasoning"
141,Urdu,Invitation to Celebrations,استاد,طالب علم,Medium,Formal,Honor-based invitation,Positive,کل تقریب ہے، آپ ضرور آئیے گا۔,استاد طالب علم کو ایک تعلیمی تقریب میں شرکت کی دعوت دے رہے ہیں۔,بہت شکریہ سر، ان شاء اللہ شرکت کرنے کی کوشش کروں گا۔,دعوت کا بہت شکریہ، مگر میری جانب سے ضرور آنے والے ہیں۔,جی سر، ان شاء اللہ میں ضرور آؤں گا۔,جی سر، شکریہ! کل میں بالکل نہیں آنا دینا۔ آپ کی بہت مہربانی، لیکن
142,Urdu,Invitation to Celebrations,کزن,کزن,Low,Informal,Friendly invitation,Positive,یار، کل ایک فنکشن ہے، تم بھی ساتھ چلو۔,آپ کا کزن ایک تقریب میں جانے کا پروگرام بنا رہا ہے اور چاہتا ہے کہ آپ بھی اس کے ساتھ چلیں۔,ہاں یار، اگر کوئی ضروری کام نہ نکلا تو میں ضرور چلوں گا۔,ٹھیک ہے دوسرے، میں بھی اسے ساتھ چلتا ہوں۔,ٹھیک ہے باجی، مگر ابھی اتنا زحمت نہیں ہوگی۔,ضرور، میں بھی جاؤں گا۔ ان شاء اللہ، کل بہت اچھا ہوگا
143,Urdu,Invitation to Celebrations,دوست,دوست,Low,Informal,Pressuring invitation,Negative,یار، نہ آئے تو ناراض ہو جاؤں گا۔,آپ کا دوست آپ کی شرکت کے لیے اصرار کر رہا ہے۔,یار، اب اتنا کہہ رہے ہو تو کوشش کروں گا ضرور آؤں۔,دادی، میں بالکل آتا ہوں۔,ضرور، اگر تمہارا کام نہ ہو تو میں خود جا پھر لوں گا۔,ضرور، میں آؤں گا۔ آپ فکر نہ کریں، ابھی اتنا وقت باقی نہیں ہ
144,Urdu,Invitation to Celebrations,سسر,داماد,High,Formal,Family honor invitation,Positive,بیٹا، کل گھر پر دعوت ہے، آپ نے ضرور آنا ہے۔,آپ کے سسر ایک خاندانی دعوت میں شرکت کی درخواست کر رہے ہیں۔,جی ابا جی، ان شاء اللہ ضرور حاضر ہوں گا۔,دعوت جان کر مہربان ہوں، ضرور آتا ہوں۔,جی سسر جان، ان شاء اللہ میں ضرور آؤں گا۔,جی سر، شکریہ! ان شاء اللہ میں کل آؤں گا۔ آپ کی دعوت کا بہت شکریہ
145,Urdu,Invitation to Celebrations,ساس,بہو,High,Formal,Family Invitation,Neutral,بیٹا، کل گھر میں تقریب ہے، تمہیں ضرور آنا ہے۔,آپ کی ساس آپ کو ایک خاندانی تقریب میں شرکت کی دعوت دے رہی ہیں۔,جی امی جان، ان شاء اللہ ضرور آؤں گی۔,سجда جان، بیٹی کا بہت خواہش میں ہوں، اگر میری جانب سے فکر ن,جی ساس جان، ان شاء اللہ میں آؤں گا۔,جی ساس جان، کل کا انعقاد بہت اہم لگ رہا ہے، میں بالکل شام کو
146,Urdu,Invitation to Celebrations,دوست,دوست,Low,Informal,Dismissive invitation,Negative,بس آ جانا، کوئی بہانہ نہیں چلے گا۔,آپ کا دوست تقریب میں شرکت کے لیے اصرار کر رہا ہے اور آپ سے پکی حامی چاہتا ہے۔,یار، اگر کوئی ضروری کام نہ ہوا تو ضرور آؤں گا۔,دوست جان، ابھی آ لوٹ، میری حامی بنا لو۔,ضرور، اگر تمہارا بہت خیال ہے تو میں ضرور آ جاؤں گا۔,ٹھیک ہے، شکریہ! اب تو لگ رہا ہے مفتخر ہوں پلا دینا
147,Urdu,Invitation to Celebrations,بزرگ رشتہ دار,نوجوان,High,Formal,Traditional invitation,Positive,بیٹا، عید پر سب اکٹھے ہوں گے، تم بھی ضرور آنا۔,ایک بزرگ رشتہ دار عید کی خاندانی ملاقات میں آپ کو شرکت کی دعوت دے رہے ہیں۔,جی، ان شاء اللہ ضرور آؤں گا۔,دعوت کا بہت شکریہ، جانے والے عید میں زحمت کر لوں گا۔,جی باجی جان، ان شاء اللہ میں بھی آنے کا بہت شکریہ۔,جی سر، شکریہ! عید مبارک۔ ان شاء اللہ میں بھی آنا حتمی بناؤں گا۔
148,Urdu,Invitation to Celebrations,ساتھی,ساتھی,Medium,Formal,Professional celebration,Neutral,آفس میں ایک فنکشن رکھا ہے، آپ بھی ضرور آئیے گا۔,آپ کا ایک ساتھی دفتر کی تقریب میں شرکت کی دعوت دے رہا ہے۔,شکریہ، اگر مصروفیت نہ ہوئی تو ضرور شرکت کروں گا۔,دعوت کا بہت شکریہ، مگر ابھی صرف خواہش ہے۔,جی، ان شاء اللہ میں ضرور آؤں گا۔,جی شکریہ، مگر ابھی اتنا وقت باقی نہیں ہے، میں اور زحمت ہو
149,Urdu,Invitation to Celebrations,دوست,دوست,Low,Informal,Playful invitation,Positive,یار، آج ڈھولکی ہے، آنا لازمی ہے، کوئی بہانہ نہیں۔,آپ کا دوست مزاحیہ انداز میں تقریب میں آپ کی شرکت پر زور دے رہا ہے۔,چلو ٹھیک ہے یار، آج کوئی بہانہ نہیں بناؤں گا۔,ٹھیک ہے دوست، آتا ہوں، اگر ڈھولکی ہے تو بالکل لازمی ہ,ہاہا، شکریہ! اب تو لگ رہا ہے مفت کا مہمان بننا پڑے,ضرور، میں آؤں گا۔ یہ ڈھولکی بہت اہم ہے، ہ
150,Urdu,Invitation to Celebrations,سینئر,جونیئر,High,Formal,Obligatory invitation,Negative,کل کی تقریب میں آپ کی موجودگی ضروری ہے۔,آپ کے سینئر ایک دفتری تقریب میں شرکت پر زور دے رہے ہیں۔,جی سر، میں شرکت کرنے کی کوشش کروں گا۔,سر، آپ کی بہت مہربانی، لیکن اتناہی ضرورت نہیں ہے۔ میں بالک,سر، ان شاء اللہ میں اس تقریب میں شمولیت کا بہت شکریہ۔,سر، شکریہ، لیکن مفتح العبارت، ابھی اتنا کام باقی نہیں ہے۔ میں
151,Urdu,Asking for Permission,طالب علم,استاد,High,Formal,Deferential request,Positive,سر، اگر اجازت ہو تو ایک سوال پوچھنا چاہتا ہوں۔,کلاس کے دوران آپ اپنے استاد سے وضاحت حاصل کرنا چاہتے ہیں۔,جی، ضرور پوچھیں، میں سننے کے لیے حاضر ہوں۔,ٹھیک ہے، پوچھ لوٹیں گا۔,ٹھیک ہے، پوچھو۔,ٹھیک ہے، اگر آپ کو کچھ سمجھ میں آتا ہے تو آپ پلا دینا۔ میں آپ
152,Urdu,Asking for Permission,بیٹا,والد,High,Formal,Respectful request,Neutral,ابو، کیا میں دوستوں کے ساتھ باہر جا سکتا ہوں؟,آپ اپنے والد سے دوستوں کے ساتھ کچھ وقت گزارنے کے لیے باہر جانے کی اجازت مانگ رہے ہیں۔,ہاں، جا سکتے ہو، مگر وقت کا خیال رکھنا۔,ٹھیک ہے، لیکن اور پھر مراہ کر جا۔,ٹھیک ہے بیٹا، اگر آپ نے اپنا کام مکمل کر لیا ہے تو جاؤ، لیکن صرف ایک,جی بتا، ان شاء اللہ آپ جا سکتے ہیں۔ مگر آئیے سب کمیونٹی کی حفاظت
153,Urdu,Asking for Permission,بیٹی,والدہ,High,Informal,Affectionate request,Positive,امی، کیا میں اپنی دوست کے گھر جا سکتی ہوں؟,آپ اپنی دوست سے ملنے جانا چاہتی ہیں اور والدہ سے اجازت مانگ رہی ہیں۔,ہاں، مگر زیادہ دیر مت کرنا اور پہنچ کر مجھے بتا دینا۔۔,ٹھیک ہے، لیکن میری ڈالنے پر جا کر آنا۔,ٹھیک ہے باجی، اگر آپ کی ماموں نے شکریہ نہیں زحمت کا بہ,جی بتيا، آپ کی دوست سے ملنا بہت اہم ہے، مگر ابھی اتنا زحمت نہی
154,Urdu,Asking for Permission,ملازم,افسر,Medium,Formal,Professional request,Neutral,سر، ایک ضروری کام ہے، کیا میں آج تھوڑا جلدی جا سکتا ہوں؟,آپ کو ذاتی کام کی وجہ سے دفتر سے معمول سے پہلے نکلنے کی ضرورت ہے، اس لیے آپ اپنے افسر سے اجازت مانگ رہے ہیں۔,ٹھیک ہے، لیکن ضروری کام نمٹا کر جائیے گا۔,ٹھیک ہے، لیکن آپ کو ابھی صرف تھوڑا سا جلدی ہی ملے گ,ٹھیک ہے، اگر آپ نے اپنا ضروری کام مکمل کر لیا ہے تو آپ جا سکتے ہی,ضرور، آپ جا سکتے ہیں۔ اگر اور بھی کچھ چاہیے ہو تو بعد می
155,Urdu,Asking for Permission,دوست,دوست,Low,Informal,Casual request,Positive,یار، ذرا اپنی بائیک دے دو، ایک کام سے جانا ہے۔,آپ اپنے دوست سے مختصر وقت کے لیے اس کی بائیک مانگ رہے ہیں۔,ہاں یار، لے جاؤ، کوئی مسئلہ نہیں۔,ٹھیک ہے صدیہ، آؤ مل جا۔,ٹھیک ہے، یار، مگر صرف تھوڑا سا سامان لے لوں گا۔,ٹھیک ہے، بائیک دے دو، میں صرف تھوڑا سا کام مکمل کر لوں گا۔
156,Urdu,Asking for Permission,دوست,دوست,Low,Informal,Hesitant request,Neutral,یار، ایک بات پوچھوں، برا تو نہیں نہ مانو گے؟,آپ ایک ذاتی نوعیت کی بات چھیڑنے سے پہلے اپنے دوست کی رضامندی جانچ رہے ہیں۔,ارے نہیں یار، پوچھو جو پوچھنا چاہتے ہو۔,ڈوست جان، میں بالکل مان لوں گا، لیکن اس سے پहلے میں آپ کی ض,ٹھیک ہے، اگر آپ زحمت نہ ہوگی تو میں بتانا چاہتا تھا۔,ضرور، اگر آپ لگےہے ہے کہ اس سے آپ کو بھلائیٰ ہوگی تو می
157,Urdu,Asking for Permission,طالب علم,استاد,High,Formal,Careful request,Neutral,سر، اگر اجازت ہو تو میں اپنی فائل ابھی جمع کرا دوں؟,کلاس کے بعد آپ استاد سے فائل جمع کرانے کی اجازت طلب کر رہے ہیں۔,جی، اگر آپ کام مکمل کر چکے ہیں تو ابھی فائل جمع کرا سکتے ہیں۔,ٹھیک ہے، میں ابھی تک فائل جمع کر رہا ہوں۔,ٹھیک ہے، ابھی جاؤ۔,ٹھیک ہے، اگر آپ ابھی جمع کرا لیں تو آخری تاریخ پر باقی نہیں رہنے
158,Urdu,Asking for Permission,داماد,سسر,High,Formal,Respect-based request,Positive,ابا جی، اگر آپ مصروف نہ ہوں تو آپ سے ایک بات کرنی تھی۔,آپ اپنے سسر سے بات کرنے کی اجازت طلب کر رہے ہیں۔,جی بیٹا، کہو میں سن رہا ہوں۔,سر، ٹھیک ہے، ابھی صرف یہ بات کر لو۔,ٹھیک ہے بیٹا، میں دل سے سننا چاہتا ہوں۔,"ضرور باجی، اگر میں آزاد ہوں تو آپ سے کچھ سمجھنا تھا۔

Reasoning: باجی،"
159,Urdu,Asking for Permission,بہو,ساس,High,Formal,Household permission,Neutral,امی جان، اگر آپ کو کوئی اور کام نہیں تو میں تھوڑی دیر آرام کر لوں؟,گھریلو کام مکمل کرنے کے بعد آپ اپنی ساس سے آرام کرنے کی اجازت مانگ رہی ہیں۔,ہاں بیٹا، ضرور، تم نے کافی کام کر لیا ہے اب کوئی کام نہیں، تم جا سکتی ہو۔,سر، ابھی صرف گھریلو کام مکمل نہیں ہوں، میں زحمت کر دینا د,ٹھیک ہے باجی، اگر آپ زحمت نہیں سمجھیے تو میں تھوڑا سا,ضرور باجی، میں ابھی کافی زحمت کر لیا ہے، آپ زحمت نہ کریں، میں
160,Urdu,Asking for Permission,جونیئر,سینئر,Medium,Formal,Hierarchical request,Negative,سر، کیا میں یہ فائل لے آؤں؟,آپ دفتر میں ایک ضروری کام کے سلسلے میں سینئر سے ہدایت حاصل کرنا چاہتے ہیں۔,فی الحال نہیں، میں آپ کو بتا دوں گا کب لانی ہے۔,ٹھیک ہے، آپ اس فائل لے آؤਂ۔ اس میں جائزہ دیکھ لو۔,ٹھیک ہے، لے آؤں گا۔,ٹھیک ہے، لے آؤ مل کر جائزہ لوٹے گا۔ اگر آپ کو اور بھی کچھ چ
161,Urdu,Asking for Permission,دوست,دوست,Low,Informal,Pushy request,Negative,یار، میں تمہارا فون لے رہا ہوں، ٹھیک ہے؟,آپ کا دوست اجازت لینے کے بجائے تقریباً فیصلہ سنا رہا ہے اور صرف رسمی منظوری مانگ رہا ہے۔,ٹھیک ہے یار، لیکن جلد واپس کر دینا۔,ٹھیک ہے، مگر ابھی صرف رسمی منظوری مانگ رہا ہے، اسے اجازت,ٹھیک ہوں، یار، اب کافی ہوں گا۔,ضرور، ابھی میں بس اتنا ہی لے لوٹا ہوں، اگر اور بھی کچھ چا
162,Urdu,Asking for Permission,بیٹا,والد,High,Formal,Repeated request,Negative,ابو، پلیز، ایک بار جانے دیں۔,آپ پہلے بھی باہر جانے کی اجازت مانگ چکے ہیں اور والد کے انکار کے باوجود دوبارہ اصرار کر رہے ہیں۔,اچھا، اگر اتنا ضروری ہے تو چلے جاؤ، لیکن جلد واپس آ جانا۔,"والد جواب دیتا ہے: ""ٹھیک ہے، جان سر، لیکن اتنا زحمت نہ کر۔",باجی، آپ فکر نہ کریں، میں دل سے آپ کا احترام رکھتا ہوں، لیکن اب,باجی، میں بالکل ٹھیک ہوں، آپ فکر نہ کریں۔ یہ صرف ایک بار باہ
163,Urdu,Asking for Permission,طالب علم,استاد,High,Formal,Late request,Negative,سر، مجھے ایک ضروری کام ہے، کیا میں آج تھوڑا پہلے جا سکتا ہوں؟,کلاس کے دوران آپ استاد سے وقت سے پہلے رخصت ہونے کی اجازت طلب کر رہے ہیں۔,لیکچر ختم ہونے میں زیادہ وقت نہیں، بہتر ہے انتظار کر لو۔,ٹھیک ہے، لیکن ابھی کلاس ختم نہ کر لوں گا۔,ضرور، اگر اور بھی کچھ کام باقی نہ ہو تو آپ جا سکتے ہیں۔,ضرور، اگر آپ کو اہم کام ہے تو آپ جا سکتے ہیں۔ آئندہ ایسی غلط
164,Urdu,Asking for Permission,کزن,کزن,Low,Informal,Friendly ask,Positive,یار، اگر مسئلہ نہ ہو تو میں بھی ساتھ چلوں؟,آپ اپنے کزن سے ساتھ جانے کی اجازت دوستانہ انداز میں مانگ رہے ہیں۔,ارے، کوئی مسئلہ نہیں، چلو ساتھ چلتے ہیں۔,ٹھیک ہے دل کا، مگر پھر بھی میرے لیے اور آپ کے لیے خوبصورت,جی باجی، شکریہ، لیکن ابھی اتنا زحمت نہیں ہوگی۔,ضرور، اگر آپ لگےہے ہیں کہ اس سے آپ کو کوئی فائدہ ہوگ
165,Urdu,Asking for Permission,نوجوان,بزرگ رشتہ دار,High,Formal,Authoritative control,Negative,کیا میں دوستوں کے ساتھ باہر جا سکتا ہوں؟,آپ گھر سے باہر جانے سے پہلے اپنے بزرگ رشتہ دار سے اجازت طلب کررہے ہیں۔,ابھی نہیں، پہلے اپنا کام مکمل کرو، پھر جا سکتے ہو۔,ٹھیک ہے، لیکن اورنا اس سے زائد وقت لگا جانے دینا۔,ٹھیک ہے بیٹا، اگر آپ نے اپنا ضروری کام مکمل کر لیا ہے تو جاؤ، پر انت�,جی beta، آپ کو اجازت ہے، مگر ابھی اتنا زور نہ لگنا دینا دوگیا۔ آؤ مل کر
166,Urdu,Accepting & Rejecting Compliments,دوست,دوست,Low,Informal,Modest acceptance,Positive,یار، تم نے کمال کام کیا ہے۔,آپ کا دوست آپ کی کامیابی پر تعریف اور حوصلہ افزائی کر رہا ہے۔,شکریہ یار، بس تمہاری دعاؤں کا نتیجہ ہے، کوشش جاری ہے۔,ٹھیک ہے، میری بہت شکریہ۔,جی، شکریہ! اب تو لگ رہا ہے مفت کا مال الگ ہوں۔,جی شکریہ، ابھی اتنا نہیں ہوا۔ مزید محنت کرنا ہے۔ آپ کی دعائی
167,Urdu,Accepting & Rejecting Compliments,دوست,دوست,Low,Informal,Playful rejection,Neutral,یار، آج تو بڑے ہی سمارٹ لگ رہے ہو۔,آپ کا دوست ہلکے پھلکے انداز میں آپ کی تعریف کر رہا ہے۔,ارے چھوڑ یار، اتنی بھی تعریف نہ کرو۔,دادی، شکریہ، اس بار یہ بہت خوبصورت ہوا۔,ہاہا، شکریہ! اب تو لگ رہا ہے مفت کا مال بننا پڑے گا�,"ضرور، شکریہ! اب تو لگ رہا ہے مفت کا انعام ملنا پڑے گا۔
سر"
168,Urdu,Accepting & Rejecting Compliments,استاد,طالب علم,Medium,Formal,Respectful deflection,Positive,تمہاری پریزنٹیشن بہت اچھی تھی۔,استاد کلاس میں آپ کی کارکردگی کو سراہ رہے ہیں۔,بہت شکریہ سر، ابھی بھی بہت کچھ سیکھنا باقی ہے۔,جی سر، شکریہ! آپ کی بہت مہربانی، لیکن اور میں زحمت نہ کر,جی سر، آپ کی بہت مہربانی، اس کا بہت شکریہ۔,جی سر، آپ کی مہربانی! یہ بہتmeaningful ہے۔ میں اگلے سمینار میں
169,Urdu,Accepting & Rejecting Compliments,والد,بیٹا,High,Formal,Grateful acceptance,Positive,آج تم نے بہت اچھا کام کیا ہے۔,والد آپ کی محنت اور ذمہ داری کی تعریف کر رہے ہیں۔,بہت شکریہ ابو، آپ کی دعاوں کا نتیجہ ہے۔,والد جان، شکریہ! آپ کی بہت مہربانی، مگر ابھی پھر اتنا ذمہ د,جی والد جان، ان شاء اللہ اب تک کا کام ٹھیک ہوں گا۔,جی ابو، ان شاء اللہ میں آئندہ بھی اسی طرح کام کرنا چاہیے گا۔ آپ کی دع
170,Urdu,Accepting & Rejecting Compliments,والدہ,بیٹی,High,Informal,Affectionate acceptance,Positive,آج تو کھانے کا ذائقہ ہی الگ تھا۔,والدہ آپ کی کھانا پکانے کی تعریف کر رہی ہیں۔,شکریہ امی، آپ کو پسند آیا تو میری محنت وصول ہو گئی۔,والدہ جان، اس سے بہت لگ رہا ہے۔ آپ نے دوبارہ میرے لئے شکری,جی ماں، اس سے پہلے جیسا کبھی نہیں بنا۔,جی امی، شکریہ! اب تو لگ رہا ہے مفت کا انعام ملنا پڑے گا۔ آپ
171,Urdu,Accepting & Rejecting Compliments,کزن,کزن,Low,Informal,Light rejection,Neutral,آج تو بڑے اسٹائل میں لگ رہے ہو۔,کزن مذاق اور محبت بھرے انداز میں تعریف کر رہا ہے۔,ہاہا، تم بھی نا، بڑھا چڑھا کر بات کرتے ہو۔,کزن، آپ کی بہت زحمت کی گئی ہے، اب تو لوگونے سے پतہ چلا جان,ہاہا، شکریہ کزن جان! اب تو لگ رہا ہے مفت خوار ہوں پلا,سر، شکریہ! لیکن ابھی اتنا نہیں ہوا۔ آپ فکر نہ کریں، مفتحان�
172,Urdu,Accepting & Rejecting Compliments,دوست,دوست,Low,Informal,Over-acceptance,Negative,یار، تم نے تو کمال کر دیا۔,آپ کا دوست آپ کی کسی کامیابی پر مبالغہ آمیز تعریف کر رہا ہے۔,پتا ہے یار، میں نے کافی محنت کی تھی۔,ٹھیک ہے، اب تو زحمت نہ کریں۔,جی، اس سے بہت شکریہ۔,جی شکریہ، ابھی اتنا نہیں ہوا۔ مزید کام کریں، میں آپ کا بہت
173,Urdu,Accepting & Rejecting Compliments,سینئر,جونیئر,High,Formal,Measured acceptance,Neutral,یہ رپورٹ تم نے کافی اچھی تیار کی ہے۔,سینئر ایک دفتری رپورٹ کا جائزہ لینے کے بعد آپ کی کارکردگی کی تعریف کر رہا ہے۔,شکریہ، خوشی ہے کہ رپورٹ آپ کی توقعات پر پوری اتری۔,سر، شکریہ! اب تو بہت خوبصورت کام لیا۔,سر، ان شاء اللہ میں نے اپنا بہت سا مشق کرنے کی کوشش کی ہے۔,"جی سر، شکریہ! میں مزید بہتر کام کرنے کی کوشش کروں گا۔

سر، آپ کی ب"
174,Urdu,Accepting & Rejecting Compliments,بزرگ رشتہ دار,نوجوان,High,Formal,Humble rejection,Positive,تم تو کافی سمجھدار ہو گئے ہو۔,ایک خاندانی گفتگو میں بزرگ رشتہ دار نوجوان کی تعریف کر رہا ہے۔,بہت شکریہ، لیکن ابھی مجھ سے بھی غلطیاں ہو جاتی ہیں۔,جی سر، آپ کی بہت مہربانی لیکر، میں زحمت کی بہت مہربانی، ا,جی باجی، آپ کی دعائیں کا بہت شکریہ۔,"جی سر، شکریہ! آپ کی دعائیں میری زندگی کا بہت فائدہ ہوں گی۔
سر، ز"
175,Urdu,Accepting & Rejecting Compliments,دوست,دوست,Low,Informal,Teasing response,Neutral,یار، آج تو بڑے اسٹائلش لگ رہے ہو۔,دوست مذاق اور تعریف کے ملے جلے انداز میں بات کر رہا ہے۔,ہاہا، زیادہ مکھن نہ لگاؤ۔,سر، شکریہ! آپ نے بھی خوبصورت لوگوں سے لگ رہے ہیں۔,ہاہا، شکریہ! اب تو لگ رہا ہے مفت کا مال بننا پڑے گا�,"سر، شکریہ! آپ کی بہت مہربانی۔

Reasoning: دوست نے اسٹائلش لگنے پر شکری"
