ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational_Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation,Response_D,D_Relational_Alignment,D_Indirectness,D_Facesaving,D_Cultural_Appropriateness,D_Directness_Threat,D_Hierarchy_Violation
194,بزرگ رشتہ دار,نوجوان,High,ایک بزرگ رشتہ دار آپ کے رویے پر ناراضی کا اظہار کر رہا ہے اور آپ کے اندازِ گفتگو کی نشاندہی کر رہا ہے۔,تمہیں بات کرنے کا طریقہ نہیں ہے کہ بڑوں سے کیسے بات کرتے ہیں۔,معاف کیجیے، اگر میری بات سے بے ادبی محسوس ہوئی ہو، آئندہ خیال رکھوں گا۔,,,,,,,"""بڑوں سے بات کرنے کا طریقہ تو میرا اپنایا ہوا ہے، لیکن",,,,,,,"""بزرگ رشتہ دار، میں کسی بڑے سے بات کرتا ہوں، مگر اس لیے م",,,,,,,"""میں معذرت خواہ ہوں، میری نیت آپ کو تکلیف پہنچانا نہیں تھی۔""",,,,,,,"""بزرگ رشتہ دار، بہت شکریہ، لیکن مجھے امید ہے کہ آپ سمجھی�",,,,,,
195,ساتھی,ساتھی,Medium,آپ کا ساتھی کام میں ہونے والی ایک معمولی لیکن اثر انداز غلطی کی نشاندہی کر رہا ہے۔,آپ کی اس غلطی کی وجہ سے کام میں تاخیر ہوئی ہے۔,معذرت، آئندہ خیال رکھوں گا۔,,,,,,,"""میں اس بات کا خیال رکھوں گا، شکریہ کہ آپ نے مجھے آگاہ کیا۔""",,,,,,,"""جی، میں نے اس غلطی کی وجہ سے پتہ نہیں لگا، لیکن ابھی اس",,,,,,,"""ٹھیک ہے، میں اس تاخیر کو کھوئیں گا اور کام کو مکمل کر ل",,,,,,,"""مجھے افسوس ہے، میں خود اسے درست کر لوں گا، آپ زحمت نہ کریں�",,,,,,
196,دوست,دوست,Low,آپ بیماری کے بعد اپنے دوست کی خیریت دریافت کر رہے ہیں۔,یار، طبیعت اب کیسی ہے؟ سنا تھا تم بیمار تھے۔,الحمدللہ، اب پہلے سے کافی بہتر ہوں، تمہاری فکر کا شکریہ۔,,,,,,,"""ٹھیک ہے، اب بہت بہتر ہوں۔""",,,,,,,"""اللہ کے فضل سے اب بہت بہتر ہوں، شکریہ۔""",,,,,,,"""شکریہ یار، اب کافی بہتر ہوں، تمہاری فکر کا بہت شکریہ!""",,,,,,,"""الحمدللہ بہت بہتر ہو گئی، بھائی کی خیریت سے بہت خوشی ہے",,,,,,
197,دوست,دوست,Low,آپ اپنے دوست کی خیریت دریافت کر رہے ہیں جو حال ہی میں طبیعت خراب ہونے کی وجہ سے پریشان تھا۔,یار، طبیعت اب ٹھیک ہے نا؟,ہاں یار، اب کافی بہتر ہوں، بس تھوڑی کمزوری ہے۔,,,,,,,"""الحمدللہ اب بہتر ہوں، کچھ دنوں کے بعد ٹھیک ہو گیا",,,,,,,"""جی، الحمدللہ اب بہتر ہوں، شکریہ!""",,,,,,,"""الحمدللہ، طبیعت اب ٹھیک ہے، بہت شکریہ!""",,,,,,,"""جی، الحمدللہ اب بہت اچھا ہوا۔ آپ کی بہت مہربانی، شکریہ�",,,,,,
198,والد,بیٹا,High,والد آپ کی بیماری کے بعد آپ کی خیریت دریافت کر رہے ہیں۔,بیٹا، اب طبیعت کیسی ہے؟ میں تمہارے بارے میں فکر مند تھا۔,جی ابو، اللہ کا شکر ہے، اب کافی بہتر ہوں، آپ کی فکر کا شکریہ۔,,,,,,,"""والد جان، اب کافی بہتر ہو گئے ہیں۔ شکریہ کرتا ہوں کہ",,,,,,,"""والدجان، اللہ تعالیٰ نے مجھے صحیح حالت میں واپس کر دیا ہے، آپ کی",,,,,,,"""ابا، میں بہتر ہوں، آپ کی دعاؤں کا بہت شکریہ۔""",,,,,,,"""والد جان، الحمدللہ اب بہت اچھا ہوا۔ آپ کی بہت مہربانی، لیکن اب",,,,,,
199,والدہ,بیٹی,High,والدہ بیماری کے بعد آپ کی خیریت دریافت کر رہی ہیں۔,بیٹا، اب طبیعت ٹھیک ہے نا؟ میں تمہارے لیے پریشان تھی۔,جی امی، اب کافی بہتر ہوں، آپ فکر نہ کریں ۔,,,,,,,جی امی، الحمدللہ اب میں بالکل ٹھیک ہوں، آپ کی دعاؤں کا بہت شکریہ۔,,,,,,,"""والدہ جان، الحمدللہ اب کافی بہتر ہوں، آپ کی دعائیں ہی سب سے",,,,,,,"""والدہ جان، الحمدللہ اب بہت بہتر ہوں۔ آپ کی بہت مہربانی",,,,,,,"""والدین کی بہت خیریت ہے، اب وہ بہت بہتر ہو گئی ہے۔ شک",,,,,,
200,بزرگ رشتہ دار,نوجوان,High,ایک بزرگ رشتہ دار آپ کی صحت کے بارے میں فکر مندی سے پوچھ رہے ہیں۔,بیٹا، اب صحت کیسی ہے؟ سب خیریت تو ہے؟,جی الحمدللہ، سب خیریت ہے، آپ کی دعاؤں کا بہت شکریہ۔,,,,,,,"""جی بزرگ، الحمدللہ صحت بہترین ہے۔ آپ کی بہت دعائیں ہیں۔",,,,,,,"""الحمدللہ، صحت کیسی ہے، سب خیریت ہیں۔""",,,,,,,"""جی، الحمدللہ اب بہت اچھی ہے، آپ کی تشویش کا بہت شکریہ۔""",,,,,,,"""جی چچا جان، الحمدللہ سب خیریت ہے، آپ کی دعاوں کا اثر ہے۔""",,,,,,
201,پڑوسی,پڑوسی,Medium,ایک پڑوسی آپ کی خیریت دریافت کر رہا ہے کیونکہ وہ آپ کی بیماری کے بارے میں سن چکا ہے۔,سنا ہے آپ کی طبیعت کچھ دنوں سے خراب تھی، اب کیسی ہے؟,جی، اب کافی بہتر ہوں، پوچھنے کا شکریہ۔,,,,,,,"""الحمدللہ اب بہتر ہوں، کچھ دنوں کے بعد طبیعت ٹھیک ہوگ",,,,,,,"""شکریہ پڑوسی، اب میں کافی بہتر ہوں۔ آپ کی فکر کا بہت شکریہ۔""",,,,,,,"""خیریت بہتر ہوتی جا رہی ہے، اللہ کا شکر ہے۔""",,,,,,,"""الحمدللہ، اب کافی بہتر ہو گئی ہے۔ شکریہ کرتا ہوں کہ آ",,,,,,
202,استاد,طالب علم,Medium,استاد بیماری کی وجہ سے غیر حاضری پر آپ کی خیریت دریافت کر رہے ہیں۔,کیا اب طبیعت سنبھل گئی ہے؟,جی سر، اللہ کا شکر ہے، اب طبیعت کافی بہتر ہے۔,,,,,,,جی استاد، الحمدللہ اب کافی بہتر ہوں۔,,,,,,,"""جی، الحمدللہ اب بہتر ہوں۔""",,,,,,,"""الحمدللہ بہت بہتر ہوئی، استاد جان۔""",,,,,,,"""استاد، الحمدللہ اب طبیعت بہتر ہو گئی ہے۔""",,,,,,
203,دوست,دوست,Low,دوست مذاق اور شکوک بھرے انداز میں آپ کی بیماری کے بارے میں پوچھ رہا ہے۔,ابھی بھی ڈرامہ چل رہا ہے یا واقعی طبیعت خراب ہے؟,یار، واقعی طبیعت خراب تھی، ہر چیز کو مذاق مت سمجھا کرو۔,,,,,,,"""جی، الحمدللہ ابھی بھی ڈرامہ چل رہا ہے، لیکن طبیعت بہ",,,,,,,"""یار، واقعی طبیعت ٹھیک نہیں ہے، مگر تمہارا مذاق ہمیشہ کی طرح اچھا ہے!""",,,,,,,"""بھی ایک بار کچھ تیزی سے مراقبت کر رہا ہوں، لیکن بہت س",,,,,,,"""مجھے افسوس ہے، لیکن ابھی بھی طبیعت بہت خراب ہے۔""",,,,,,
204,سینئر,جونیئر,High,سینئر بیماری کے بعد آپ کی صحت اور کام کی صلاحیت کے بارے میں پوچھ رہا ہے۔,اب طبیعت بہتر ہے؟ کیا آپ معمول کے مطابق کام کر سکیں گے؟,جی سر، اب کافی بہتر ہوں اور معمول کے مطابق کام کر سکتا ہوں۔,,,,,,,"""جی سر، الحمدللہ اب بہت بہتر ہوں، اور خدا کے فضل سے ابھی ب",,,,,,,"""الحمدللہ، طبیعت بہتر ہے اور آپ کے مطابق کام کر سکتا ہوں۔""",,,,,,,"""جی سر، الحمدللہ اب بہتر ہوں اور کام کرنے کے قابل ہوں۔""",,,,,,,"""سر، الحمدللہ بہت اچھا ہوا۔ آپ کی رہنمائی کا بہت شکریہ�",,,,,,
205,ساس,بہو,High,ساس بیماری کے بعد  آپ کی کی خیریت دریافت کر رہی ہیں۔,بیٹا، اب کمزوری تو نہیں؟,جی امی جان، اب کافی بہتر ہوں، آپ کی دعاؤں اور فکر کا شکریہ۔,,,,,,,"""الحمدللہ ساس جی، اب کافی بہتر محسوس کر رہی ہوں۔""",,,,,,,"""الحمدللہ بیٹا، اب کمزوری نہیں ہے، میں بہت بہتر ہو گیا",,,,,,,"""الحمدللہ اب بہتر ہوں، اللہ تعالیٰ نے شکر کیا جائے کہ اب",,,,,,,"""خالی خالہ، الحمدللہ اب بہت بہتر ہوں۔""",,,,,,
206,دوست,دوست,Low,آپ کا دوست آپ کی بیماری کو سنجیدگی سے نہیں لے رہا اور طنزیہ انداز میں بات کر رہا ہے۔,اب بھی طبیعت کا بہانہ چل رہا ہے؟,یار، واقعی طبیعت خراب تھی، ہر بات کو مذاق مت سمجھا کرو۔,,,,,,,"""جی، میں نے ابھی ہی ڈاکٹر سے بات کی ہے، اور وہ مجھ",,,,,,,"""جی، میں نے اپنی طبیعت کو سمجھنے کے لیے کچھ عرصہ کے لیے",,,,,,,"""بیٹا، اب تک بیماری کا بہانہ نہیں چلے گا۔""",,,,,,,"""یار، یہ کوئی بہانہ نہیں ہے، واقعی طبیعت ٹھیک نہیں ہے۔""",,,,,,
207,بزرگ,نوجوان,High,ایک بزرگ آپ کی صحت یابی کے بارے میں فکر مندی کا اظہار کرتے ہوئے دوائی باقاعدگی سے لینے کی تلقین کر رہے ہیں۔,بیٹا، دوائی وقت پر لے رہے ہو نا؟ لاپرواہی مت کرنا۔,جی، میں دوائی وقت پر لے رہا ہوں، آپ کی نصیحت کا شکریہ۔,,,,,,,"""جی بابا، میں دوائی باقاعدگی سے لے رہا ہوں، آپ فکر نہ کریں۔""",,,,,,,"""ٹھیک ہے بیٹا، آپ کی مہربانی کو میں بھی بہت شکریہ کرت",,,,,,,"""جی دادی جان، دوائی لینے کے لیے میں خود ہی کوشش کرتا ہوں گا",,,,,,,"""بیٹا جان، بہت شکریہ، لیکن میں نے ابھی دوائی لے لی ہے، بس اب",,,,,,
208,ساتھی,ساتھی,Medium,ایک ساتھی آپ کی بیماری کے اثرات کے بارے میں پوچھ رہا ہے۔,طبیعت کی وجہ سے کام متاثر تو نہیں ہوا؟,کام مکمل ہو گیا تھا، اتنی بھی طبیعت خراب نہیں تھی جتنا سمجھا جا رہا ہے۔,,,,,,,"""جی، ابھی تو بہت کم ہی متاثر ہوا ہے، لیکن ابھی بھی کچھ",,,,,,,"""نہیں، میں نے کوشش کی ہے کہ کام متاثر نہ ہو، الحمدللہ سب ٹھیک چل رہا ہے۔""",,,,,,,"""نہیں، سر، میں نے اپنا کام وقت پر مکمل کر لیا ہے۔""",,,,,,,"""الحمدللہ، طبیعت کی وجہ سے کام متاثر نہیں ہے۔""",,,,,,
209,کزن,کزن,Low,آپ کا کزن بیماری کے بعد آپ کی خیریت دریافت کر رہا ہے۔,اب کیسا محسوس کر رہے ہو؟,طبیعت تو بہتر ہے، لیکن بیماری نے کافی پریشان کر دیا تھا۔,,,,,,,"""الحمدللہ بہت بہتر ہو گیا، مگر کچھ تیزی سے نہیں۔""",,,,,,,"""الحمدللہ، اب کافی بہتر ہوں، آپ کی دعاوں کا شکریہ!""",,,,,,,"""خدا کا شکر، اب بہت بہتر ہوں، آپ کی دعائیں اور پیار کا بہت",,,,,,,"""خیریت بہتر ہو رہی ہے، اللہ کا شکر گزار ہوں۔""",,,,,,
210,دوست,دوست,Low,دوست بے صبری اور ہلکے طنزیہ انداز میں آپ کی صحت کے بارے میں پوچھ رہا ہے۔,آخر کب تک بیمار رہنے کا ارادہ ہے؟,ہاں یار، اب بہتر ہوں، لیکن اتنی جلدی بھی سب کچھ ٹھیک نہیں ہوتا۔,,,,,,,"""یار، بس اب تھوڑا اور آرام کر لوں، پھر تمہیں اچھی خبر دوں گا!""",,,,,,,"""خدا کی رحمت ہو، اب تو میں بہت بہتر ہوں، کچھ دنوں می�",,,,,,,"""میں کمیں کب بیمار رہنے کی نیکات نہیں دیتا، لیکن حال ہی م",,,,,,,"""میرے دوست، مجھے امید ہے کہ جلدی صحت یاب ہو جاؤں گے۔""",,,,,,
211,والد,بیٹا,High,والد آپ کو ایک ضروری کام فوراً مکمل کرنے کی ہدایت دے رہے ہیں۔,یہ کام ابھی مکمل کرو۔,جی ابو، ابھی کر دیتا ہوں۔,,,,,,,"""ٹھیک ہے والد جان، میں ابھی اسے مکمل کر لیں گا۔""",,,,,,,"""والدجان، یہ کام میں جلد مکمل کر لوں گا، آپ کو کوئی تشویش نہ کریں۔""",,,,,,,"""جی والد صاحب، میں ابھی شروع کر دیتا ہوں۔""",,,,,,,"""والد صاحب، بہت شکریہ، لیکن ابھی صرف تھوڑا سا کام باقی ہے، میں",,,,,,
212,والدہ,بیٹی,High,والدہ گھر کے کام کے سلسلے میں آپ کو کچن صاف کرنے کی ہدایت دے رہی ہیں۔,کچن صاف کر دو۔,جی امی، ابھی کچن صاف کر دیتی ہوں۔,,,,,,,"""ٹھیک ہے والدہ جان، میں اب کچن صاف کر رہا ہوں۔""",,,,,,,"""والدہ جان، میں خود کچن صاف کر لوں گا، آپ زحمت نہ کریں۔""",,,,,,,"""جی امی، ابھی صاف کر دیتی ہوں۔""",,,,,,,"""جی ماں، ابھی کچن صاف کر رہا ہوں۔""",,,,,,
213,استاد,طالب علم,Medium,استاد کلاس میں آپ کو بورڈ پر سوال حل کرنے کی ہدایت دے رہے ہیں۔,یہ سوال بورڈ پر حل کرو۔,جی سر، میں ابھی اس سوال کو حل کرنے کی کوشش کرتا ہوں۔,,,,,,,"""جی، یہ حل کروانے کی کوشش کرتا ہوں۔""",,,,,,,"""جی استاد، میں ابھی حل کرتا ہوں۔""",,,,,,,"""جی استاد، میں خود اسے حل کر لوں گا۔""",,,,,,,"""ٹھیک ہے استاد، میں ابھی سوال بورڈ پر حل کر رہا ہوں۔""",,,,,,
214,افسر,ملازم,High,افسرآپ کو ایک اہم رپورٹ وقت پر جمع کرانے کی ہدایت دے رہا ہے۔,یہ رپورٹ آج ہی مکمل کرکے جمع کرائیں۔,جی سر، میں یہ رپورٹ آج ہی جمع کرا دوں گا۔,,,,,,,"""جی سر، یقیناً کوشش کروں گا کہ رپورٹ آج ہی مکمل ہو جائ�",,,,,,,"""سر، بہت شکریہ، لیکن ابھی صرف تھوڑا سا کام باقی ہے، میں خود مک",,,,,,,"""ٹھیک ہے افسر، آج ہی رپورٹ مکمل کرکے جمع کر دیں گا۔""",,,,,,,"""جی سر، میں اسے وقت پر مکمل کر کے جمع کر دوں گا۔""",,,,,,
215,دوست,دوست,Low,آپ دونوں ایک ساتھ کام کر رہے ہیں اور آپ کا دوست آپ سے فائل مانگ رہا ہے۔,یار، ذرا وہ فائل مجھے پکڑا دو۔,بالکل، میں ابھی دے دیتا ہوں۔,,,,,,,"""ٹھیک ہے، وہ فائل میں خود ہی پکڑ لوں گا۔""",,,,,,,"""جی، یار، میں ابھی اسے پکڑتا ہوں۔""",,,,,,,"""ٹھیک ہے بھائی، میں ابھی فائل مانگتا ہوں۔""",,,,,,,"""یہ رہی، یار۔ تمہیں اور کچھ چاہیے؟""",,,,,,
216,دوست,دوست,Low,آپ کا دوست غصے یا جھنجھلاہٹ میں آپ کو خاموش رہنے کا کہہ رہا ہے۔,بس چپ ہو جاؤ اور میری بات سنو۔,ٹھیک ہے یار، لیکن آرام سے بھی بات کر سکتے ہو۔,,,,,,,"""جی، بس چپ ہو جاؤں گا، لیکن پہلے بتا دیجئیے کہ کیا",,,,,,,"""ٹھیک ہے، میں چپ ہوں گا۔ لطف کر کے بیان کریں۔""",,,,,,,"""یار، میں سن رہا ہوں، لیکن تم بھی ذرا آرام سے بات کرو۔""",,,,,,,"""مجھے معاف کریں، لیکن میں نے آپ کو کئی بار کہا ہے کہ میں",,,,,,
217,سینئر,جونیئر,High,سینئر آپ سے میٹنگ کی دستاویزات جلد از جلد شیئر کرنے کا کہہ رہا ہے۔,میٹنگ کے نوٹس فوراً بھیج دو۔,جی سر، میں ابھی نوٹس بھیج دیتا ہوں۔,,,,,,,"""جی سر، ابھی بھیج رہا ہوں گا، چند منٹ میں مکمل کر دوں گا۔",,,,,,,"""ٹھیک ہے سینئر، میں فوراً نوٹس بھیج دیںگا۔""",,,,,,,"""سر، بہت شکریہ، لیکن ابھی صرف تھوڑا سا کام باقی ہے، میں خود شی",,,,,,,"""جی سر، میں ابھی انہیں ترتیب دے کر بھیج دیتا ہوں۔""",,,,,,
218,سینئر,جونیئر,High,سینئر کام کے معیار سے مطمئن نہیں ہے اور  آپ کو اسے دوبارہ کرنے کا حکم دے رہا ہے۔,یہ کام دوبارہ کرنا پڑے گا۔,جی سر، میں اسے دوبارہ کر دیتا ہوں۔,,,,,,,"""جی سر، میں اسے دوبارہ کرنے کے لئے تیار ہوں، اگر آپ کا مشور",,,,,,,"""ٹھیک ہے سر، میں اسے دوبارہ کر لیتا ہوں۔""",,,,,,,"""جی سر، میں اسے دوبارہ کر لوں گا، آپ زحمت نہ کریں۔""

---",,,,,,,"""جی سر، میں اسے بہتر بنانے کی پوری کوشش کروں گا۔""",,,,,,
219,چچا,بھتیجا,High,چچا گھر کے کام میں آپ سے مدد لے رہے ہیں۔,یہ سامان اندر رکھ دو۔,جی چچا جان، میں ابھی یہ سامان اندر رکھ دیتا ہوں۔,,,,,,,"""جی چچا جان، میں خود اسے اندر رکھوں گا۔""",,,,,,,"""ٹھیک ہے چچا جان، میں ان سامان کو ایک آنے والے دن آسانی سے ر",,,,,,,"""جی چچا جان، میں ابھی رکھ دیتا ہوں۔""",,,,,,,"""جی چچا جان، یقیناً رکھ لوں گا۔""",,,,,,
220,ساس,بہو,High,ساس گھر کے کام کاج کے حوالے سے آپ کو ہدایت دے رہی ہیں۔,آج کھانا وقت پر تیار ہونا چاہیے۔,جی امی جان، کھانا وقت پر تیار ہو جائے گا۔,,,,,,,"""جی ساس، میں وقت پر کھانا تیار کر دوں گی۔""",,,,,,,"""جی ساس، میں ابھی کھانا تیار کر رہا ہوں، جلدی ہی تیار ہو",,,,,,,"""ٹھیک ہے ساس جان، آج کھانا وقت پر تیار ہوں۔""",,,,,,,"""ٹھیک ہے ساس، میں خود اسے وقت پر تیار کر لوں گا۔""",,,,,,
221,بزرگ,نوجوان,High,ایک بزرگ آپ کو ایک معمولی کام انجام دینے کی ہدایت دے رہے ہیں۔,دروازہ بند کر دو۔,جی، ابھی دروازہ بند کر دیتا ہوں۔,,,,,,,"""جی، دروازہ بند کر رہا ہوں، ابھی اندر سے کچھ ضروری کام باقی ہی",,,,,,,"""جی بالکل، ابھی بند کر دیتا ہوں۔""",,,,,,,"""ٹھیک ہے، آپ کی ہدایت کے مطابق دروازہ بند کر رہا ہوں۔",,,,,,,"""جی بزرگ، میں نے دروازہ بند کر دیا ہے۔""",,,,,,
222,دوست,دوست,Low,آپ نے اپنے دوست سے مدد مانگی تھی، لیکن اس نے بے رخی سے جواب دیا۔,خود ہی کر لو، میرے پاس وقت نہیں ہے۔,ٹھیک ہے یار، کوئی بات نہیں، خود ہی کر لیتا ہوں۔,,,,,,,"""مجھے پتہ نہیں تھا کہ آپ کو کچھ کام ہوں گے، میں",,,,,,,"""مجھے افسوس ہے، لیکن ابھی صرف تھوڑا سا کام باقی ہے، میں",,,,,,,"""کوئی بات نہیں، میں خود ہی کر لوں گا۔""",,,,,,,"""میں بھی بہت شکریہ کرتا ہوں، لیکن اس بار میں خود میں ک",,,,,,
223,استاد,طالب علم,Medium,استاد کلاس میں نظم و ضبط برقرار رکھنے کے لیے ایک طالب علم کو سختی سے خاموش رہنے کا کہہ رہے ہیں۔,خاموش رہو۔,جی سر، معذرت چاہتا ہوں، آئندہ اس بات کا خیال رکھوں گا۔,,,,,,,"""جی سر، معاف کیجئے، میں خاموش ہو جارہا ہوں۔""",,,,,,,"""استاد، میں سمجھتا ہوں، لیکن ابھی صرف تھوڑا سا وقت ہے، می",,,,,,,"""ٹھیک ہے استاد، میں خاموش رہoga۔""",,,,,,,"""جی استاد، میں خاموش رہوں گا۔""",,,,,,
224,ساتھی,ساتھی,Medium,ایک ساتھی مشترکہ کام کی تقسیم کرتے ہوئے آپ کو ایک مخصوص حصہ سنبھالنے کی ذمہ داری دے رہا ہے۔,آپ یہ حصہ سنبھال لیں۔,ضرور، میں یہ کام سنبھال لیتا ہوں۔,,,,,,,"""ٹھیک ہے، آپ کی ذمہ داری سنبھال لیں گے۔""",,,,,,,"""جی، میں سنبھال لوں گا، آپ اسے مجھے تفویض فرما دیں۔""",,,,,,,"""جی سر، میں خود اسے سنبھالیں گا، آپ زحمت نہ کریں۔""",,,,,,,"""جی بالکل، میں یہ حصہ سنبھال لیتا ہوں۔ شکریہ!""",,,,,,
225,بھائی,بہن,Medium,بھائی حفاظت کے پیش نظر آپ کو باہر جانے سے روک رہا ہے۔,ابھی باہر مت جاؤ۔,اچھا، نہیں جاتی، لیکن مجھے جانا ضروری تھا۔,,,,,,,"""بھائی، آپ کی بہت مہربانی، لیکن ابھی اتنا خطرہ نہیں ہے۔",,,,,,,"""بھائی، میں صرف تھوڑی دیر کے لیے جا رہا ہوں، آپ فکر نہ کریں۔""",,,,,,,"""ٹھیک ہے بھائی، میں آئے گا۔""",,,,,,,"""جی بھائی، آپ کی زحمت ہوگی، میں خود احتیاط سے باہر جاؤں گا۔",,,,,,
226,دوست,دوست,Low,آپ کے دوست نے اپنی مصروفیات کے باوجود آپ کی مدد کے لیے وقت نکالا ہے۔,یار، میں نے آج  تمہارا کام مکمل کر دیا۔,یار، تمہارا دل سے شکریہ، تم نے واقعی میرے لیے بہت وقت نکالا۔,,,,,,,"""واہ، تمہارا بہت شکریہ! تمہاری مدد کے بغیر یہ ممکن نہیں ہوتا۔""",,,,,,,"""شکریہ یار، آپ کی بہت مداحتی ہے۔""",,,,,,,"""ٹھیک ہے بیٹا، بہت شکریہ، میں نے اس کیلئے اپنا کام ب",,,,,,,"""شکریہ، میں نے ابھی آپ کی مدد کے لیے وقت نکالی ہے۔""",,,,,,
227,دوست,دوست,Low,آپ کا دوست آپ کی غیر موجودگی میں آپ کے لیے نوٹس لے آیا ہے۔,میں تمہارے لیے نوٹس لے آیا ہوں۔,بہت شکریہ یار، تم نے میری بڑی مدد کر دی۔,,,,,,,"""شکر ہوے، ابھی کیسے؟""",,,,,,,"""شکریہ، لیکن ابھی نوٹس کی ضرورت نہیں ہے۔""",,,,,,,"""یار، تمہارا بہت شکریہ! یہ واقعی میری مدد کرے گا۔""",,,,,,,"""ٹھیک ہے بھائی، میں آئے گا۔""",,,,,,
228,والد,بیٹا,High,آپ کے والد نے آپ کا ایک ضروری کام مکمل کر دیا ہے۔,میں تمہارے ضروری کاغذات دفتر جا کر جمع کرا آیا ہوں۔,بہت شکریہ ابو، آپ نے میری بڑی مشکل آسان کر دی۔,,,,,,,"""بابا، آپ کا بہت شکریہ! یہ میرے لیے بہت مددگار ثابت ہوگا۔""",,,,,,,"""شکریہ بابا، آپ کی بہت مہربانی۔""",,,,,,,"""شکر ہوے، آپ کی بہت بڑی مدد ہوئی۔""",,,,,,,"""والد جان، میں اس کاغذات کا بہت شکریہ کرتا ہوں۔ آپ کی کمپ",,,,,,
229,والدہ,بیٹی,High,والدہ بیماری کے دوران آپ کی دیکھ بھال کے لیے جاگتی رہی ہیں۔,بیٹا، میں کل رات تمہارے پاس ہی تھی تاکہ تمہیں کسی چیز کی ضرورت نہ ہو۔,امی، آپ کا بہت شکریہ، آپ نے میرا بہت خیال رکھا۔,,,,,,,"""والدہ جان، آپ کی محبت اور دیکھ بھال کا بہت شکریہ، لیکن میں بہت ا",,,,,,,"""والدہ جان، بہت شکریہ، لیکن میں نے خود ہی تمہیں سنبھالا�",,,,,,,"""والدین جان، شکریہ کرتا ہوں کہ تمہیں معلوم تھا کہ میں کسی چ",,,,,,,"""ماں، آپ کی محبت کا بہت شکریہ، میں ٹھیک ہوں، آپ آرام کریں۔""",,,,,,
230,استاد,طالب علم,Medium,استاد نے آپ کی تعلیمی مدد کے لیے اضافی وقت دیا ہے۔,امید ہے اب تمہیں یہ موضوع اچھی طرح سمجھ آ گیا ہوگا۔,سر، آپ کا بہت شکریہ، آپ کی مدد سے مجھے یہ موضوع اچھی طرح سمجھ آ گیا۔,,,,,,,"""جی استاد، الحمدللہ ابھی اچھی طرح سمجھ آیا۔ آپ کی بہت مہربانی۔""",,,,,,,"""جی استاد، آپ کی مدد سے اب میں اس موضوع کو اچھی طرح سمجھ گیا ہوں۔ شکریہ!""",,,,,,,"""جی سر، الحمدللہ ابھی تو بہت اچھا ہوا، آپ کی مدد کا بہت شکریہ",,,,,,,"""استاد جان، بہت شکریہ، اب میں اس موضوع کے بارے میں کچھ بھی نہی",,,,,,
231,طالب علم,استاد,High,استاد نے آپ کو اضافی رہنمائی اور مشورے دیے ہیں اور مزید مدد کی پیشکش کر رہے ہیں۔,اگر تمہیں مزید کچھ پوچھنا ہو تو تم میرے دفتر آ سکتے ہو۔,سر، آپ کی رہنمائی اور تعاون کا بہت شکریہ۔,,,,,,,"""جی استاد، بہت شکریہ، لیکن ابھی اتنا کام باقی نہیں ہے۔ میں خود",,,,,,,"""شکریہ سر، میں آپ کی مدد کو بہت قدر کرتا ہوں۔ اگر ضرورت محسوس ہوئی تو ضرور آؤں گا۔""",,,,,,,"""ٹھیک ہے استاد جان، مگر اب تک کچھ نہیں پوچھنا ہے۔ آپ کی",,,,,,,"""جی سر، آپ کی بہت مہربانی، لیکن ابھی میں سمجھ گیا ہوں، مزید مدد",,,,,,
232,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی نے ضرورت کے وقت آپ کی مدد کی ہے۔,مجھے خوشی ہے کہ میں وقت پر آپ کی مدد کر سکا۔,آپ کا بہت شکریہ، آپ کی بروقت مدد میرے بہت کام آئی۔,,,,,,,"""شکر ہے، آپ کی مدد کا بہت شکریہ۔""",,,,,,,"""میں بھی آپ کیلئے خوشی ہے کہ آپ مدد کر سکے۔""",,,,,,,"""شکر ہوے، آپ کی مدد کی ضرurat تھی، آپ کی بہت بڑی مداحت ہے�",,,,,,,"""آپ کا بہت شکریہ، آپ کی مدد نے واقعی بہت کام آسان کر دیا۔""",,,,,,
233,دوست,دوست,Low,آپ کے دوست نے آپ کی اسائنمنٹ مکمل کر دی کیونکہ آپ گھر کے ایک ضروری کام میں مصروف تھے۔,یہ لو، میں نے تمہاری اسائنمنٹ کر دی تھی۔,یار، تمہارا بہت شکریہ، ورنہ مجھے اس کی بہت ٹینشن تھی۔,,,,,,,"""شکریہ، آپ کی بہت مدد ہوئی۔ ابھی میں جل्द ہی واپس آجاؤ",,,,,,,"""جی، میں نے دیکھا تھا کہ تم مصروف تھے، اس لیے میں نے خود اس�",,,,,,,"""جبت میں کام کر رہ تھا، تم نے میری اسaignment کر دی۔ شکریہ، مگر",,,,,,,"""یار، تمہارا بہت شکریہ! یہ واقعی میری مدد کر گیا۔""",,,,,,
