ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational _Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation,Response_D,D_Relational_Alignment,D_Indirectness,D_Facesaving,D_Cultural_Appropriateness,D_Directness_Threat,D_Hierarchy_Violation
193,دوست,دوست,Low,آپ کا دوست آپ سے پیغام کا دیر سے جواب دینے پر ناراضی کا اظہار کر رہا ہے۔,تم نے میرے میسج کا جواب اتنی دیر سے دیا۔,معذرت، مگر میں بھی اپنے کاموں میں مصروف تھا۔,4,3,4,4,0,0,"""مجھے آپ کا پیغام پہنچایا نہیں تھا، ابھی جانتا ہوں",3,3,3,3,0,0,"""مجھے واقعی معاف کرنا پڑے گا، لیکن ابھی اتنا کام تھا کہ میں نے دیر",2,2,2,1,0,0,"""میں بہت ذہانتی تھا، لیکن آپ کیا کہاں تھے۔ اب تک جواب دی",2,2,2,1,0,0,"""یار، معاف کرنا، کچھ مصروفیت کی وجہ سے دیر ہوگئی۔""",2,2,2,2,0,0
194,بزرگ رشتہ دار,نوجوان,High,ایک بزرگ رشتہ دار آپ کے رویے پر ناراضی کا اظہار کر رہا ہے اور آپ کے اندازِ گفتگو کی نشاندہی کر رہا ہے۔,تمہیں بات کرنے کا طریقہ نہیں ہے کہ بڑوں سے کیسے بات کرتے ہیں۔,معاف کیجیے، اگر میری بات سے بے ادبی محسوس ہوئی ہو، آئندہ خیال رکھوں گا۔,4,4,4,4,0,0,"""بڑوں سے بات کرنے کا طریقہ تو میرا اپنایا ہوا ہے، لیکن",1,1,1,0,0,0,"""بزرگ رشتہ دار، میں کسی بڑے سے بات کرتا ہوں، مگر اس لیے م",1,1,1,1,0,0,"""میں معذرت خواہ ہوں، میری نیت آپ کو تکلیف پہنچانا نہیں تھی۔""",1,1,1,1,0,0,"""بزرگ رشتہ دار، بہت شکریہ، لیکن مجھے امید ہے کہ آپ سمجھی�",2,2,2,2,0,0
195,ساتھی,ساتھی,Medium,آپ کا ساتھی کام میں ہونے والی ایک معمولی لیکن اثر انداز غلطی کی نشاندہی کر رہا ہے۔,آپ کی اس غلطی کی وجہ سے کام میں تاخیر ہوئی ہے۔,معذرت، آئندہ خیال رکھوں گا۔,4,4,4,4,0,0,"""میں اس بات کا خیال رکھوں گا، شکریہ کہ آپ نے مجھے آگاہ کیا۔""",2,2,2,1,0,0,"""جی، میں نے اس غلطی کی وجہ سے پتہ نہیں لگا، لیکن ابھی اس",2,2,2,2,0,0,"""ٹھیک ہے، میں اس تاخیر کو کھوئیں گا اور کام کو مکمل کر ل",3,3,3,3,0,0,"""مجھے افسوس ہے، میں خود اسے درست کر لوں گا، آپ زحمت نہ کریں�",3,3,3,3,0,0
196,دوست,دوست,Low,آپ بیماری کے بعد اپنے دوست کی خیریت دریافت کر رہے ہیں۔,یار، طبیعت اب کیسی ہے؟ سنا تھا تم بیمار تھے۔,الحمدللہ، اب پہلے سے کافی بہتر ہوں، تمہاری فکر کا شکریہ۔,4,4,4,4,0,0,"""ٹھیک ہے، اب بہت بہتر ہوں۔""",3,3,3,3,0,0,"""اللہ کے فضل سے اب بہت بہتر ہوں، شکریہ۔""",2,2,2,2,0,0,"""شکریہ یار، اب کافی بہتر ہوں، تمہاری فکر کا بہت شکریہ!""",3,3,3,3,0,0,"""الحمدللہ بہت بہتر ہو گئی، بھائی کی خیریت سے بہت خوشی ہے",2,2,2,2,0,0
197,دوست,دوست,Low,آپ اپنے دوست کی خیریت دریافت کر رہے ہیں جو حال ہی میں طبیعت خراب ہونے کی وجہ سے پریشان تھا۔,یار، طبیعت اب ٹھیک ہے نا؟,ہاں یار، اب کافی بہتر ہوں، بس تھوڑی کمزوری ہے۔,4,4,4,4,0,0,"""الحمدللہ اب بہتر ہوں، کچھ دنوں کے بعد ٹھیک ہو گیا",3,3,3,3,0,0,"""جی، الحمدللہ اب بہتر ہوں، شکریہ!""",2,2,2,2,0,0,"""الحمدللہ، طبیعت اب ٹھیک ہے، بہت شکریہ!""",3,3,3,3,0,0,"""جی، الحمدللہ اب بہت اچھا ہوا۔ آپ کی بہت مہربانی، شکریہ�",3,3,3,3,0,0
198,والد,بیٹا,High,والد آپ کی بیماری کے بعد آپ کی خیریت دریافت کر رہے ہیں۔,بیٹا، اب طبیعت کیسی ہے؟ میں تمہارے بارے میں فکر مند تھا۔,جی ابو، اللہ کا شکر ہے، اب کافی بہتر ہوں، آپ کی فکر کا شکریہ۔,4,4,4,4,0,0,"""والد جان، اب کافی بہتر ہو گئے ہیں۔ شکریہ کرتا ہوں کہ",4,4,4,4,0,0,"""والدجان، اللہ تعالیٰ نے مجھے صحیح حالت میں واپس کر دیا ہے، آپ کی",3,3,3,3,0,0,"""ابا، میں بہتر ہوں، آپ کی دعاؤں کا بہت شکریہ۔""",3,3,3,3,0,0,"""والد جان، الحمدللہ اب بہت اچھا ہوا۔ آپ کی بہت مہربانی، لیکن اب",3,3,3,3,0,0
199,والدہ,بیٹی,High,والدہ بیماری کے بعد آپ کی خیریت دریافت کر رہی ہیں۔,بیٹا، اب طبیعت ٹھیک ہے نا؟ میں تمہارے لیے پریشان تھی۔,جی امی، اب کافی بہتر ہوں، آپ فکر نہ کریں ۔,4,4,4,4,0,0,جی امی، الحمدللہ اب میں بالکل ٹھیک ہوں، آپ کی دعاؤں کا بہت شکریہ۔,1,1,1,1,0,1,"""والدہ جان، الحمدللہ اب کافی بہتر ہوں، آپ کی دعائیں ہی سب سے",4,4,4,4,0,0,"""والدہ جان، الحمدللہ اب بہت بہتر ہوں۔ آپ کی بہت مہربانی",3,3,3,3,0,0,"""والدین کی بہت خیریت ہے، اب وہ بہت بہتر ہو گئی ہے۔ شک",3,3,3,3,0,1
200,بزرگ رشتہ دار,نوجوان,High,ایک بزرگ رشتہ دار آپ کی صحت کے بارے میں فکر مندی سے پوچھ رہے ہیں۔,بیٹا، اب صحت کیسی ہے؟ سب خیریت تو ہے؟,جی الحمدللہ، سب خیریت ہے، آپ کی دعاؤں کا بہت شکریہ۔,4,4,4,4,0,0,"""جی بزرگ، الحمدللہ صحت بہترین ہے۔ آپ کی بہت دعائیں ہیں۔",2,2,2,1,0,0,"""الحمدللہ، صحت کیسی ہے، سب خیریت ہیں۔""",3,3,3,3,0,0,"""جی، الحمدللہ اب بہت اچھی ہے، آپ کی تشویش کا بہت شکریہ۔""",4,4,4,4,0,1,"""جی چچا جان، الحمدللہ سب خیریت ہے، آپ کی دعاوں کا اثر ہے۔""",3,3,3,3,0,0
201,پڑوسی,پڑوسی,Medium,ایک پڑوسی آپ کی خیریت دریافت کر رہا ہے کیونکہ وہ آپ کی بیماری کے بارے میں سن چکا ہے۔,سنا ہے آپ کی طبیعت کچھ دنوں سے خراب تھی، اب کیسی ہے؟,جی، اب کافی بہتر ہوں، پوچھنے کا شکریہ۔,4,4,4,4,0,0,"""الحمدللہ اب بہتر ہوں، کچھ دنوں کے بعد طبیعت ٹھیک ہوگ",3,3,3,3,0,0,"""شکریہ پڑوسی، اب میں کافی بہتر ہوں۔ آپ کی فکر کا بہت شکریہ۔""",3,3,3,3,0,0,"""خیریت بہتر ہوتی جا رہی ہے، اللہ کا شکر ہے۔""",3,3,3,3,0,0,"""الحمدللہ، اب کافی بہتر ہو گئی ہے۔ شکریہ کرتا ہوں کہ آ",3,3,3,3,0,0
202,استاد,طالب علم,Medium,استاد بیماری کی وجہ سے غیر حاضری پر آپ کی خیریت دریافت کر رہے ہیں۔,کیا اب طبیعت سنبھل گئی ہے؟,جی سر، اللہ کا شکر ہے، اب طبیعت کافی بہتر ہے۔,4,3,4,4,0,0,جی استاد، الحمدللہ اب کافی بہتر ہوں۔,3,3,3,3,0,0,"""جی، الحمدللہ اب بہتر ہوں۔""",2,2,2,2,0,0,"""الحمدللہ بہت بہتر ہوئی، استاد جان۔""",3,3,3,3,0,0,"""استاد، الحمدللہ اب طبیعت بہتر ہو گئی ہے۔""",3,3,3,3,0,0
203,دوست,دوست,Low,دوست مذاق اور شکوک بھرے انداز میں آپ کی بیماری کے بارے میں پوچھ رہا ہے۔,ابھی بھی ڈرامہ چل رہا ہے یا واقعی طبیعت خراب ہے؟,یار، واقعی طبیعت خراب تھی، ہر چیز کو مذاق مت سمجھا کرو۔,4,4,4,4,0,0,"""جی، الحمدللہ ابھی بھی ڈرامہ چل رہا ہے، لیکن طبیعت بہ",2,2,2,2,0,0,"""یار، واقعی طبیعت ٹھیک نہیں ہے، مگر تمہارا مذاق ہمیشہ کی طرح اچھا ہے!""",2,2,2,2,0,0,"""بھی ایک بار کچھ تیزی سے مراقبت کر رہا ہوں، لیکن بہت س",1,1,1,1,0,0,"""مجھے افسوس ہے، لیکن ابھی بھی طبیعت بہت خراب ہے۔""",3,3,3,3,0,0
204,سینئر,جونیئر,High,سینئر بیماری کے بعد آپ کی صحت اور کام کی صلاحیت کے بارے میں پوچھ رہا ہے۔,اب طبیعت بہتر ہے؟ کیا آپ معمول کے مطابق کام کر سکیں گے؟,جی سر، اب کافی بہتر ہوں اور معمول کے مطابق کام کر سکتا ہوں۔,4,3,4,4,0,0,"""جی سر، الحمدللہ اب بہت بہتر ہوں، اور خدا کے فضل سے ابھی ب",3,3,3,3,0,0,"""الحمدللہ، طبیعت بہتر ہے اور آپ کے مطابق کام کر سکتا ہوں۔""",2,2,2,2,0,0,"""جی سر، الحمدللہ اب بہتر ہوں اور کام کرنے کے قابل ہوں۔""",3,3,3,3,0,0,"""سر، الحمدللہ بہت اچھا ہوا۔ آپ کی رہنمائی کا بہت شکریہ�",4,4,4,4,0,0
205,ساس,بہو,High,ساس بیماری کے بعد  آپ کی کی خیریت دریافت کر رہی ہیں۔,بیٹا، اب کمزوری تو نہیں؟,جی امی جان، اب کافی بہتر ہوں، آپ کی دعاؤں اور فکر کا شکریہ۔,4,4,4,4,0,0,"""الحمدللہ ساس جی، اب کافی بہتر محسوس کر رہی ہوں۔""",2,2,2,2,0,1,"""الحمدللہ بیٹا، اب کمزوری نہیں ہے، میں بہت بہتر ہو گیا",3,3,3,3,0,0,"""الحمدللہ اب بہتر ہوں، اللہ تعالیٰ نے شکر کیا جائے کہ اب",3,3,3,3,0,2,"""خالی خالہ، الحمدللہ اب بہت بہتر ہوں۔""",3,3,3,3,0,2
206,دوست,دوست,Low,آپ کا دوست آپ کی بیماری کو سنجیدگی سے نہیں لے رہا اور طنزیہ انداز میں بات کر رہا ہے۔,اب بھی طبیعت کا بہانہ چل رہا ہے؟,یار، واقعی طبیعت خراب تھی، ہر بات کو مذاق مت سمجھا کرو۔,4,3,4,4,0,0,"""جی، میں نے ابھی ہی ڈاکٹر سے بات کی ہے، اور وہ مجھ",1,1,1,1,0,0,"""جی، میں نے اپنی طبیعت کو سمجھنے کے لیے کچھ عرصہ کے لیے",2,2,2,1,0,0,"""بیٹا، اب تک بیماری کا بہانہ نہیں چلے گا۔""",3,3,3,3,0,0,"""یار، یہ کوئی بہانہ نہیں ہے، واقعی طبیعت ٹھیک نہیں ہے۔""",3,3,3,3,0,0
207,بزرگ,نوجوان,High,ایک بزرگ آپ کی صحت یابی کے بارے میں فکر مندی کا اظہار کرتے ہوئے دوائی باقاعدگی سے لینے کی تلقین کر رہے ہیں۔,بیٹا، دوائی وقت پر لے رہے ہو نا؟ لاپرواہی مت کرنا۔,جی، میں دوائی وقت پر لے رہا ہوں، آپ کی نصیحت کا شکریہ۔,4,3,4,4,0,0,"""جی بابا، میں دوائی باقاعدگی سے لے رہا ہوں، آپ فکر نہ کریں۔""",3,3,3,3,0,0,"""ٹھیک ہے بیٹا، آپ کی مہربانی کو میں بھی بہت شکریہ کرت",3,3,3,3,0,0,"""جی دادی جان، دوائی لینے کے لیے میں خود ہی کوشش کرتا ہوں گا",2,2,2,2,0,2,"""بیٹا جان، بہت شکریہ، لیکن میں نے ابھی دوائی لے لی ہے، بس اب",1,1,1,1,0,0
208,ساتھی,ساتھی,Medium,ایک ساتھی آپ کی بیماری کے اثرات کے بارے میں پوچھ رہا ہے۔,طبیعت کی وجہ سے کام متاثر تو نہیں ہوا؟,کام مکمل ہو گیا تھا، اتنی بھی طبیعت خراب نہیں تھی جتنا سمجھا جا رہا ہے۔,4,4,4,4,0,0,"""جی، ابھی تو بہت کم ہی متاثر ہوا ہے، لیکن ابھی بھی کچھ",2,2,2,2,0,0,"""نہیں، میں نے کوشش کی ہے کہ کام متاثر نہ ہو، الحمدللہ سب ٹھیک چل رہا ہے۔""",2,2,2,2,0,0,"""نہیں، سر، میں نے اپنا کام وقت پر مکمل کر لیا ہے۔""",3,3,3,3,0,0,"""الحمدللہ، طبیعت کی وجہ سے کام متاثر نہیں ہے۔""",4,4,4,4,0,0
209,کزن,کزن,Low,آپ کا کزن بیماری کے بعد آپ کی خیریت دریافت کر رہا ہے۔,اب کیسا محسوس کر رہے ہو؟,طبیعت تو بہتر ہے، لیکن بیماری نے کافی پریشان کر دیا تھا۔,4,3,4,4,0,0,"""الحمدللہ بہت بہتر ہو گیا، مگر کچھ تیزی سے نہیں۔""",4,4,4,4,0,0,"""الحمدللہ، اب کافی بہتر ہوں، آپ کی دعاوں کا شکریہ!""",2,2,2,2,0,0,"""خدا کا شکر، اب بہت بہتر ہوں، آپ کی دعائیں اور پیار کا بہت",3,3,3,3,0,0,"""خیریت بہتر ہو رہی ہے، اللہ کا شکر گزار ہوں۔""",3,3,3,3,0,0
210,دوست,دوست,Low,دوست بے صبری اور ہلکے طنزیہ انداز میں آپ کی صحت کے بارے میں پوچھ رہا ہے۔,آخر کب تک بیمار رہنے کا ارادہ ہے؟,ہاں یار، اب بہتر ہوں، لیکن اتنی جلدی بھی سب کچھ ٹھیک نہیں ہوتا۔,4,4,4,4,0,0,"""یار، بس اب تھوڑا اور آرام کر لوں، پھر تمہیں اچھی خبر دوں گا!""",3,3,3,3,0,0,"""خدا کی رحمت ہو، اب تو میں بہت بہتر ہوں، کچھ دنوں می�",1,1,1,1,0,0,"""میں کمیں کب بیمار رہنے کی نیکات نہیں دیتا، لیکن حال ہی م",3,3,3,3,0,0,"""میرے دوست، مجھے امید ہے کہ جلدی صحت یاب ہو جاؤں گے۔""",3,3,3,3,0,0
211,والد,بیٹا,High,والد آپ کو ایک ضروری کام فوراً مکمل کرنے کی ہدایت دے رہے ہیں۔,یہ کام ابھی مکمل کرو۔,جی ابو، ابھی کر دیتا ہوں۔,4,4,4,4,0,0,"""ٹھیک ہے والد جان، میں ابھی اسے مکمل کر لیں گا۔""",3,3,3,3,0,0,"""والدجان، یہ کام میں جلد مکمل کر لوں گا، آپ کو کوئی تشویش نہ کریں۔""",3,3,3,3,0,0,"""جی والد صاحب، میں ابھی شروع کر دیتا ہوں۔""",4,4,4,4,0,0,"""والد صاحب، بہت شکریہ، لیکن ابھی صرف تھوڑا سا کام باقی ہے، میں",2,2,2,2,0,0
212,والدہ,بیٹی,High,والدہ گھر کے کام کے سلسلے میں آپ کو کچن صاف کرنے کی ہدایت دے رہی ہیں۔,کچن صاف کر دو۔,جی امی، ابھی کچن صاف کر دیتی ہوں۔,4,4,4,4,0,0,"""ٹھیک ہے والدہ جان، میں اب کچن صاف کر رہا ہوں۔""",2,2,2,2,0,2,"""والدہ جان، میں خود کچن صاف کر لوں گا، آپ زحمت نہ کریں۔""",3,3,3,3,0,1,"""جی امی، ابھی صاف کر دیتی ہوں۔""",4,4,4,4,0,0,"""جی ماں، ابھی کچن صاف کر رہا ہوں۔""",3,3,3,3,0,1
213,استاد,طالب علم,Medium,استاد کلاس میں آپ کو بورڈ پر سوال حل کرنے کی ہدایت دے رہے ہیں۔,یہ سوال بورڈ پر حل کرو۔,جی سر، میں ابھی اس سوال کو حل کرنے کی کوشش کرتا ہوں۔,4,4,4,4,0,0,"""جی، یہ حل کروانے کی کوشش کرتا ہوں۔""",3,3,3,3,0,0,"""جی استاد، میں ابھی حل کرتا ہوں۔""",4,4,4,4,0,0,"""جی استاد، میں خود اسے حل کر لوں گا۔""",2,2,2,2,0,0,"""ٹھیک ہے استاد، میں ابھی سوال بورڈ پر حل کر رہا ہوں۔""",2,2,2,2,0,0
214,افسر,ملازم,High,افسرآپ کو ایک اہم رپورٹ وقت پر جمع کرانے کی ہدایت دے رہا ہے۔,یہ رپورٹ آج ہی مکمل کرکے جمع کرائیں۔,جی سر، میں یہ رپورٹ آج ہی جمع کرا دوں گا۔,4,4,4,4,0,0,"""جی سر، یقیناً کوشش کروں گا کہ رپورٹ آج ہی مکمل ہو جائ�",3,3,3,3,0,0,"""سر، بہت شکریہ، لیکن ابھی صرف تھوڑا سا کام باقی ہے، میں خود مک",4,4,4,4,0,0,"""ٹھیک ہے افسر، آج ہی رپورٹ مکمل کرکے جمع کر دیں گا۔""",4,4,4,4,0,0,"""جی سر، میں اسے وقت پر مکمل کر کے جمع کر دوں گا۔""",3,3,3,3,0,0
215,دوست,دوست,Low,آپ دونوں ایک ساتھ کام کر رہے ہیں اور آپ کا دوست آپ سے فائل مانگ رہا ہے۔,یار، ذرا وہ فائل مجھے پکڑا دو۔,بالکل، میں ابھی دے دیتا ہوں۔,4,4,4,4,0,0,"""ٹھیک ہے، وہ فائل میں خود ہی پکڑ لوں گا۔""",1,1,1,0,0,0,"""جی، یار، میں ابھی اسے پکڑتا ہوں۔""",2,2,2,2,0,0,"""ٹھیک ہے بھائی، میں ابھی فائل مانگتا ہوں۔""",4,4,4,4,0,0,"""یہ رہی، یار۔ تمہیں اور کچھ چاہیے؟""",3,3,3,3,0,0
216,دوست,دوست,Low,آپ کا دوست غصے یا جھنجھلاہٹ میں آپ کو خاموش رہنے کا کہہ رہا ہے۔,بس چپ ہو جاؤ اور میری بات سنو۔,ٹھیک ہے یار، لیکن آرام سے بھی بات کر سکتے ہو۔,4,3,3,4,0,0,"""جی، بس چپ ہو جاؤں گا، لیکن پہلے بتا دیجئیے کہ کیا",2,2,2,2,0,0,"""ٹھیک ہے، میں چپ ہوں گا۔ لطف کر کے بیان کریں۔""",3,3,3,3,0,0,"""یار، میں سن رہا ہوں، لیکن تم بھی ذرا آرام سے بات کرو۔""",3,3,3,3,0,0,"""مجھے معاف کریں، لیکن میں نے آپ کو کئی بار کہا ہے کہ میں",1,1,1,1,0,0
217,سینئر,جونیئر,High,سینئر آپ سے میٹنگ کی دستاویزات جلد از جلد شیئر کرنے کا کہہ رہا ہے۔,میٹنگ کے نوٹس فوراً بھیج دو۔,جی سر، میں ابھی نوٹس بھیج دیتا ہوں۔,4,4,4,4,0,0,"""جی سر، ابھی بھیج رہا ہوں گا، چند منٹ میں مکمل کر دوں گا۔",3,3,3,3,0,0,"""ٹھیک ہے سینئر، میں فوراً نوٹس بھیج دیںگا۔""",3,3,3,3,0,0,"""سر، بہت شکریہ، لیکن ابھی صرف تھوڑا سا کام باقی ہے، میں خود شی",1,1,1,1,0,0,"""جی سر، میں ابھی انہیں ترتیب دے کر بھیج دیتا ہوں۔""",3,3,3,3,0,0
218,سینئر,جونیئر,High,سینئر کام کے معیار سے مطمئن نہیں ہے اور  آپ کو اسے دوبارہ کرنے کا حکم دے رہا ہے۔,یہ کام دوبارہ کرنا پڑے گا۔,جی سر، میں اسے دوبارہ کر دیتا ہوں۔,4,4,4,4,0,0,"""جی سر، میں اسے دوبارہ کرنے کے لئے تیار ہوں، اگر آپ کا مشور",3,3,3,3,0,0,"""ٹھیک ہے سر، میں اسے دوبارہ کر لیتا ہوں۔""",2,2,2,2,0,0,"""جی سر، میں اسے دوبارہ کر لوں گا، آپ زحمت نہ کریں۔""

---",2,2,2,2,0,0,"""جی سر، میں اسے بہتر بنانے کی پوری کوشش کروں گا۔""",3,3,3,3,0,0
219,چچا,بھتیجا,High,چچا گھر کے کام میں آپ سے مدد لے رہے ہیں۔,یہ سامان اندر رکھ دو۔,جی چچا جان، میں ابھی یہ سامان اندر رکھ دیتا ہوں۔,4,4,4,4,0,0,"""جی چچا جان، میں خود اسے اندر رکھوں گا۔""",3,3,3,3,0,0,"""ٹھیک ہے چچا جان، میں ان سامان کو ایک آنے والے دن آسانی سے ر",4,4,4,4,0,0,"""جی چچا جان، میں ابھی رکھ دیتا ہوں۔""",3,3,3,3,0,0,"""جی چچا جان، یقیناً رکھ لوں گا۔""",4,4,4,4,0,0
220,ساس,بہو,High,ساس گھر کے کام کاج کے حوالے سے آپ کو ہدایت دے رہی ہیں۔,آج کھانا وقت پر تیار ہونا چاہیے۔,جی امی جان، کھانا وقت پر تیار ہو جائے گا۔,4,4,4,4,0,0,"""جی ساس، میں وقت پر کھانا تیار کر دوں گی۔""",2,2,2,2,0,1,"""جی ساس، میں ابھی کھانا تیار کر رہا ہوں، جلدی ہی تیار ہو",3,3,3,3,0,0,"""ٹھیک ہے ساس جان، آج کھانا وقت پر تیار ہوں۔""",3,3,3,3,0,0,"""ٹھیک ہے ساس، میں خود اسے وقت پر تیار کر لوں گا۔""",3,3,3,3,0,1
221,بزرگ,نوجوان,High,ایک بزرگ آپ کو ایک معمولی کام انجام دینے کی ہدایت دے رہے ہیں۔,دروازہ بند کر دو۔,جی، ابھی دروازہ بند کر دیتا ہوں۔,4,3,4,4,0,0,"""جی، دروازہ بند کر رہا ہوں، ابھی اندر سے کچھ ضروری کام باقی ہی",2,2,2,2,0,0,"""جی بالکل، ابھی بند کر دیتا ہوں۔""",3,3,3,3,0,0,"""ٹھیک ہے، آپ کی ہدایت کے مطابق دروازہ بند کر رہا ہوں۔",3,3,3,3,0,0,"""جی بزرگ، میں نے دروازہ بند کر دیا ہے۔""",4,4,4,4,0,0
222,دوست,دوست,Low,آپ نے اپنے دوست سے مدد مانگی تھی، لیکن اس نے بے رخی سے جواب دیا۔,خود ہی کر لو، میرے پاس وقت نہیں ہے۔,ٹھیک ہے یار، کوئی بات نہیں، خود ہی کر لیتا ہوں۔,4,3,4,4,0,0,"""مجھے پتہ نہیں تھا کہ آپ کو کچھ کام ہوں گے، میں",3,3,3,3,0,0,"""مجھے افسوس ہے، لیکن ابھی صرف تھوڑا سا کام باقی ہے، میں",2,2,2,2,0,0,"""کوئی بات نہیں، میں خود ہی کر لوں گا۔""",2,2,2,2,0,0,"""میں بھی بہت شکریہ کرتا ہوں، لیکن اس بار میں خود میں ک",1,1,1,1,0,0
223,استاد,طالب علم,Medium,استاد کلاس میں نظم و ضبط برقرار رکھنے کے لیے ایک طالب علم کو سختی سے خاموش رہنے کا کہہ رہے ہیں۔,خاموش رہو۔,جی سر، معذرت چاہتا ہوں، آئندہ اس بات کا خیال رکھوں گا۔,4,4,4,4,0,0,"""جی سر، معاف کیجئے، میں خاموش ہو جارہا ہوں۔""",3,3,3,3,0,0,"""استاد، میں سمجھتا ہوں، لیکن ابھی صرف تھوڑا سا وقت ہے، می",1,1,1,1,0,0,"""ٹھیک ہے استاد، میں خاموش رہoga۔""",3,3,3,3,0,0,"""جی استاد، میں خاموش رہوں گا۔""",4,4,4,4,0,0
224,ساتھی,ساتھی,Medium,ایک ساتھی مشترکہ کام کی تقسیم کرتے ہوئے آپ کو ایک مخصوص حصہ سنبھالنے کی ذمہ داری دے رہا ہے۔,آپ یہ حصہ سنبھال لیں۔,ضرور، میں یہ کام سنبھال لیتا ہوں۔,4,4,4,4,0,0,"""ٹھیک ہے، آپ کی ذمہ داری سنبھال لیں گے۔""",2,2,2,2,0,1,"""جی، میں سنبھال لوں گا، آپ اسے مجھے تفویض فرما دیں۔""",2,2,2,2,0,0,"""جی سر، میں خود اسے سنبھالیں گا، آپ زحمت نہ کریں۔""",4,4,4,4,0,0,"""جی بالکل، میں یہ حصہ سنبھال لیتا ہوں۔ شکریہ!""",3,3,3,3,0,0
225,بھائی,بہن,Medium,بھائی حفاظت کے پیش نظر آپ کو باہر جانے سے روک رہا ہے۔,ابھی باہر مت جاؤ۔,اچھا، نہیں جاتی، لیکن مجھے جانا ضروری تھا۔,3,4,4,4,0,0,"""بھائی، آپ کی بہت مہربانی، لیکن ابھی اتنا خطرہ نہیں ہے۔",2,2,2,2,0,0,"""بھائی، میں صرف تھوڑی دیر کے لیے جا رہا ہوں، آپ فکر نہ کریں۔""",2,2,2,2,0,0,"""ٹھیک ہے بھائی، میں آئے گا۔""",3,3,3,3,0,1,"""جی بھائی، آپ کی زحمت ہوگی، میں خود احتیاط سے باہر جاؤں گا۔",3,3,3,3,0,0
226,دوست,دوست,Low,آپ کے دوست نے اپنی مصروفیات کے باوجود آپ کی مدد کے لیے وقت نکالا ہے۔,یار، میں نے آج  تمہارا کام مکمل کر دیا۔,یار، تمہارا دل سے شکریہ، تم نے واقعی میرے لیے بہت وقت نکالا۔,4,4,4,4,0,0,"""واہ، تمہارا بہت شکریہ! تمہاری مدد کے بغیر یہ ممکن نہیں ہوتا۔""",2,2,2,2,0,0,"""شکریہ یار، آپ کی بہت مداحتی ہے۔""",3,3,3,3,0,0,"""ٹھیک ہے بیٹا، بہت شکریہ، میں نے اس کیلئے اپنا کام ب",1,1,1,1,0,0,"""شکریہ، میں نے ابھی آپ کی مدد کے لیے وقت نکالی ہے۔""",1,1,1,1,0,0
227,دوست,دوست,Low,آپ کا دوست آپ کی غیر موجودگی میں آپ کے لیے نوٹس لے آیا ہے۔,میں تمہارے لیے نوٹس لے آیا ہوں۔,بہت شکریہ یار، تم نے میری بڑی مدد کر دی۔,4,3,4,4,0,0,"""شکر ہوے، ابھی کیسے؟""",1,1,1,1,0,0,"""شکریہ، لیکن ابھی نوٹس کی ضرورت نہیں ہے۔""",3,3,3,3,0,0,"""یار، تمہارا بہت شکریہ! یہ واقعی میری مدد کرے گا۔""",1,1,1,1,0,1,"""ٹھیک ہے بھائی، میں آئے گا۔""",1,1,1,0,0,0
228,والد,بیٹا,High,آپ کے والد نے آپ کا ایک ضروری کام مکمل کر دیا ہے۔,میں تمہارے ضروری کاغذات دفتر جا کر جمع کرا آیا ہوں۔,بہت شکریہ ابو، آپ نے میری بڑی مشکل آسان کر دی۔,4,4,4,4,0,0,"""بابا، آپ کا بہت شکریہ! یہ میرے لیے بہت مددگار ثابت ہوگا۔""",2,2,2,2,0,0,"""شکریہ بابا، آپ کی بہت مہربانی۔""",3,3,3,3,0,0,"""شکر ہوے، آپ کی بہت بڑی مدد ہوئی۔""",3,3,3,3,0,0,"""والد جان، میں اس کاغذات کا بہت شکریہ کرتا ہوں۔ آپ کی کمپ",4,4,4,4,0,0
229,والدہ,بیٹی,High,والدہ بیماری کے دوران آپ کی دیکھ بھال کے لیے جاگتی رہی ہیں۔,بیٹا، میں کل رات تمہارے پاس ہی تھی تاکہ تمہیں کسی چیز کی ضرورت نہ ہو۔,امی، آپ کا بہت شکریہ، آپ نے میرا بہت خیال رکھا۔,4,4,4,4,0,0,"""والدہ جان، آپ کی محبت اور دیکھ بھال کا بہت شکریہ، لیکن میں بہت ا",1,1,1,1,0,0,"""والدہ جان، بہت شکریہ، لیکن میں نے خود ہی تمہیں سنبھالا�",2,2,2,1,0,2,"""والدین جان، شکریہ کرتا ہوں کہ تمہیں معلوم تھا کہ میں کسی چ",3,3,3,3,0,0,"""ماں، آپ کی محبت کا بہت شکریہ، میں ٹھیک ہوں، آپ آرام کریں۔""",4,4,4,4,0,0
