ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational _Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation,Response_D,D_Relational_Alignment,D_Indirectness,D_Facesaving,D_Cultural_Appropriateness,D_Directness_Threat,D_Hierarchy_Violation
193,دوست,دوست,Low,آپ کا دوست آپ سے پیغام کا دیر سے جواب دینے پر ناراضی کا اظہار کر رہا ہے۔,تم نے میرے میسج کا جواب اتنی دیر سے دیا۔,معذرت، مگر میں بھی اپنے کاموں میں مصروف تھا۔,4,3,4,4,0,0,"""معاف کیجیے گا، کچھ مصروفیت کی وجہ سے جواب دینے میں تاخیر ہوگئی۔""",3,3,3,3,0,0,"""مجھے عذر ہے، میرا فون باندھ گیا تھا، اور میسج کا جواب دے ر",2,2,2,1,0,0,"""مجھے افسوس ہے، لیکن میں نے آپ کا جواب فوری طور پر دیا تھا، بس کچ",2,2,2,1,0,0,"""میں آپ کے لیے بہت کم زمانہ ہے، لیکن آپ کی میسج کا جواب د",1,1,1,1,0,0
194,بزرگ رشتہ دار,نوجوان,High,ایک بزرگ رشتہ دار آپ کے رویے پر ناراضی کا اظہار کر رہا ہے اور آپ کے اندازِ گفتگو کی نشاندہی کر رہا ہے۔,تمہیں بات کرنے کا طریقہ نہیں ہے کہ بڑوں سے کیسے بات کرتے ہیں۔,معاف کیجیے، اگر میری بات سے بے ادبی محسوس ہوئی ہو، آئندہ خیال رکھوں گا۔,4,4,4,4,0,0,"""مجھے افسوس ہے کہ میں نے یہ معلومات فراہم نہیں کی۔",1,1,1,0,0,0,"""ہمیں صرف وقت کی نیاز ہے، بڑے بھائیوں کے ساتھ بھی آسانی سے ب",0,0,0,0,2,2,"""جی، یہ بات صاف ہے کہ مجھے بڑوں سے بات کرنے میں کمی",2,2,2,1,0,0,"""معاف کیجیے گا، میں نے شاید آپ کی توقعات پر پورا اترنے میں غلطی کی ہے۔""",3,3,3,3,0,0
195,ساتھی,ساتھی,Medium,آپ کا ساتھی کام میں ہونے والی ایک معمولی لیکن اثر انداز غلطی کی نشاندہی کر رہا ہے۔,آپ کی اس غلطی کی وجہ سے کام میں تاخیر ہوئی ہے۔,معذرت، آئندہ خیال رکھوں گا۔,4,4,4,4,0,0,"""سر، اس غلطی پر میں دل سے معذرت خواہ ہوں۔ آئندہ میں اس تاخیر",2,2,2,2,0,2,"""جی، میں نے اپنی کوتاہی پر معذرت خواہی ہے۔ اس غلطی سے م",2,2,2,2,0,0,"""سر، میں اس پر معذرت خواہ ہوں اور یقین دلاتا ہوں کہ آئندہ اس کا خاص خیال رکھوں گا۔""",3,3,3,3,0,1,"""سر، اس غلطی پر میں دل سے معذرت خواہ ہوں۔ یہ میری کوتاہی",3,3,3,3,0,0
196,دوست,دوست,Low,آپ بیماری کے بعد اپنے دوست کی خیریت دریافت کر رہے ہیں۔,یار، طبیعت اب کیسی ہے؟ سنا تھا تم بیمار تھے۔,الحمدللہ، اب پہلے سے کافی بہتر ہوں، تمہاری فکر کا شکریہ۔,4,4,4,4,0,0,شکریہ یار، اب کافی بہتر ہوں، بس آرام کر رہا ہوں۔,3,3,3,3,0,0,"""الحمدللہ یار، اب کافی بہتر ہو گئی ہے۔ سنا تھا مجھے کچھ وقت",2,2,2,2,0,0,"""جی، اب بہت بہتر ہوں، اللہ تعالیٰ نے معاف فرما دیا ہے",2,2,2,2,0,0,"""جی، اب حال بہت بہتر ہے۔ آپ کی دعائیں ہی سب سے قیمتی ہ",2,2,2,2,0,0
197,دوست,دوست,Low,آپ اپنے دوست کی خیریت دریافت کر رہے ہیں جو حال ہی میں طبیعت خراب ہونے کی وجہ سے پریشان تھا۔,یار، طبیعت اب ٹھیک ہے نا؟,ہاں یار، اب کافی بہتر ہوں، بس تھوڑی کمزوری ہے۔,4,4,4,4,0,0,الحمدللہ اب کافی بہتر ہوں۔,2,2,2,2,0,0,"""جی، اب بہت اچھا ہے۔ آپ کی دعائیں کا بہت شکریہ۔""",2,2,2,2,0,0,"""الحمدللہ یار، اب تک بہت بہتر ہو گئی ہے۔""",3,3,3,3,0,0,جی، الحمدللہ اب بالکل ٹھیک ہوں۔ شکریہ!,3,3,3,3,0,0
198,والد,بیٹا,High,والد آپ کی بیماری کے بعد آپ کی خیریت دریافت کر رہے ہیں۔,بیٹا، اب طبیعت کیسی ہے؟ میں تمہارے بارے میں فکر مند تھا۔,جی ابو، اللہ کا شکر ہے، اب کافی بہتر ہوں، آپ کی فکر کا شکریہ۔,4,4,4,4,0,0,الحمدللہ، اب میں بالکل ٹھیک ہوں، آپ کی فکر کا بہت شکریہ۔,4,4,4,4,0,0,"""خوش بخیر دادا جان، اب طبیعت بہت اچھی ہے۔ آپ کی دعوات کا بہت شکری�",2,2,2,2,0,2,"""الحمدللہ بابا، اب کافی بہتر ہو گیا۔ میں آپ کی فکر سے بہت",3,3,3,3,0,0,"""خدا کا شکر، اب میں بہت اچھا ہوں، آپ کی دعائیں ہیں جن",3,3,3,3,0,0
199,والدہ,بیٹی,High,والدہ بیماری کے بعد آپ کی خیریت دریافت کر رہی ہیں۔,بیٹا، اب طبیعت ٹھیک ہے نا؟ میں تمہارے لیے پریشان تھی۔,جی امی، اب کافی بہتر ہوں، آپ فکر نہ کریں ۔,4,4,4,4,0,0,"""والی گھنٹی میں ٹھیک ہو گئی ہے، دادا جان، آپ کی دعا",0,0,0,0,1,4,جی امی، اب الحمدللہ بالکل ٹھیک ہوں۔ آپ کی فکر کا بہت شکریہ۔,4,4,4,4,0,0,"""جی چچا جان، اب طبیعت بہترین حالت میں ہے۔ آپ کی بہت بہترین دعائیں",3,3,3,3,0,2,"""جی والدہ، اب بہت ٹھیک ہوں، آپ کی فिकر کا بہت شکریہ۔""",3,3,3,3,0,0
200,بزرگ رشتہ دار,نوجوان,High,ایک بزرگ رشتہ دار آپ کی صحت کے بارے میں فکر مندی سے پوچھ رہے ہیں۔,بیٹا، اب صحت کیسی ہے؟ سب خیریت تو ہے؟,جی الحمدللہ، سب خیریت ہے، آپ کی دعاؤں کا بہت شکریہ۔,4,4,4,4,0,0,"""الحمدللہ بابا، صحت کیسی ہے۔ سب خیریت ہیں۔ آپ کی خबर سے ب",2,2,2,2,0,1,خدا کی کرمت ہو کہ ابھی تک ٹھیک ہوں، لیکن آپ کی دعائیں ضرور حاصل کر,3,3,3,3,0,0,الحمدللہ، اب میں بالکل ٹھیک ہوں، آپ کی دعاوں کا بہت شکریہ۔,4,4,4,4,0,0,"""خوش بختی، دادا جان، حال کل کے مقابلے میں بہت بہتر ہے۔""",2,2,2,2,0,0
201,پڑوسی,پڑوسی,Medium,ایک پڑوسی آپ کی خیریت دریافت کر رہا ہے کیونکہ وہ آپ کی بیماری کے بارے میں سن چکا ہے۔,سنا ہے آپ کی طبیعت کچھ دنوں سے خراب تھی، اب کیسی ہے؟,جی، اب کافی بہتر ہوں، پوچھنے کا شکریہ۔,4,4,4,4,0,0,الحمدللہ، اب کافی بہتر ہو گئی ہے۔ شاید کچھ مہلت ہو گئی,2,2,2,2,0,0,"""خوش بخیر، حال کے دنوں میں بہت بہتری آئی ہے۔ آپ کی دعاؤ",2,2,2,2,0,0,شکریہ، اب الحمدللہ کافی بہتر ہوں۔,3,3,3,3,0,0,الحمدللہ اب بہت بہتر ہوں، عطا کرنے والا اللہ تعالیٰ ہ,3,3,3,3,0,0
202,استاد,طالب علم,Medium,استاد بیماری کی وجہ سے غیر حاضری پر آپ کی خیریت دریافت کر رہے ہیں۔,کیا اب طبیعت سنبھل گئی ہے؟,جی سر، اللہ کا شکر ہے، اب طبیعت کافی بہتر ہے۔,4,3,4,4,0,0,"""جی، اب بہت اچھا ہوا۔ آپ کی دعاؤں کا بہت شکریہ۔""",3,3,3,3,0,0,ابھی تو کچھ عرصہ ہی ہوا ہے، لیکن الحمدللہ ابھی تک بہ,1,1,1,1,0,0,"""الحمدللہ، اب طبیعت سنبھل گئی ہے۔ میں بھی آپ کی طرح سنبھول",3,3,3,3,0,0,جی خالہ، الحمدللہ اب بالکل ٹھیک ہوں۔,3,3,3,3,0,2
203,دوست,دوست,Low,دوست مذاق اور شکوک بھرے انداز میں آپ کی بیماری کے بارے میں پوچھ رہا ہے۔,ابھی بھی ڈرامہ چل رہا ہے یا واقعی طبیعت خراب ہے؟,یار، واقعی طبیعت خراب تھی، ہر چیز کو مذاق مت سمجھا کرو۔,4,4,4,4,0,0,"""جی، ابھی بھی ڈرامہ چل رہا ہے، مگر طبیعت بہت زیادہ خر",2,2,2,2,0,0,"""خالہ جان، طبیعت اب بہت بہتر ہو چکی ہے، بس ابھی تک ادویات کا",1,1,1,1,0,2,"""الحمدللہ، ابھی واقعی طبیعت چلتی ہے، ڈرامہ کیا نہیں۔""",2,2,2,2,0,0,"""نہیں بھائی، اب سب ٹھیک ہے، بس کچھ دن کی بات تھی۔""",3,3,3,3,0,0
204,سینئر,جونیئر,High,سینئر بیماری کے بعد آپ کی صحت اور کام کی صلاحیت کے بارے میں پوچھ رہا ہے۔,اب طبیعت بہتر ہے؟ کیا آپ معمول کے مطابق کام کر سکیں گے؟,جی سر، اب کافی بہتر ہوں اور معمول کے مطابق کام کر سکتا ہوں۔,4,3,4,4,0,0,"""الحمدللہ بہتر ہو گیا، آج میں معمول کے مطابق کام کر سکتا ہو",3,3,3,3,0,0,"""جی سر، حالات بہتر ہیں، میں معمول کے مطابق کام کر سکوں گا۔""",3,3,3,3,0,0,ابھی حالات کچھ بدلے ہیں، میں کوشش کروں گا کہ معمول کے مطابق,3,3,3,3,0,0,جی سر، الحمدللہ اب بہتر ہوں اور معمول کے مطابق کام کرنے کے لیے تیار ہوں۔,4,4,4,4,0,0
205,ساس,بہو,High,ساس بیماری کے بعد  آپ کی کی خیریت دریافت کر رہی ہیں۔,بیٹا، اب کمزوری تو نہیں؟,جی امی جان، اب کافی بہتر ہوں، آپ کی دعاؤں اور فکر کا شکریہ۔,4,4,4,4,0,0,"""نہیں بابا، میں خود اسے سنبھالیں گا۔ آپ زحمت نہ کریں۔""",1,1,1,1,1,2,"""دادی جان، الحمدللہ اب میں بالکل ٹھیک ہوں۔""",3,3,3,3,0,2,"""دودمیں ٹھیک ہو گئی ہوں، مگر اپنی کمزوری کو میں ن",2,2,2,2,0,0,"""جی، والدہ جی، اب کافی ٹھیک ہوں۔""",3,3,3,3,0,0
206,دوست,دوست,Low,آپ کا دوست آپ کی بیماری کو سنجیدگی سے نہیں لے رہا اور طنزیہ انداز میں بات کر رہا ہے۔,اب بھی طبیعت کا بہانہ چل رہا ہے؟,یار، واقعی طبیعت خراب تھی، ہر بات کو مذاق مت سمجھا کرو۔,4,3,4,4,0,0,"""جی، ابھی بھی، لیکن میں ابھی تک ٹھیک ہوں گا، کچھ دیر مزید آرام",1,1,1,1,0,0,"""الحمدللہ حال میں کچھ نہیں، اب طبیعت بہتر ہوئی ہے۔""",2,2,2,1,0,0,"""نہیں، اب میں بالکل ٹھیک ہوں، آپ کی فکر کا شکریہ!""",3,3,3,3,0,0,"""نہیں، سر، اب میں مکمل طور پر صحت مند ہوں۔""",1,1,1,1,0,1
207,بزرگ,نوجوان,High,ایک بزرگ آپ کی صحت یابی کے بارے میں فکر مندی کا اظہار کرتے ہوئے دوائی باقاعدگی سے لینے کی تلقین کر رہے ہیں۔,بیٹا، دوائی وقت پر لے رہے ہو نا؟ لاپرواہی مت کرنا۔,جی، میں دوائی وقت پر لے رہا ہوں، آپ کی نصیحت کا شکریہ۔,4,3,4,4,0,0,"""جی والد، میں ابھی دوائی لے کر آ رہا ہوں، آپ کو فिकر نہ کریں�",2,2,2,2,0,2,جی امی، میں دوائی وقت پر لے رہا ہوں، آپ فکر نہ کریں۔,3,3,3,3,0,2,"""ٹھیک ہے دادی جان، میں دوائی وقت پر لیا گا۔ آپ کی لاپرواہی",2,2,2,2,0,0,"""جی بابا جان، دوائی وقت پر لے رہے ہو نا۔""",1,1,1,1,0,1
208,ساتھی,ساتھی,Medium,ایک ساتھی آپ کی بیماری کے اثرات کے بارے میں پوچھ رہا ہے۔,طبیعت کی وجہ سے کام متاثر تو نہیں ہوا؟,کام مکمل ہو گیا تھا، اتنی بھی طبیعت خراب نہیں تھی جتنا سمجھا جا رہا ہے۔,4,4,4,4,0,0,"""جی، حال ہی میں ہمارے گھر میں کچھ مسائل پیدا ہوئے تھے، لی",1,1,1,1,0,0,"""مجھے افسوس ہے سر، لیکن یہ حقیقت ہے کہ میری صحت حال ہی",1,1,1,0,0,2,الحمدللہ، طبیعت کی وجہ سے کام متاثر نہیں ہوا۔,3,3,3,3,0,0,نہیں، الحمدللہ، میں نے اپنی صحت کا خیال رکھا ہے اور کام کو متاثر نہیں ہونے دیا۔,4,4,4,4,0,0
209,کزن,کزن,Low,آپ کا کزن بیماری کے بعد آپ کی خیریت دریافت کر رہا ہے۔,اب کیسا محسوس کر رہے ہو؟,طبیعت تو بہتر ہے، لیکن بیماری نے کافی پریشان کر دیا تھا۔,4,3,4,4,0,0,الحمدللہ، اب کافی بہتر محسوس کر رہا ہوں۔,3,3,3,3,0,0,ابھی تک ٹھیک ہوں، آپ کی باتوں کا بہت احاطہ ہوا ہے,2,2,2,2,0,0,"""الحمدللہ بہت ٹھیک ہوں، شکریہ کرتa ہوں۔""",3,3,3,3,0,0,"""میرے پاس اب تک کوئی خاص مسئلہ نہیں ہے۔ بس کچھ کام باقی ہی�",2,2,2,2,0,0
210,دوست,دوست,Low,دوست بے صبری اور ہلکے طنزیہ انداز میں آپ کی صحت کے بارے میں پوچھ رہا ہے۔,آخر کب تک بیمار رہنے کا ارادہ ہے؟,ہاں یار، اب بہتر ہوں، لیکن اتنی جلدی بھی سب کچھ ٹھیک نہیں ہوتا۔,4,4,4,4,0,0,"""ان شاء اللہ جلد ہی صحت یاب ہو جاؤں گا، بس دعا کریں۔""",3,3,3,3,0,0,"""الہام سے ہے، لیکن حال میں آپ کی رہنمای کی جانتا ہوں۔""",0,0,0,0,0,0,"""سر، مجھے افسوس ہے، لیکن میں ابھی تک مکمل طور پر صحت مند نہیں",2,2,2,2,0,2,"""ابھی کچھ دنوں کے بعد صحت یابی کا امکان ہے، اگر اللہ تعالیٰ چاہ",3,3,3,3,0,0
211,والد,بیٹا,High,والد آپ کو ایک ضروری کام فوراً مکمل کرنے کی ہدایت دے رہے ہیں۔,یہ کام ابھی مکمل کرو۔,جی ابو، ابھی کر دیتا ہوں۔,4,4,4,4,0,0,"""ٹھیک ہے، آپ کی دعائیں کرنے سے بچنے کے لیے مکمل کر لیا",1,1,1,1,0,2,"""جی، شروع سے آخر تک مکمل کر لوں گا۔""",2,2,2,2,0,0,"""جی، میں فوراً اس پر کام شروع کرتا ہوں۔""",4,4,4,4,0,0,"""جی سر، میں ابھی کام مکمل کر لوں گا۔""",2,2,2,2,0,2
212,والدہ,بیٹی,High,والدہ گھر کے کام کے سلسلے میں آپ کو کچن صاف کرنے کی ہدایت دے رہی ہیں۔,کچن صاف کر دو۔,جی امی، ابھی کچن صاف کر دیتی ہوں۔,4,4,4,4,0,0,"""ٹھیک ہے، میں اب صافی کر رہا ہوں۔""",2,2,2,2,0,0,"""جی سر، میں ابھی کچن صاف کر دیتا ہوں۔""",3,3,3,3,0,2,"""جی، میں ابھی صاف کر دیتا ہوں۔""",4,4,4,4,0,1,"""ٹھیک ہے، ابھی کچن صاف کر رہا ہوں۔""",2,2,2,2,0,1
213,استاد,طالب علم,Medium,استاد کلاس میں آپ کو بورڈ پر سوال حل کرنے کی ہدایت دے رہے ہیں۔,یہ سوال بورڈ پر حل کرو۔,جی سر، میں ابھی اس سوال کو حل کرنے کی کوشش کرتا ہوں۔,4,4,4,4,0,0,"""ٹھیک ہے، میں اس سوال بورڈ پر حل کرکے آتا ہوں۔""",2,2,2,2,0,0,"""جی استاد، میں ابھی حل کر دیتا ہوں۔""",4,4,4,4,0,0,"""جی، یہ سوال بورڈ پر حل کروں گا، لیکن پہلے کچھ منٹ کے لیے ی�",2,2,2,2,0,0,"""Answer: ""بورڈ پر حل کرو۔
Reasoning: ""Answer: ""Answer: ""Answer: ""Answer: ""Answer: ""Answer: ""Answer: ""Answer",0,0,0,0,1,2
214,افسر,ملازم,High,افسرآپ کو ایک اہم رپورٹ وقت پر جمع کرانے کی ہدایت دے رہا ہے۔,یہ رپورٹ آج ہی مکمل کرکے جمع کرائیں۔,جی سر، میں یہ رپورٹ آج ہی جمع کرا دوں گا۔,4,4,4,4,0,0,"""جی سر، میں ابھی تک رپورٹ مکمل کر لوں گا۔ آپ کی بہت مہربانی۔""",3,3,3,3,0,0,"""ٹھیک ہے سر، میں ابھی رپورٹ مکمل کر رہا ہوں۔""",4,4,4,4,0,0,"""جی سر، میں اسے آج ہی مکمل کرکے جمع کرادوں گا۔""",4,4,4,4,0,0,"""ٹھیک ہے، آج ہی مکمل کرکے جمع کریں گے۔""",2,2,2,2,0,0
215,دوست,دوست,Low,آپ دونوں ایک ساتھ کام کر رہے ہیں اور آپ کا دوست آپ سے فائل مانگ رہا ہے۔,یار، ذرا وہ فائل مجھے پکڑا دو۔,بالکل، میں ابھی دے دیتا ہوں۔,4,4,4,4,0,0,"""جی، یقیناً وہ فائل میں خود ہی پکڑ لوں گا۔""",1,1,1,0,0,2,"""جی سر، میں نے فائل پکڑ لی ہے۔""",0,0,0,0,0,2,"""یہ رہی، یار، لے لو۔""",4,4,4,4,0,0,"""ٹھیک ہے یار، میں ابھی فائل پکڑا دیتا ہوں۔""",3,3,3,3,0,0
216,دوست,دوست,Low,آپ کا دوست غصے یا جھنجھلاہٹ میں آپ کو خاموش رہنے کا کہہ رہا ہے۔,بس چپ ہو جاؤ اور میری بات سنو۔,ٹھیک ہے یار، لیکن آرام سے بھی بات کر سکتے ہو۔,4,3,3,4,0,0,"""جی، آپ کہیں، میں سن رہا ہوں۔""",3,3,3,3,0,0,"""جی، میں سن رہا ہوں، آپ فرمائیں۔""",3,3,3,3,0,1,"""ٹھیک ہے، میں چپ ہوںگے اور آپ کی بات سنیں گے۔""",3,2,3,3,0,0,"""باس، میں نے سن لیا ہے، اب تو بس خاموش رہو۔""",1,1,1,1,0,0
217,سینئر,جونیئر,High,سینئر آپ سے میٹنگ کی دستاویزات جلد از جلد شیئر کرنے کا کہہ رہا ہے۔,میٹنگ کے نوٹس فوراً بھیج دو۔,جی سر، میں ابھی نوٹس بھیج دیتا ہوں۔,4,4,4,4,0,0,"""جی، نوٹس ابھی بھیج دیتا ہوں۔""",3,3,3,3,0,0,"""ٹھیک ہے سر، میں ابھی میٹنگ کے نوٹس کو بھیج دیں گ",3,3,3,3,0,0,"""ٹھیک ہے سر، فوراً بھیج دوں گا۔""",3,3,3,3,0,0,"""ٹھیک ہے، میٹنگ کے نوٹس فوراً بھیج دیئے جائیں گے۔""",2,2,2,2,0,0
218,سینئر,جونیئر,High,سینئر کام کے معیار سے مطمئن نہیں ہے اور  آپ کو اسے دوبارہ کرنے کا حکم دے رہا ہے۔,یہ کام دوبارہ کرنا پڑے گا۔,جی سر، میں اسے دوبارہ کر دیتا ہوں۔,4,4,4,4,0,0,"""جی، اگر آپ کی ہدایت ہو تو میں دوبارہ کرنے کے لیے تیار ہوں۔""",3,3,3,3,0,0,"""جی چچا جان، میں خود دوبارہ کر لوں گا۔ آپ کی دعوت کا بہت شکریہ۔""",2,2,2,2,0,2,"""شاید، لیکن ابھی تو اسے مکمل کرنے کا موقع ہے، فائدہ اٹھایا جاسکت",2,2,2,2,0,0,"""ٹھیک ہے، میں اس کام کو دوبارہ مکمل کر لیں گا۔ آپ کی کم",3,3,3,3,0,0
219,چچا,بھتیجا,High,چچا گھر کے کام میں آپ سے مدد لے رہے ہیں۔,یہ سامان اندر رکھ دو۔,جی چچا جان، میں ابھی یہ سامان اندر رکھ دیتا ہوں۔,4,4,4,4,0,0,"""جی سر، میں نے یہ سب سامان اندر رکھ دیا ہے۔""",2,2,2,2,0,3,"""جی، میں ابھی رکھ دیتا ہوں۔""",4,4,4,4,0,0,"""ٹھیک ہے، یہ سامان میں خود رکھ دیا ہے۔""",3,3,3,3,0,0,"""ٹھیک ہے، میں اندر رکھ دیتا ہوں۔""",4,4,4,4,0,0
220,ساس,بہو,High,ساس گھر کے کام کاج کے حوالے سے آپ کو ہدایت دے رہی ہیں۔,آج کھانا وقت پر تیار ہونا چاہیے۔,جی امی جان، کھانا وقت پر تیار ہو جائے گا۔,4,4,4,4,0,0,"""جی، کھانا جلد ہی تیار ہو جائے گا، یقیناً۔""",2,2,2,2,0,0,"""جی سر، میں نے ابھی ہی سب کچھ تیار کر دیا ہے۔""",3,3,3,3,0,2,"""جی، میں پوری کوشش کروں گا کہ کھانا وقت پر تیار ہو جائے۔""",3,3,3,3,0,1,"""ٹھیک ہے بھائی، میں ابھی کھانے کی تیاری کر رہا ہوں۔",2,2,2,2,0,2
221,بزرگ,نوجوان,High,ایک بزرگ آپ کو ایک معمولی کام انجام دینے کی ہدایت دے رہے ہیں۔,دروازہ بند کر دو۔,جی، ابھی دروازہ بند کر دیتا ہوں۔,4,3,4,4,0,0,"""ٹھیک ہے، دروازہ بند ہو گیا۔ آپ کی مدد کے لیے بہت شکر",1,1,1,1,0,2,"""ٹھیک ہے، میں نے دروازہ بند کر دیا ہے۔""",3,3,3,3,0,0,ٹھیک ہے، دروازہ بند کر رہا ہوں۔,3,3,3,3,0,0,"""جی، میں بند کر دیتا ہوں۔""",4,4,4,4,0,0
222,دوست,دوست,Low,آپ نے اپنے دوست سے مدد مانگی تھی، لیکن اس نے بے رخی سے جواب دیا۔,خود ہی کر لو، میرے پاس وقت نہیں ہے۔,ٹھیک ہے یار، کوئی بات نہیں، خود ہی کر لیتا ہوں۔,4,3,4,4,0,0,ٹھیک ہے، میں خود ہی کر لیتا ہوں۔ شکریہ!,1,1,1,1,0,2,"""شکریہ، میں خود اسے مکمل کر لوں گا۔""",2,2,2,2,0,0,"""جی، آپ کی بات سمجھی، میں خود اسے حل کر لوں گا، آپ کو کوئی تشویش نہیں کر",2,2,2,2,0,0,"""ٹھیک ہے، میں خود کر لیا گا۔ آپ کی کمپیوزن کا بہت شک",2,2,2,2,0,0
223,استاد,طالب علم,Medium,استاد کلاس میں نظم و ضبط برقرار رکھنے کے لیے ایک طالب علم کو سختی سے خاموش رہنے کا کہہ رہے ہیں۔,خاموش رہو۔,جی سر، معذرت چاہتا ہوں، آئندہ اس بات کا خیال رکھوں گا۔,4,4,4,4,0,0,شما کو آرام کی ضرورت ہے، ابھی کچھ ٹائم کے لیے سکونہ ہوجاؤ۔,0,0,0,0,2,2,"""کیا آپ نے مجھے سمجھایا ہے؟""",0,0,0,0,2,2,"""ایک بار سمجھ لیں، آپ نے مجھے کتنی بار نہیں سخن دینے کی اجازت د",0,0,0,0,2,2,"""جی، آپ کی بات مانتا ہوں۔""",3,3,3,3,0,0
224,ساتھی,ساتھی,Medium,ایک ساتھی مشترکہ کام کی تقسیم کرتے ہوئے آپ کو ایک مخصوص حصہ سنبھالنے کی ذمہ داری دے رہا ہے۔,آپ یہ حصہ سنبھال لیں۔,ضرور، میں یہ کام سنبھال لیتا ہوں۔,4,4,4,4,0,0,"""شکریہ سر، لیکن ابھی اتنا کام باقی نہیں ہے۔ میں خود اسے مکمل کر",0,0,0,0,0,2,"""جی، یہ کام مجھے خود سنبھالنا ہوگا، آپ کو کچھ کام ہیں جن پر توج",1,1,1,1,0,0,"""جی، میں سنبھال لوں گا، آپ بے فکر رہیں۔""",4,4,4,4,0,0,"""ٹھیک ہے، میں اسے سنبھال دیں گا۔ آپ کی بہت مہربانی کا",2,2,2,2,0,0
225,بھائی,بہن,Medium,بھائی حفاظت کے پیش نظر آپ کو باہر جانے سے روک رہا ہے۔,ابھی باہر مت جاؤ۔,اچھا، نہیں جاتی، لیکن مجھے جانا ضروری تھا۔,3,4,4,4,0,0,"""ٹھیک ہے، میں جلدی باہر جاتا ہوں۔""",0,0,0,0,2,2,"""شکریہ، لیکن ابھی میں باہر نکلنے کے لئے تیار ہوں۔",1,1,1,0,2,0,"""جی، میں ابھی باہر نہیں جا رہا۔""",3,3,3,3,0,2,"""ٹھیک ہے، میں آئے گا جہاں میں بہت کام کرنا چاہتا ہ",1,1,1,1,0,0
226,دوست,دوست,Low,آپ کے دوست نے اپنی مصروفیات کے باوجود آپ کی مدد کے لیے وقت نکالا ہے۔,یار، میں نے آج  تمہارا کام مکمل کر دیا۔,یار، تمہارا دل سے شکریہ، تم نے واقعی میرے لیے بہت وقت نکالا۔,4,4,4,4,0,0,شکر ہوے، آپ کی بہت بڑی مدد ہوئی، مجھے بہت پسند آیا۔,2,2,2,2,0,0,شکریہ یار، یہ سن کر بہت خوشی ہوئی!,2,2,2,2,0,0,"""شکریہ، میں نے بھی ابھی تمہارے کام کو مکمل کر لیا ہے۔""",1,1,1,1,0,0,"""ٹھیک ہے یار، آپ کی مہربانی کو بہت شکریہ، میں آپ کی ک",2,2,2,2,0,0
227,دوست,دوست,Low,آپ کا دوست آپ کی غیر موجودگی میں آپ کے لیے نوٹس لے آیا ہے۔,میں تمہارے لیے نوٹس لے آیا ہوں۔,بہت شکریہ یار، تم نے میری بڑی مدد کر دی۔,4,3,4,4,0,0,"""شکریہ، لیکن یہ ضروری نہیں تھا کہ آپ یہ نوٹس لے آئیں",2,2,2,2,0,0,"""شکریہ، مگر مجھے نوٹس کی ضرورت نہیں، میں خود ہی پڑھ لوں گا۔""",2,2,2,2,0,0,"""ٹھیک ہے، بھائی، میں نوٹس کو بھی دکھایا گا۔""",1,1,1,1,0,1,"""شکریہ، لیکن اس سب کی ضرورت نہیں ہے۔""",2,2,2,2,0,0
228,والد,بیٹا,High,آپ کے والد نے آپ کا ایک ضروری کام مکمل کر دیا ہے۔,میں تمہارے ضروری کاغذات دفتر جا کر جمع کرا آیا ہوں۔,بہت شکریہ ابو، آپ نے میری بڑی مشکل آسان کر دی۔,4,4,4,4,0,0,"""ٹھیک ہے، اب تک کے تھا، آپ کی کامیابی کا بہت شکریہ۔""",1,1,1,1,0,2,"""شکریہ، بہت اچھا کام کیا۔
ابھی کل تک کام باقی ہے۔
مجھے",1,1,1,1,0,2,"""شکریہ، آپ کی بہت مہربانی ہے۔""",3,3,3,3,0,0,"""بہت شکریہ، آپ کی مدد سے کام آسان ہو گیا ہے۔""",4,4,4,4,0,0
229,والدہ,بیٹی,High,والدہ بیماری کے دوران آپ کی دیکھ بھال کے لیے جاگتی رہی ہیں۔,بیٹا، میں کل رات تمہارے پاس ہی تھی تاکہ تمہیں کسی چیز کی ضرورت نہ ہو۔,امی، آپ کا بہت شکریہ، آپ نے میرا بہت خیال رکھا۔,4,4,4,4,0,0,"""شکریہ، اماں جان، لیکن ابھی تو میں خود سنبھال لیتا ہوں۔ آپ کو زح",1,1,1,1,0,0,"""دودا جان، میں آپ کی دعائیں کافی ہیں، اب تک میں کسی چی",2,2,2,1,0,2,"""شکر ہوگا کہ آپ آئے تھے، لیکن میں نے کچھ خاص کام کیا تھا",1,1,1,1,0,2,ماں، آپ کی محبت کا بہت شکریہ، مگر میں ٹھیک ہوں، آپ کو پریشان ہونے کی ضرورت نہیں ہے۔,3,3,3,3,0,0
