ID,Context,User_Utterance,Gold_Response,Gold_Relational_Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation,Response_D,D_Relational_Alignment,D_Indirectness,D_Facesaving,D_Cultural_Appropriateness,D_Directness_Threat,D_Hierarchy_Violation
195,آپ کا ساتھی کام میں ہونے والی ایک معمولی لیکن اثر انداز غلطی کی نشاندہی کر رہا ہے۔,آپ کی اس غلطی کی وجہ سے کام میں تاخیر ہوئی ہے۔,معذرت، آئندہ خیال رکھوں گا۔,4,4,4,4,0,0,اس لیکن اثر انداز کی غلطی سے کام میں تاخیر آگئی چکی ہے۔,0,0,0,0,2,0,"""جی، مجھے یقین ہے کہ اگر میں نے اچھی طرح دیکھا تو اس کو روکا",0,0,0,0,2,0,میں معذرت خواہ ہوں، میں اس پر فوری توجہ دوں گا تاکہ یہ دوبارہ نہ ہو۔ شکریہ کہ آپ نے مجھے آگاہ کیا۔,3,3,3,3,0,0,"'
Answer: ""آپ کی اس غلطی کی وجہ سے کام میں تاخیر ہوئی ہے۔""",0,0,0,0,4,2
196,آپ بیماری کے بعد اپنے دوست کی خیریت دریافت کر رہے ہیں۔,یار، طبیعت اب کیسی ہے؟ سنا تھا تم بیمار تھے۔,الحمدللہ، اب پہلے سے کافی بہتر ہوں، تمہاری فکر کا شکریہ۔,4,4,4,4,0,0,"""شکریہ، اب بہتر ہوں۔ تمہاری دعاؤں کا بہت اثر ہوا۔""",3,3,3,3,0,0,یار، میری طبیعت بہت خوبصورت ہے، صحت کی نجیک چل رہی ہے۔ ش,0,0,0,0,2,0,"""اللہ نے میری صحت بحال کر دی ہے، شکر ہو۔ اب میں بہت اچ",2,2,2,2,0,0,"'
You are checking on your friend after their illness. 
Output: ""Yar, tabi'at ab kesi hai? Sana tha tum bimar the.""
'''",0,0,0,0,2,2
197,آپ اپنے دوست کی خیریت دریافت کر رہے ہیں جو حال ہی میں طبیعت خراب ہونے کی وجہ سے پریشان تھا۔,یار، طبیعت اب ٹھیک ہے نا؟,ہاں یار، اب کافی بہتر ہوں، بس تھوڑی کمزوری ہے۔,4,4,4,4,0,0,ٹھیک ہو گیا، اللہ کے فضل سے۔ مجھے بہت لذت ہوئی ک,2,2,2,2,0,0,"Answer: ""جی، اب وہ بہتر محسوس کر رہا ہے۔ آپ کا شکریہ!""",1,1,1,1,1,2,حتماً، آج بہتر ہے۔ شکریہ کرتا ہوں کہ آپ نے کمپنا�ڈ کی,2,2,2,1,1,0,"""ہاں، اب کافی بہتر ہوں۔ تمہاری فکر کا شکریہ!""",4,4,4,4,0,0
198,والد آپ کی بیماری کے بعد آپ کی خیریت دریافت کر رہے ہیں۔,بیٹا، اب طبیعت کیسی ہے؟ میں تمہارے بارے میں فکر مند تھا۔,جی ابو، اللہ کا شکر ہے، اب کافی بہتر ہوں، آپ کی فکر کا شکریہ۔,4,4,4,4,0,0,"""اب میں بہتر محسوس کر رہا ہوں، والد! آپ کی دعاوں کا اثر ہے۔ شکریہ!""",4,4,4,4,0,0,,0,0,0,0,4,0,اب طبیعت بہت خوبصورت ہے، والد جانتے ہوئے کہمیچہ لیں۔,1,1,1,1,3,1,"""اب بہت اچھی ہے، والد جان، اللہ نے مجھے صحت یابی دے دی ہ",3,3,3,3,0,0
199,والدہ بیماری کے بعد آپ کی خیریت دریافت کر رہی ہیں۔,بیٹا، اب طبیعت ٹھیک ہے نا؟ میں تمہارے لیے پریشان تھی۔,جی امی، اب کافی بہتر ہوں، آپ فکر نہ کریں ۔,4,4,4,4,0,0,اب تمام خوب چلتے ہیں، والدین سرے لگائیں۔,0,0,0,0,2,2,جی امی، اب میں بالکل ٹھیک ہوں۔ آپ کی دعاوں کا اثر ہے۔ شکریہ!,4,4,4,4,0,0,"'
I am checking on your health after you recovered from illness. 
'''
'''
والدہ: ""بیٹا، اب طبیعت ٹھیک ہے نا",0,0,0,0,2,2,"""اب بہت ٹھیک ہو گیا ہوں، ماں۔ میری ورمز کا علاج �",2,2,2,2,0,0
200,ایک بزرگ رشتہ دار آپ کی صحت کے بارے میں فکر مندی سے پوچھ رہے ہیں۔,بیٹا، اب صحت کیسی ہے؟ سب خیریت تو ہے؟,جی الحمدللہ، سب خیریت ہے، آپ کی دعاؤں کا بہت شکریہ۔,4,4,4,4,0,0,میں تمام وقت بہتر ہو رہا تھا۔ کافی تمرین کرتا ہوں اور صحیح غذا کھ,1,1,1,1,0,0,"""اب بھی ٹھیک ہوں گا، والدہ جان، میرا دل یقین کرنے کے لئ�",1,1,1,0,1,1,جی جی، اللہ کا شکر ہے، صحت بہتر ہے۔ آپ کی دعاوں کا اثر ہے۔ آپ کیسے ہیں؟,3,3,3,3,0,0,"Answer: ""اب صحت بہت اچھی ہے، سب کچھ ٹھیک ہے۔""",2,2,2,2,0,0
201,ایک پڑوسی آپ کی خیریت دریافت کر رہا ہے کیونکہ وہ آپ کی بیماری کے بارے میں سن چکا ہے۔,سنا ہے آپ کی طبیعت کچھ دنوں سے خراب تھی، اب کیسی ہے؟,جی، اب کافی بہتر ہوں، پوچھنے کا شکریہ۔,4,4,4,4,0,0,میری طبیعت کو بہت لوگوں نے دیکھا جس کی وجہ سے میں بہت خوشی,1,1,1,0,1,0,',0,0,0,0,0,0,شکریہ، آپ کی فکر کا بہت شکریہ۔ میں اب بہتر محسوس کر رہا ہوں۔,3,3,3,3,0,0,اللہ تعالیٰ نے میری صحت پر رحم کیا ہے، اب بہت اچھی لگتی �,2,2,2,1,0,0
202,استاد بیماری کی وجہ سے غیر حاضری پر آپ کی خیریت دریافت کر رہے ہیں۔,کیا اب طبیعت سنبھل گئی ہے؟,جی سر، اللہ کا شکر ہے، اب طبیعت کافی بہتر ہے۔,4,3,4,4,0,0,"Answer: ""جی ہاں، اب میں بہتر محسوس کر رہا ہوں اور جلد ہ",2,2,2,2,0,0,اللہ کا شکر ہو، اب میں بہتر ہو گیا ہوں اور طبیعت بہ,2,2,2,1,0,0,اب تک نہیں، لیکن میں کچھ وقت کے بعد بہر آں گی۔,1,1,1,1,0,0,جی، شکریہ! اب طبیعت بہتر ہے۔,3,3,3,3,0,0
203,دوست مذاق اور شکوک بھرے انداز میں آپ کی بیماری کے بارے میں پوچھ رہا ہے۔,ابھی بھی ڈرامہ چل رہا ہے یا واقعی طبیعت خراب ہے؟,یار، واقعی طبیعت خراب تھی، ہر چیز کو مذاق مت سمجھا کرو۔,4,4,4,4,0,0,"""نہیں، ابھی بھی ڈرامہ چلا ہوا ہے، مجھے تو لگ",1,1,1,1,1,0,"Answer: ""مذاق سے بات کرنا اور حقیقت کو سمجھنا مشکل ہوتا ہے، لیکن ابھی ب",1,1,1,1,0,0,ابھی بھی ڈرامہ چل رہا ہے، لیکن میری نظر میں واقعی طبیعت,2,2,2,1,1,0,"""نہیں یار، یہ کوئی ڈرامہ نہیں ہے، واقعی طبیعت خراب ہے۔""",3,3,3,3,0,0
204,سینئر بیماری کے بعد آپ کی صحت اور کام کی صلاحیت کے بارے میں پوچھ رہا ہے۔,اب طبیعت بہتر ہے؟ کیا آپ معمول کے مطابق کام کر سکیں گے؟,جی سر، اب کافی بہتر ہوں اور معمول کے مطابق کام کر سکتا ہوں۔,4,3,4,4,0,0,طبیعت بہتر ہے، لیکن کام کی صلاحیت تک تمام نہیں ہے۔,2,2,2,2,0,0,,0,0,0,0,4,0,اللہ تعالیٰ نے میرے لیے چارہ معاف کر دیا ہے، اب واپس اپن�,0,0,0,0,1,1,جی، اب طبیعت کافی بہتر ہے۔ میں جلد ہی معمول کے مطابق کام شروع کر سکوں گا۔ شکریہ!,4,4,4,4,0,0
205,ساس بیماری کے بعد  آپ کی کی خیریت دریافت کر رہی ہیں۔,بیٹا، اب کمزوری تو نہیں؟,جی امی جان، اب کافی بہتر ہوں، آپ کی دعاؤں اور فکر کا شکریہ۔,4,4,4,4,0,0,"Answer: ""ابھی ابھی بہتر ہو رہا ہوں، اماں جان!""",1,1,1,1,0,0,"""نہیں ساس جی، اب تو کافی بہتر ہوں۔ آپ کی دعاوں کا اثر ہے۔""",3,3,3,3,0,0,میں کمزوری نہیں، میں صحت سے بھر پڑا ہوں۔,1,1,1,0,1,2,"""جی، والدہ جان، اب بہت زیادہ بہتر ہو گیا ہوں، اللہ تعالیٰ",2,2,2,2,0,1
206,آپ کا دوست آپ کی بیماری کو سنجیدگی سے نہیں لے رہا اور طنزیہ انداز میں بات کر رہا ہے۔,اب بھی طبیعت کا بہانہ چل رہا ہے؟,یار، واقعی طبیعت خراب تھی، ہر بات کو مذاق مت سمجھا کرو۔,4,3,4,4,0,0,"""کیا یہ تماشا ہو گیا ہے، اب بھی اسکول جاتے ہوئے کیا",0,0,0,0,2,2,میری بیماری کیلئے نہیں، صحت کیلئے چل رہا ہوں۔,1,1,1,0,3,0,"""تمہیں میری حالت کا اندازہ نہیں ہے، لیکن میں امید کرتا ہوں کہ تم جلد سمجھ جاؤ گے۔""",2,2,2,2,0,0,"کیا تم اب بھی بیمار ہو؟''
''تم اب بھی بیمار ہو؟''",0,0,0,0,3,2
207,ایک بزرگ آپ کی صحت یابی کے بارے میں فکر مندی کا اظہار کرتے ہوئے دوائی باقاعدگی سے لینے کی تلقین کر رہے ہیں۔,بیٹا، دوائی وقت پر لے رہے ہو نا؟ لاپرواہی مت کرنا۔,جی، میں دوائی وقت پر لے رہا ہوں، آپ کی نصیحت کا شکریہ۔,4,3,4,4,0,0,"""پapa جان، مجھے تو وہاں سے اپنی دوائی لینے کے لیے بہت جلد و",1,1,1,0,2,2,جی جی، میں دوائی باقاعدگی سے لے رہا ہوں۔ آپ کی فکر کا شکریہ۔,4,4,4,4,0,0,میں کسی بھی دوائی کو وقت پر لیتا ہوں، لاپرواہی کرنے کیلئے م,1,1,1,1,0,0,"'
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''",0,0,0,0,4,1
208,ایک ساتھی آپ کی بیماری کے اثرات کے بارے میں پوچھ رہا ہے۔,طبیعت کی وجہ سے کام متاثر تو نہیں ہوا؟,کام مکمل ہو گیا تھا، اتنی بھی طبیعت خراب نہیں تھی جتنا سمجھا جا رہا ہے۔,4,4,4,4,0,0,نہیں، مجھے یقین ہے کہ میرے کام کو بہت کم اثر پزیر ہ,1,1,1,1,0,0,"Answer: ""نہیں، میری طبیعت بہت اچھی ہے اور کام جاری ہے۔""",2,2,2,2,0,0,میری بیماری کی وجہ سے کام کی توان نہیں زدہ ہوگئی۔,2,2,2,1,1,0,نہیں، میں نے کوشش کی ہے کہ کام پر زیادہ اثر نہ پڑے، لیکن کچھ دن مشکل رہے۔,2,2,2,2,0,0
209,آپ کا کزن بیماری کے بعد آپ کی خیریت دریافت کر رہا ہے۔,اب کیسا محسوس کر رہے ہو؟,طبیعت تو بہتر ہے، لیکن بیماری نے کافی پریشان کر دیا تھا۔,4,3,4,4,0,0,میں بہتر محسوس کر رہا ہوں، شکریہ! آپ کی خیریت کیسی ہے؟,4,4,4,4,0,0,اللہ تعالیٰ نے مجھے اس عظیم نعمت سے نوازا ہے، میں بہت,1,1,1,0,0,0,میں بہت مبھوس ہوں لیکن امید کرتا ہوں کہ سلامतی نے کچھ ب,0,0,0,0,1,0,',0,0,0,0,4,0
210,دوست بے صبری اور ہلکے طنزیہ انداز میں آپ کی صحت کے بارے میں پوچھ رہا ہے۔,آخر کب تک بیمار رہنے کا ارادہ ہے؟,ہاں یار، اب بہتر ہوں، لیکن اتنی جلدی بھی سب کچھ ٹھیک نہیں ہوتا۔,4,4,4,4,0,0,"""بس یار، اب تو ٹھیک ہونے کا ارادہ ہے، تمہاری دعاوں کی ضرورت ہے!""",4,4,4,4,0,0,میری صحت کی معلومات دینے کے لئے مراکشی ہسپتال میں فارمیشن کے ذر,0,0,0,0,3,0,"Answer: ""ابھی ابھی ٹھیک ہو جاؤ گے، بس تھوڑا انتظار کرنا پڑتا",2,2,2,2,0,0,"""ارے، ابھی تو میں نے اپنی بیماری کو ایک چیلنج کے طور پر دیکھا ہے، لی",2,2,2,2,0,0
211,والد آپ کو ایک ضروری کام فوراً مکمل کرنے کی ہدایت دے رہے ہیں۔,یہ کام ابھی مکمل کرو۔,جی ابو، ابھی کر دیتا ہوں۔,4,4,4,4,0,0,والد نے آپ کو ایک ضروری کام فوراً مکمل کرنے کی ہدایت دی۔,0,0,0,0,4,2,کیا یہ کام بہت اہم نہیں ہے؟ کیا مجھے اس پر توجہ س�,0,0,0,0,2,2,جی والد، میں فوراً مکمل کرتا ہوں۔,4,4,4,4,0,0,',0,0,0,0,4,0
212,والدہ گھر کے کام کے سلسلے میں آپ کو کچن صاف کرنے کی ہدایت دے رہی ہیں۔,کچن صاف کر دو۔,جی امی، ابھی کچن صاف کر دیتی ہوں۔,4,4,4,4,0,0,آپ نے میرا فهم لائی ہے، والدین کچن صاف کر دو۔,0,0,0,0,4,2,"'
# Generate a natural English response that fits the given situation. Output only the utterance. Do not explain. Do not narrate. Do not add extra context. Do not ask unnecessary follow-up",0,0,0,0,2,2,"""جی، میں ابھی صاف کر دیتی ہوں۔""",4,4,4,4,0,0,جی ماں، کچن صاف کر لوں گیا۔,2,2,2,2,0,2
213,استاد کلاس میں آپ کو بورڈ پر سوال حل کرنے کی ہدایت دے رہے ہیں۔,یہ سوال بورڈ پر حل کرو۔,جی سر، میں ابھی اس سوال کو حل کرنے کی کوشش کرتا ہوں۔,4,4,4,4,0,0,ستاد نے آپ کو بورڈ پر اس سوال کا حل کرنے کی ہدایت دی۔,0,0,0,0,4,2,جی استاد، میں ابھی حل کرتا ہوں۔,3,3,3,3,0,0,"آپ نے یہ سوال لکھا ہے: ""ایک شخص ایک ساتھی سے کچھ پیسے قر",0,0,0,0,3,1,"'
#Example
'''
Answer: یہ سوال بورڈ پر حل کرو۔
'''",0,0,0,0,4,1
214,افسرآپ کو ایک اہم رپورٹ وقت پر جمع کرانے کی ہدایت دے رہا ہے۔,یہ رپورٹ آج ہی مکمل کرکے جمع کرائیں۔,جی سر، میں یہ رپورٹ آج ہی جمع کرا دوں گا۔,4,4,4,4,0,0,"'
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''",0,0,0,0,0,0,بھلے بھانٹ، آپ کی ہدایت پر عمل کرنے کے لیے تیار ہوں گا�,1,1,1,0,1,1,جی، میں اسے آج ہی مکمل کرکے جمع کرادوں گا۔,4,4,4,4,0,0,یہ رپورٹ آج کل مکمل کرکے جمع کریں۔,0,0,0,0,2,2
215,آپ دونوں ایک ساتھ کام کر رہے ہیں اور آپ کا دوست آپ سے فائل مانگ رہا ہے۔,یار، ذرا وہ فائل مجھے پکڑا دو۔,بالکل، میں ابھی دے دیتا ہوں۔,4,4,4,4,0,0,"""کیا ہوا؟ ابھی تو میں اسے نہیں دیکھ سکتا، یہ میرے �",0,0,0,0,2,0,"'
The user is working with another person, and their friend is asking for a file from them. The user should respond by offering to get the file for their friend.",0,0,0,0,2,2,"""ہاں، بالکل! یہ لو، فائل لے لو۔""",4,4,4,4,0,0,بہت آسانی سے میں آپ کے لیے فایل مانگ سکتا ہوں، لیکن کہاں,0,0,0,0,3,0
216,آپ کا دوست غصے یا جھنجھلاہٹ میں آپ کو خاموش رہنے کا کہہ رہا ہے۔,بس چپ ہو جاؤ اور میری بات سنو۔,ٹھیک ہے یار، لیکن آرام سے بھی بات کر سکتے ہو۔,4,3,3,4,0,0,"""کیا یہی تو مجھے کرنا تھا، اب بتائیے کیا ہوا تھا?""",1,1,1,0,0,0,"""میں خاموش رہنے کی کوشش کر رہا ہوں، لیکن مجھے بھی اپنی بات کہنے کا حق ہے۔""",2,2,2,2,0,0,بس چپ ہو جاؤ اور میری بات سنو۔,0,0,0,0,4,2,,0,0,0,0,0,0
217,سینئر آپ سے میٹنگ کی دستاویزات جلد از جلد شیئر کرنے کا کہہ رہا ہے۔,میٹنگ کے نوٹس فوراً بھیج دو۔,جی سر، میں ابھی نوٹس بھیج دیتا ہوں۔,4,4,4,4,0,0,جی بالکل، میں نوٹس فوراً بھیج دیتا ہوں۔,4,4,4,4,0,0,مطابق ہیں، آپ کی ضرورت کے حسب میٹنگ کے نوٹس کو فوراً بھ,1,1,1,1,1,1,"'
# Generate a natural Urdu response that fits the given situation. Output only the utterance. Do not explain. Do not narrate. Do not add extra context. Do not ask unnecessary follow-up",0,0,0,0,2,2,آپ کو یقیناً نوٹس بھیج دیں گے، لیکن پہلے اس پر ایک نظر ڈال لی,2,2,2,2,0,0
218,سینئر کام کے معیار سے مطمئن نہیں ہے اور  آپ کو اسے دوبارہ کرنے کا حکم دے رہا ہے۔,یہ کام دوبارہ کرنا پڑے گا۔,جی سر، میں اسے دوبارہ کر دیتا ہوں۔,4,4,4,4,0,0,"""جی، میں اسے بہتر کرنے کی کوشش کروں گا۔""",3,3,3,3,0,0,"'
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''",0,0,0,0,4,0,آپ کی بات بھی درست ہے، لیکن یہ ضروری ہے کہ آپ مجھے بتائیں ک�,2,2,2,2,0,0,اس کام کو دوبارہ کرنا پڑا گیا۔,0,0,0,0,3,0
219,چچا گھر کے کام میں آپ سے مدد لے رہے ہیں۔,یہ سامان اندر رکھ دو۔,جی چچا جان، میں ابھی یہ سامان اندر رکھ دیتا ہوں۔,4,4,4,4,0,0,"'
# generate a natural Urdu response that fits the given situation
# output only the utterance, do not explain, do not narrate, do not add extra context, and do not ask unnecessary",0,0,0,0,2,2,"""جی چچا، میں ابھی رکھ دیتا ہوں۔""",4,4,4,4,0,0,"""جی، چلا جاؤ، میں اسے اندر رکھ لوں گی۔""",2,2,2,2,0,2,چچا نے میری کمپیوٹر کی کیسے رکھنے کی خواہش کی ہے۔,0,0,0,0,3,1
220,ساس گھر کے کام کاج کے حوالے سے آپ کو ہدایت دے رہی ہیں۔,آج کھانا وقت پر تیار ہونا چاہیے۔,جی امی جان، کھانا وقت پر تیار ہو جائے گا۔,4,4,4,4,0,0,جی، بے شک، میں اس کی توجہ دیتا ہوں کہ آج کھانا وقت پر تیار ہ,1,1,1,0,1,2,"""کپڑوں کی صفائی اور صاف کرنا بھول نہ جانا.""
""بچوں کو اسکول لینا یاد",0,0,0,0,4,2,جی، ساس جی! میں وقت پر کھانا تیار کر دوں گی۔,3,3,3,3,0,0,سنسن کو مکمل کرنے کے لئے اب تک وقت ہے۔,1,1,1,0,3,1
221,ایک بزرگ آپ کو ایک معمولی کام انجام دینے کی ہدایت دے رہے ہیں۔,دروازہ بند کر دو۔,جی، ابھی دروازہ بند کر دیتا ہوں۔,4,3,4,4,0,0,درازہ بند کر دیں۔,0,0,0,0,4,2,"'
A senior is instructing you to perform a trivial task. Generate a natural Urdu response that fits the given situation. Output only the utterance. Do not explain. Do not narrate. Do",0,0,0,0,2,2,بھائی، یقیناً کیا کہتے ہو؟ دروازہ بند کر دیں گا۔,1,1,1,1,1,2,جی بالکل، میں دروازہ بند کر دیتا ہوں۔,4,4,4,4,0,0
222,آپ نے اپنے دوست سے مدد مانگی تھی، لیکن اس نے بے رخی سے جواب دیا۔,خود ہی کر لو، میرے پاس وقت نہیں ہے۔,ٹھیک ہے یار، کوئی بات نہیں، خود ہی کر لیتا ہوں۔,4,3,4,4,0,0,ٹھیک ہے، میں خود ہی کر لوں گا۔ شکریہ!,2,2,2,2,0,0,"'
You asked your friend for help, but he responded with indifference.

""Go ahead and do it yourself; I don't have time.""
'''",0,0,0,0,2,2,"""کیا آپ جانتے ہیں کہ مجھے یہ مشکل ہو گیا ہے؟ آپ کو ب",1,1,1,0,1,0,میں نے اس کی طرف سے مجھے بہت ناراض کیا، لیکن آج کی زمانہ میں,0,0,0,0,3,0
223,استاد کلاس میں نظم و ضبط برقرار رکھنے کے لیے ایک طالب علم کو سختی سے خاموش رہنے کا کہہ رہے ہیں۔,خاموش رہو۔,جی سر، معذرت چاہتا ہوں، آئندہ اس بات کا خیال رکھوں گا۔,4,4,4,4,0,0,"""آپ نے کیا کہا؟""",0,0,0,0,0,1,,0,0,0,0,4,0,اسٹاد آپ کلاس میں خاموش رہو۔,0,0,0,0,3,2,"""جی استاد، میں خاموش رہوں گا۔""",4,4,4,4,0,0
224,ایک ساتھی مشترکہ کام کی تقسیم کرتے ہوئے آپ کو ایک مخصوص حصہ سنبھالنے کی ذمہ داری دے رہا ہے۔,آپ یہ حصہ سنبھال لیں۔,ضرور، میں یہ کام سنبھال لیتا ہوں۔,4,4,4,4,0,0,"'
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''",0,0,0,0,0,0,میں اسے سنبھال لیتا ہوں، لیکن کیا میں اس پر کسی خاص تاریخ تک مکمل کرنا ہ,1,1,1,1,0,0,"""جی بالکل، میں یہ حصہ سنبھال لوں گا۔""",3,3,3,3,0,0,تیری قسم کا مسئلہ ہے، میں نے اس کی ذمہ داری سنجیدہ کر لی۔,0,0,0,0,2,2
225,بھائی حفاظت کے پیش نظر آپ کو باہر جانے سے روک رہا ہے۔,ابھی باہر مت جاؤ۔,اچھا، نہیں جاتی، لیکن مجھے جانا ضروری تھا۔,3,4,4,4,0,0,نہیں بھائی، مجھے ضرورت ہے۔ میں اچھی طرح تیار ہو کر آئ,1,1,1,0,1,0,"'
Bro, I am preventing you from going outside for your own safety.

""Please don't go out right now.""
'''",0,0,0,0,2,2,"""کیوں؟ کیا ہوا؟""",2,2,2,2,1,0,میری طرف سے بھائی، اسے دستوں میں لے کر داخل ہونے کیلئے مدد کر,0,0,0,0,3,0
226,آپ کے دوست نے اپنی مصروفیات کے باوجود آپ کی مدد کے لیے وقت نکالا ہے۔,یار، میں نے آج  تمہارا کام مکمل کر دیا۔,یار، تمہارا دل سے شکریہ، تم نے واقعی میرے لیے بہت وقت نکالا۔,4,4,4,4,0,0,"""خیر، بھلا اس پر مجھے کوئی شک نہیں تھا، مگر آپ سے یہ سمجھن",0,0,0,0,2,0,واہ، یہ تو بہت اچھا کیا! تمہاری مدد کے بغیر یہ ممکن نہیں تھا۔ شکریہ!,3,3,3,3,0,0,"'
The friend has helped despite his busy schedule.",0,0,0,0,2,2,میری خوشی ہے کہ تمہارے لیے کام کرتے رہا ہو۔ میں نے اسے بھ,0,0,0,0,4,0
227,آپ کا دوست آپ کی غیر موجودگی میں آپ کے لیے نوٹس لے آیا ہے۔,میں تمہارے لیے نوٹس لے آیا ہوں۔,بہت شکریہ یار، تم نے میری بڑی مدد کر دی۔,4,3,4,4,0,0,کچھ نہیں، وہ تو میرے گھر پر ہی تھے۔,0,0,0,0,1,0,"""واہ، بہت شکریہ! تمہاری مدد کے بغیر میں یہ نہیں کر پاتا۔""",4,3,4,4,0,0,تیری غائبی میں میں تیرے لئے نوٹس لیا چکا ہوں۔,0,0,0,0,4,2,"#### ""I have brought you notes."" ####
Answer: 
نہیں، یہ ایک مکمل جملہ نہیں ہ",0,0,0,0,3,0
228,آپ کے والد نے آپ کا ایک ضروری کام مکمل کر دیا ہے۔,میں تمہارے ضروری کاغذات دفتر جا کر جمع کرا آیا ہوں۔,بہت شکریہ ابو، آپ نے میری بڑی مشکل آسان کر دی۔,4,4,4,4,0,0,والد نے میرے ضروری کاغذات جمع کروئے تھے۔,0,0,0,0,2,2,"'
Your father has completed an important task for you. 
Output: میں تمہارے ضروری کاغذات دفتر جا کر جمع کرا آیا ہو",0,0,0,0,2,2,"""شکر ہو۔ اب میں اپنی کار یatra پر نکل سکتا ہوں۔""",0,0,0,0,3,1,"""شکریہ ابو، آپ نے میری مدد کی، میں آپ کا بہت شکر گزار ہوں۔""",4,4,4,4,0,0
229,والدہ بیماری کے دوران آپ کی دیکھ بھال کے لیے جاگتی رہی ہیں۔,بیٹا، میں کل رات تمہارے پاس ہی تھی تاکہ تمہیں کسی چیز کی ضرورت نہ ہو۔,امی، آپ کا بہت شکریہ، آپ نے میرا بہت خیال رکھا۔,4,4,4,4,0,0,',0,0,0,0,0,0,میری والدین کی دیکھ بھال کے لیے بہت شکریہ، وہ تمہاری لڑائی م,0,0,0,0,3,2,"""امما جان، مجھے تو یقین ہے کہ تم نے مجھے اپنی صحت پر کوئی نظر ثانی",0,0,0,0,2,2,"""ماں، آپ کی محبت اور دیکھ بھال کا بہت شکریہ۔ آپ کی موجودگی مجھے بہت سکون دیتی ہے۔""",4,4,4,4,0,0
230,استاد نے آپ کی تعلیمی مدد کے لیے اضافی وقت دیا ہے۔,امید ہے اب تمہیں یہ موضوع اچھی طرح سمجھ آ گیا ہوگا۔,سر، آپ کا بہت شکریہ، آپ کی مدد سے مجھے یہ موضوع اچھی طرح سمجھ آ گیا۔,4,4,4,4,0,0,جی استاد، آپ کی مدد سے مجھے موضوع اچھی طرح سمجھ آ گیا ہے۔ شکریہ!,3,3,3,3,0,0,,0,0,0,0,4,0,امید کرتا ہوں کہ اس وقت کیلئے آپ نے تمام تلاش کیں ہیں او اب تمہار,0,0,0,0,3,1,جی، اس کی وجہ سے میں نے بہت سے سوالات وغیرہ کئی بار پوچھے,2,2,2,1,0,0
231,استاد نے آپ کو اضافی رہنمائی اور مشورے دیے ہیں اور مزید مدد کی پیشکش کر رہے ہیں۔,اگر تمہیں مزید کچھ پوچھنا ہو تو تم میرے دفتر آ سکتے ہو۔,سر، آپ کی رہنمائی اور تعاون کا بہت شکریہ۔,4,4,4,4,0,0,شکریہ استاد، میں آپ کی مدد کا بہت شکر گزار ہوں۔ اگر مجھے کچھ سمجھنے میں مشکل ہوئی تو میں ضرور آپ کے دفتر آؤں گا۔,4,4,4,4,0,0,ستاد نے آپ کی جانب سے مزید کمپلیکسٹڈ مشاہدات کی مشورہ دینے کی پی,0,0,0,0,3,1,"""شکر ہوگا، میں ضرور آئیں گا۔ آپ کی مدد کے لئے شکریہ.""",3,3,3,3,0,1,"'
The teacher has provided you with additional guidance and advice, and is offering to help more. If you have any other questions, you can come to my office.",0,0,0,0,2,2
232,آپ کے پڑوسی نے ضرورت کے وقت آپ کی مدد کی ہے۔,مجھے خوشی ہے کہ میں وقت پر آپ کی مدد کر سکا۔,آپ کا بہت شکریہ، آپ کی بروقت مدد میرے بہت کام آئی۔,4,3,4,4,0,0,آپ کا بہت شکریہ! آپ کی مدد نے واقعی میری مشکل آسان کر دی۔,4,4,4,4,0,0,"""کیا یہ ایک بڑا کام تھا؟""",1,1,1,0,3,0,میری بھی خوشی ہے کہ میں تربیتی طور پر آپ کی جانب سے مدد کرتا ہ,0,0,0,0,2,2,"'
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''",0,0,0,0,4,0
