ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational _Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation
119,کزن,کزن,Low,آپ کا کزن ایک مختصر کام کے لیے باہر جا رہا ہے اور چاہتا ہے کہ آپ بھی ساتھ چلیں۔,یار، ذرا میرے ساتھ چلنا، ایک کام ہے۔,ہاں یار، چلو، کوئی مسئلہ نہیں، چلتے ہیں۔,4,4,4,4,0,0,بہت شکریہ! آگے چلاو، یار۔,2,2,2,2,0,0,بہت مبارک ہو۔ چلو، آج کی سب ٹھیک ہے نہ؟,4,4,4,4,0,0,بھائی، ابھی میں مصروف ہوں، آپ فکر نہ کریں۔ آگے میں ضرور سات,2,2,2,2,0,1
120,کزن,کزن,Low,آپ کا کزن بغیر پوچھے ذمہ داری آپ پر ڈال دیتا ہے۔,یہ کام تو تم ہی کرو گے۔,کر دیتا ہوں، لیکن پہلے پوچھ تو لیا کرو۔,3,3,3,4,0,0,بھائی، میں سارا کام سنبھال لوں گا، فکر نہ کریں۔ آپ بس آرام کریں، میں سب,1,1,1,1,0,0,ارے، تم زحمت نہ کریں، میں کروں گا۔,3,3,3,3,0,0,بہت شکریہ ۔ آپ کی مدد سے میں اپنی وظیفہ کر لوں گا۔,2,2,2,2,0,0
121,سینئر,جونیئر,High,دفتر میں آپ کے سینئر آپ کے کام کے طریقے پر تنقید کرتے ہیں۔,میرا خیال ہے تم نے طریقہ درست نہیں اپنایا۔,جی سر، آپ کی بات درست ہو سکتی ہے، لیکن اُس وقت حالات کے مطابق مجھے یہی بہتر لگا تھا پھر بھی میں اسے دوبارہ دیکھ لیتا ہوں۔,4,4,4,4,0,0,آپ کی تجاویز، میرے لیے بہت اہم ہیں، مگر میں نے یہ,3,3,3,2,0,0,آپ کی رائے کا شکریہ۔ میں آپ کی تجاویز کا مکمل طور پر احترام کرتا ہو�,3,3,3,3,0,0,سر، آپ کی تجاویز کہلاتے ہیں، میں نے بہت دل کی گئی، حتمی,1,1,1,1,0,0
122,استاد,طالب علم,Medium,استاد آپ کے جواب کا جائزہ لیتے ہوئے بہتری کی گنجائش کی نشاندہی کرتے ہیں۔,یہ جواب مزید بہتر ہو سکتا تھا۔,جی سر، میں دوبارہ اس پر کام کر لیتا ہوں۔,4,3,4,4,0,0,جی، اس میں مزید بہتر طریقے سے یہ کام کیا جا سکتا تھا۔,3,3,3,3,0,0,آپ کی بہتری ضرور مہربانی ہے، ابھی تک آپ بہت مبارک ہیں۔,3,3,3,3,0,0,جی، میں آپ کی رہنمائی سے سیکھتا ہوں۔ آئندہ میں اپنے جو,2,2,2,2,0,0
123,والد,بیٹا,High,آپ کے والد آپ کے کام میں موجود ایک غلطی کی نشاندہی کر رہے ہیں۔,تم نے یہ کام ٹھیک نہیں کیا۔,جی ابو مجھ سے کوئی غلطی ہو گئی ہو گی، میں دوبارہ دیکھ لیتا ہوں۔,4,4,4,4,0,0,جی، پاپا، میں سوری۔ میں نے واقعی غلطی کی تھی، اب آگے میں بہتر,3,3,3,3,0,1,جی، آپ کی بہت مہربانی۔ میں ان پر دوبارہ سعی کرتا ہوں تاکہ,2,2,2,2,0,0,آپی، سوری! مجھ سے واقعی غلطی ہو گئی۔ میں دوبارہ دیکھونگا اور درست,3,3,3,3,0,0
124,دوست,دوست,Low,آپ اور آپ کا دوست ایک مسئلے کے حل پر گفتگو کر رہے ہیں اور وہ آپ کے تجویز کردہ خیال سے متفق نہیں۔,مجھے نہیں لگتا یہ آئیڈیا کام کرے گا۔,یار، ہو سکتا ہے تم ٹھیک کہہ رہے ہو، لیکن مجھے لگتا ہے ایک موقع تو دینا چاہیے۔,3,4,4,4,0,0,شکریہ کہ تم دلچسپی نہیں لی، میں سوری اگر تھوڑی دھرمیں کام کر,2,2,2,2,0,1,آپی، میں سمجھوتا کر دیتا ہوں، آپ کی رائے معاملہ۔ چلو، دوبار�,2,2,2,2,0,0,آپ کا فکر کرتا ہو، آپ کی بہت وجہ ہے۔ میں آپ کی تجاویز ک,1,1,1,1,0,0
125,دوست,دوست,Low,آپ کا دوست آپ کے رویے پر تنقید کرتے ہوئے اسے بار بار دہرائی جانے والی غلطی قرار دیتا ہے۔,تم ہمیشہ یہی غلطی کرتے ہو۔,یار، ہر بار ایسا نہیں ہوتا، اس دفعہ ذرا صورتحال کچھ اور تھی۔,3,4,4,4,0,0,بہت شکریہ! آپ کی تجاویز کا استعمال کرنے سے میرے لیے بہت مفائد,2,2,2,2,0,0,ارے، تم زبردست میرے لیۓ یہی کہتے رہو، شاید میں حقیقت میں,2,2,2,2,0,0,آپ زکر، میں سارا وقت یہی غلطی نہیں کرتا۔ شاید آپ نے مجھ سے زیاد�,2,2,2,2,0,0
126,والدہ,بیٹی,High,آپ کی والدہ کسی معاملے میں آپ کے رویے سے مایوسی کا اظہار کر رہی ہیں۔,تم نے میری بات نہیں مانی۔,امی، آپ ٹھیک کہہ رہی ہیں، آئندہ زیادہ خیال رکھوں گی۔,4,4,4,4,0,0,جی امی، سوری۔ میں نے شاید غلطی کی ہو۔ آئندھی بہتر یہی �,2,2,2,2,0,1,آپی، تمہاری بہت وجہ ہے۔ میں آپ کی رہنمائی کرتی ہوں، لی,2,2,2,2,0,0,آپی، مجھ سے واقعی غلطی ہو گئی۔ میں آپ کی رہنمائی پر بہت زحمت ک,3,3,3,3,0,1
127,سینئر,جونیئر,High,آپ کے سینئر آپ کی تیار کردہ رپورٹ کا جائزہ لیتے ہوئے کچھ مسائل کی نشاندہی کرتے ہیں۔,اس رپورٹ میں کچھ خامیاں ہیں۔,جی سر، میں دوبارہ جائزہ لے کر انہیں درست کر دیتا ہوں۔,4,4,4,4,0,0,آپ کی نشاندہی اپنی مقامीयں دیتی ہے، میں ان پر کام کرتا ہوں تاک�,2,2,2,2,0,0,سر، اگر شکریہ، پہلے سے ہी میری تلاش کا مقصد بس حکمی اوقات ک,2,2,2,2,0,0,آپ کی نشاندہی کا شکریہ۔ میں آپ کی تجاویز کے مطابق ان حصوں پر دوبارہ کام,1,1,1,1,0,0
128,کزن,کزن,Low,ایک دوستانہ گفتگو میں آپ کا کزن آپ کے لہجے پر تبصرہ کرتا ہے۔,تم کچھ زیادہ سخت ہو رہے ہو۔,یار، میرا مقصد سخت ہونا نہیں تھا، بس اپنی رائے دے رہا تھا۔,4,4,4,4,0,0,ارے، سوری! تم زحمت نہ کریں، مجھ سے پتہ نہیں، شاید یہ سرجی,2,2,2,2,0,0,شکریہ ڈان! تمہاری بہت مہربانی۔ मیری تلاشیں ٹھیک ہی ہ,1,1,1,1,0,1,ارے یار، تم آگئے، سب ٹھیک ہے؟ سوری، مجھ سے واقعی یار تمہاری ب,1,1,1,1,0,0
129,استاد,طالب علم,Medium,استاد آپ کی کارکردگی پر سخت ناراضی کا اظہار کرتے ہیں۔,میں اس معیار کے کام کی توقع نہیں کر رہا تھا۔,معذرت سر، میں دوبارہ محنت کر کے اسے بہتر کر لیتا ہوں۔,4,4,4,4,0,0,آپ کی توقعات میں میرا یہ کام نہیں تھا، اگر آپ چاہتے تو ابھی س�,3,3,3,3,0,0,آپ کی ناراضگی کا سبب مجھ سے واقعی غلطی ہوگی، میں معذرت چاہتا ہو�,2,2,2,2,0,0,آپ کی بہت مہربانی۔ میں ان معیار کے دوبارہ سعی کر لوں گا۔,3,3,3,3,0,0
130,دوست,دوست,Low,کسی مسئلے کے بعد آپ کا دوست ساری ذمہ داری آپ پر ڈال رہا ہے۔,یہ سب تمہاری وجہ سے ہوا ہے۔,یار، میں مانتا ہوں مجھ سے بھی غلطی ہوئی ہوگی، لیکن سارا قصور مجھ پر نہیں ڈالا جا سکتا۔,4,4,4,4,0,0,ارے یار، آپی، سب کی وجہ تمہاری ہی ہو گی، میں نے بس کوشش کی ت,2,2,2,2,0,0,آپ کی وجہ سے نہیں، ابھی تک میرا بہت شکریہ۔,3,3,3,3,0,0,ارے یار، یہی یہی تھا میرا کام، اب تم اگلی بار خود سنبھال لو۔ چلو، آ,1,1,1,0,0,0
131,والد,بیٹا,High,آپ کے والد کسی ایسے کام پر ناراضی کا اظہار کر رہے ہیں جس سے انہوں نے پہلے منع کیا تھا۔,میں نے منع کیا تھا، پھر بھی تم نے یہ کام کیا۔,جی ابو، مجھ سے غلطی ہو گئی، آئندہ ایسا نہیں ہوگا۔,4,4,4,4,0,0,سر، میں سوری۔ آپ زحمت نہ کریں۔ میں نے نہیں سوچا تھا آپ,2,2,2,2,0,0,آپ کی مہربانی، میں نے بھی دوبارہ کہ لیا، اگر یہ معاملہ چلا,2,2,2,2,0,0,آبaji، میں سوری، آپ کی بات سمجھ میں آئی۔ آپ نے منع کیا تھا، پھر ب,2,2,2,2,0,0
132,ساتھی,ساتھی,Medium,ایک میٹنگ کے دوران آپ کا ساتھی مجوزہ فیصلے پر اعتراض اٹھاتا ہے۔,میں اس فیصلے سے متفق نہیں ہوں۔,آپ کی بات سمجھ رہا ہوں، آئیے وجوہات پر بات کر لیتے ہیں تاکہ بہتر فیصلہ ہو سکے۔,3,4,4,4,0,0,آپ کی تجاویز کا شکریہ، میں آپ کی точки نظر کے مطابق ان شروعات میں ہی فکر کرن�,1,1,1,1,0,0,آپ کی رائے کا شکریہ۔ میں آپ کے اعتراض کا جائزہ لیتا ہوں ا,2,2,2,2,0,0,آپ کی وجہ بہت، میں آپ کی تجاویز کا مہربانی سنبھال لوں گا۔,3,3,3,3,0,0
133,تایا,بھتیجا,High,ایک تنازعے کے بعد آپ کے تایا آپ کو صبر اور تحمل کا مشورہ دیتے ہیں۔,بیٹا، تمہیں زیادہ تحمل سے کام لینا چاہیے تھا۔,جی تایا جان، آپ کی بات سمجھ گیا ہوں آئندہ دھیان رکھوں گا۔,4,4,4,4,0,0,جی تائی، میں سارا معاملہ بہت غلط سمجھتا تھا، مگر اب میں سب صبر سے سن,3,3,3,3,0,1,آپ کی بہت مہربانی، میں غرض واقعی نہیں رہا تھا، بس کام کا ک,2,2,2,2,0,0,تایا جان، میں نے جو کہیں بھی کام لیا تھا اس میں میں نے سب्र ک,1,1,1,1,0,0
134,دوست,دوست,Low,دوستوں کی غیر رسمی گفتگو میں آپ کا دوست مذاقاً آپ کے کام پر تنقید کرتا ہے۔,یار، یہ تو بہت ہی خراب تھا۔,چلو، اگلی بار تمہیں شکایت کا موقع نہیں دوں گا۔,3,3,4,4,0,0,آپی، تم زبردست مزاکراری کر رہے ہو۔ آئندھی میں دیکھ لوں گا�,4,4,4,4,0,0,شکریہ یار، تمہاری رہنمائی سے میں سنترے سے نمکین پھل بن گیا۔,2,2,2,1,0,0,آپ کی تنقید واقعی مفید تھی، شکریہ!,1,1,1,1,0,1
135,سینئر,جونیئر,High,ایک میٹنگ کے دوران آپ سے ایسی غلطی ہو جاتی ہے جس کی نشاندہی آپ کے سینئر سب کے سامنے کرتے ہیں۔,یہ غلطی سب کے سامنے نہیں ہونی چاہیے تھی۔,جی سر، غلطی ہو گئی، آئندہ زیادہ احتیاط کروں گا۔,4,4,4,4,0,0,سر، میری نشاندہی کرنے سے اپنے سب کے سامنے یہی نہیں، بلکہ,4,4,4,4,0,0,آپ کی بہت مہربانی، میں اس غلطی کا حتمی نتیجہ ابھی نہیں د,2,2,2,2,0,0,آپ کی مہربانی، سر! مجھ سے واقعی غلطی ہو گئی۔ اس طرح کی غلطیاں معامل�,1,1,1,1,0,0
136,دوست,دوست,Low,آپ کا دوست خوشی کے موقع پر آپ کو شرکت کی دعوت دیتا ہے۔,کل میری سالگرہ ہے، ضرور آنا۔,یار، ضرور آؤں گا، تمہاری سالگرہ کیسےبھول سکتا ہوں ۔,3,4,4,4,0,0,ارے یار، تم آئیے۔ میں ہی тамیर کرتا ہوں۔,2,2,2,2,0,0,بہت شکریہ یار، تمہاری موجودگی میرے لیے بہت اہم ہے۔ آ,2,2,2,2,0,0,بہت مبارک ہو۔ آئندہ تک میٹھی رہوں گا۔,3,3,3,3,0,0
137,دوست,دوست,Low,آپ کا دوست غیر رسمی انداز میں آپ کو رات کی ایک پارٹی میں مدعو کر رہا ہے۔,آج رات پارٹی ہے، آنا ہے؟,یار، ابھی پکا نہیں کہہ سکتا، لیکن کوشش کروں گا۔,3,4,4,4,0,0,بھائی، معذرت چاہتی ہوں، میں نہیں آ سکوں گا۔ آپ فکر ن,2,2,2,2,0,0,بلی، معذرت چاہتی ہوں، میں آؤں گا۔,2,2,2,2,0,0,جی، آئوں گا۔,2,2,2,2,0,0
138,چچا,بھتیجا,High,خاندان میں شادی کی تقریب ہے اور آپ کے چچا آپ کو خاص طور پر مدعو کر رہے ہیں۔,بیٹا، شادی میں ضرور آنا، تمہارے بغیر محفل ادھوری لگے گی۔,جی چچا جان، ان شاء اللہ ضرور آؤں گا۔,4,3,4,4,0,0,چچا جان، دل سے سناری۔ میں ضرور آؤں گا، آپ کی بہت مہربانی۔ آپ کی,2,2,2,1,0,0,چچا جان، میں بس وقت آؤں گا، ان شاء اللہ شادی کی معاملات چلو گا، س,2,2,2,2,0,0,چچا جان، میں آؤں گا، مگر میں آئندہ کوشش کیجیے گا کہ تم آ س,3,3,3,3,0,0
139,خالہ,بھانجی,High,آپ کی خالہ خاندان کی ایک مہندی کی تقریب میں آپ کو محبت سے مدعو کر رہی ہیں۔,بیٹا، کل مہندی کی تقریب ہے، ضرور آنا۔,جی خالہ جان، ان شاء اللہ ضرور آؤں گی۔,4,3,4,4,0,0,خالہ جان، مجھ سے یہی یار تمہاری مہندی کی تقریب میں نہیں آ سکو,3,3,3,1,0,0,سری آئی، معذرت چاہتی ہوں۔ آپ کی مہربانی ضرور آؤں گا۔,3,3,3,3,0,0,حالہٰنکِی میں نے کام، تھоды میں نہیں آ سکوں گی۔ معذ,2,2,2,2,0,0
140,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی آپ کو ایک تقریب میں مدعو کر رہے ہیں۔,ہم نے کل ایک تقریب رکھی ہے، آپ ضرور تشریف لائیے گا۔,بہت شکریہ، ان شاء اللہ کوشش کروں گا کہ شریک ہو سکوں۔,4,3,4,4,0,0,بہت مبارک ہو۔ ان شاء اللہ میں ضرور آؤں گا۔,1,1,1,1,0,0,بہت شکریہ یار، میں ضرور آؤں گا۔ آپ کی مہربانی قبول ہے۔,3,3,3,3,0,0,جی، میں ضرور آئے گا۔ شکریہ!,3,3,3,3,0,0
141,استاد,طالب علم,Medium,استاد طالب علم کو ایک تعلیمی تقریب میں شرکت کی دعوت دے رہے ہیں۔,کل تقریب ہے، آپ ضرور آئیے گا۔,بہت شکریہ سر، ان شاء اللہ شرکت کرنے کی کوشش کروں گا۔,4,4,4,4,0,0,آج میں نہیں آ سکوں گا، بس تقریب ہی۔,3,3,3,3,0,0,بہت شکریہ استاد! میں ضرور آؤں گا۔ آپ کی رہنمائی سے بہت سیکھ,4,4,4,4,0,0,سر، میں بہت شکریہ! آئندہ کوشش کیجیے گا کہ میں بھی اچھ,3,3,3,3,0,0
142,کزن,کزن,Low,آپ کا کزن ایک تقریب میں جانے کا پروگرام بنا رہا ہے اور چاہتا ہے کہ آپ بھی اس کے ساتھ چلیں۔,یار، کل ایک فنکشن ہے، تم بھی ساتھ چلو۔,ہاں یار، اگر کوئی ضروری کام نہ نکلا تو میں ضرور چلوں گا۔,4,4,4,4,0,0,جی یار، آپ کی بہت شکریہ۔ میں بھی اپنے ساتھ چلوں گا۔,3,3,3,3,0,0,"بہت معاملہ، میں کل ساتھ چلا جاؤں گا۔ آپ فکر نہ کریں۔
جی،",3,3,3,3,0,0,بہت مبارک ہو۔ آئندہ ضرور چلوں گا۔,1,1,1,0,0,0
143,دوست,دوست,Low,آپ کا دوست آپ کی شرکت کے لیے اصرار کر رہا ہے۔,یار، نہ آئے تو ناراض ہو جاؤں گا۔,یار، اب اتنا کہہ رہے ہو تو کوشش کروں گا ضرور آؤں۔,4,4,4,4,0,0,ارے یار، تم آ نہ سکو تو میں واقعی ناراض ہو جاؤں گا۔,2,2,2,2,0,0,آپ بس آئی، میری شرکت کی وجہ سے چلو گا۔,2,2,2,2,0,0,"شکریہ یار، میں آگئی۔ آپ کی بہت مہربانی۔ (آپ کی)
سر، معذرت چ",1,1,1,1,0,0
144,سسر,داماد,High,آپ کے سسر ایک خاندانی دعوت میں شرکت کی درخواست کر رہے ہیں۔,بیٹا، کل گھر پر دعوت ہے، آپ نے ضرور آنا ہے۔,جی ابا جی، ان شاء اللہ ضرور حاضر ہوں گا۔,4,3,4,4,0,0,سر، معذرت چاہتی ہوں، میں کل کام کی وجہ سے نہیں آ سکوں,2,2,2,2,0,0,سر، معذرت چاہتی ہوں، میں نے کام کا فائدہ اٹھان لیتا ہ,3,3,3,3,0,0,جی، معذرت چاہتے ہوں، میں ضرور بھی جاؤں گا۔,3,3,3,3,0,0
145,ساس,بہو,High,آپ کی ساس آپ کو ایک خاندانی تقریب میں شرکت کی دعوت دے رہی ہیں۔,بیٹا، کل گھر میں تقریب ہے، تمہیں ضرور آنا ہے۔,جی امی جان، ان شاء اللہ ضرور آؤں گی۔,4,4,4,4,0,0,"جی ساسی، میں ضرور آؤں گا۔ آپ کی بہت مہربانی۔
جی ساسی، میں ضرور",3,3,3,3,0,0,سر، ان شاء اللہ چلوں گا، ابھی تکھین جانے کا بہت زمانہ نہ پڑی۔,3,3,3,3,0,0,ساس جان، اس کے لیے دل ازتہار نہیں، ابھی میں زحمت، آئی۔,4,4,4,4,0,1
146,دوست,دوست,Low,آپ کا دوست تقریب میں شرکت کے لیے اصرار کر رہا ہے اور آپ سے پکی حامی چاہتا ہے۔,بس آ جانا، کوئی بہانہ نہیں چلے گا۔,یار، اگر کوئی ضروری کام نہ ہوا تو ضرور آؤں گا۔,4,4,4,4,0,0,ارے یار، تم آ جاؤ، پھر میں آؤں گا۔,2,2,2,2,0,0,شکریہ یار، تمہاری بہت مہربانی، لیکن مجھے واقعی اس موقع پر نہیں آ سکا,3,3,3,3,0,0,شکریہ ڈوست! تمہاری بہت مہربانی۔ آگے میں بس سنبھال لوں گا,3,3,3,3,0,0
147,بزرگ رشتہ دار,نوجوان,High,ایک بزرگ رشتہ دار عید کی خاندانی ملاقات میں آپ کو شرکت کی دعوت دے رہے ہیں۔,بیٹا، عید پر سب اکٹھے ہوں گے، تم بھی ضرور آنا۔,جی، ان شاء اللہ ضرور آؤں گا۔,4,4,4,4,0,0,"جی اجی، عید پر ضرور آؤں گا۔ آپ کی بہت مہربانی۔
سر، آپ کی بہت م",3,3,3,3,0,0,جی اپن ابي، میں ضرور آؤں گا۔ सب کی ضرور تھائی ہوں گا۔,3,3,3,3,0,1,بہت مبارک حیدر جاں، سر، میں ضرور آؤں گا۔,4,4,4,4,0,1
148,ساتھی,ساتھی,Medium,آپ کا ایک ساتھی دفتر کی تقریب میں شرکت کی دعوت دے رہا ہے۔,آفس میں ایک فنکشن رکھا ہے، آپ بھی ضرور آئیے گا۔,شکریہ، اگر مصروفیت نہ ہوئی تو ضرور شرکت کروں گا۔,4,4,4,4,0,0,بہت مبارک ہو۔ ان شاء اللہ میں ضرور آؤں گا۔,3,3,3,3,0,0,سر، میرے حکم کی جان پر، آئی گا۔,3,3,3,3,0,0,بہت مبارک ہو! مجھے یہ موقع دیجیے۔ آگے میں ضرور آؤں گا,1,1,1,1,0,0
149,دوست,دوست,Low,آپ کا دوست مزاحیہ انداز میں تقریب میں آپ کی شرکت پر زور دے رہا ہے۔,یار، آج ڈھولکی ہے، آنا لازمی ہے، کوئی بہانہ نہیں۔,چلو ٹھیک ہے یار، آج کوئی بہانہ نہیں بناؤں گا۔,4,4,4,4,0,0,آپ کی بہانہ نہیں، میں آؤں گا۔,3,3,3,3,0,0,بھائی، تم ارو، میں ضرور آؤں گا، چلو، بس تھوڑی دیر کا بہانہ,2,2,2,2,0,0,ارے یار، تم آ گئے، میرے لیے یہی یہی کافی تھا۔,3,3,3,3,0,0
150,سینئر,جونیئر,High,آپ کے سینئر ایک دفتری تقریب میں شرکت پر زور دے رہے ہیں۔,کل کی تقریب میں آپ کی موجودگی ضروری ہے۔,جی سر، میں شرکت کرنے کی کوشش کروں گا۔,4,3,4,4,0,0,سر، میں ضرور حاضر ہوں گا۔,2,2,2,2,0,0,سر، معذرت چاہتی ہوں، میں کل کی تقریب میں نہیں شاگرد ہو,3,3,3,3,0,0,سر، آپ کی مہربانی اپنی جگہ، مگر آج میں آپ کی تقریب میں ضر,2,2,2,2,0,0
151,طالب علم,استاد,High,کلاس کے دوران آپ اپنے استاد سے وضاحت حاصل کرنا چاہتے ہیں۔,سر، اگر اجازت ہو تو ایک سوال پوچھنا چاہتا ہوں۔,جی، ضرور پوچھیں، میں سننے کے لیے حاضر ہوں۔,4,4,4,4,0,0,بہت مبارک ہو۔ آئندہ کوشش کیجیے گا کہ کلاس کے اوقات میں,2,2,2,2,0,0,جی، آئندہ کوشش کرو گا، بولیں ۔,2,2,2,2,0,0,جی، آپ زحمت نہ کریں۔ معذرت چاہتی ہوں، میں کلاس کے دوران سوالات پ,2,1,2,2,0,0
152,بیٹا,والد,High,آپ اپنے والد سے دوستوں کے ساتھ کچھ وقت گزارنے کے لیے باہر جانے کی اجازت مانگ رہے ہیں۔,ابو، کیا میں دوستوں کے ساتھ باہر جا سکتا ہوں؟,ہاں، جا سکتے ہو، مگر وقت کا خیال رکھنا۔,4,4,4,4,0,0,جی، اگر آپ کی میری اجازت، تو آئندہ کوشش کیجیے گا کہ ایسے کام آئندہ دن,3,3,3,3,0,0,بہتر یہی ہو کہ آپ سب گھر پر رہیں۔ آئندہ موقع پر میں سن,3,3,3,3,0,0,جی، اگر تمہارے فکر کے ہیں تو میں آپ کی اجازت دیتا ہوں۔ آئ,2,2,2,2,0,0
153,بیٹی,والدہ,High,آپ اپنی دوست سے ملنے جانا چاہتی ہیں اور والدہ سے اجازت مانگ رہی ہیں۔,امی، کیا میں اپنی دوست کے گھر جا سکتی ہوں؟,ہاں، مگر زیادہ دیر مت کرنا اور پہنچ کر مجھے بتا دینا۔۔,4,4,4,4,0,0,جی، آپ جا سکیں۔ آئندہ ضرورت پڑی تو مجھے بتا دیجیے۔ (جی) امی،,2,2,2,2,0,0,جی، آئندہ واقعی ہی مل لو۔ آئندہ گھر جاؤ، ابھی تک پہلے,3,3,3,3,0,0,جی، اگر آپ کی دوست کی والدہ سے بھی اجازت لے لو گی، تو آ سکو۔,1,1,1,1,0,0
154,ملازم,افسر,Medium,آپ کو ذاتی کام کی وجہ سے دفتر سے معمول سے پہلے نکلنے کی ضرورت ہے، اس لیے آپ اپنے افسر سے اجازت مانگ رہے ہیں۔,سر، ایک ضروری کام ہے، کیا میں آج تھوڑا جلدی جا سکتا ہوں؟,ٹھیک ہے، لیکن ضروری کام نمٹا کر جائیے گا۔,4,3,4,4,0,0,جی، آپ جا سکتے ہیں۔ آئندہ کوشش کیجیے گا کہ ایسے کام معمول ک,3,3,3,2,0,0,جی، آپ جا سکتے ہیں۔ آئندہ کوشش کیجیے گا کہ آپ کی دیگر ضروریات مک,3,3,3,3,0,0,جی، اگر کام کی ضرورت ہے تو آپ جلدی جا سکتے ہیں۔ آئندہ کوش,2,2,2,2,0,0
155,دوست,دوست,Low,آپ اپنے دوست سے مختصر وقت کے لیے اس کی بائیک مانگ رہے ہیں۔,یار، ذرا اپنی بائیک دے دو، ایک کام سے جانا ہے۔,ہاں یار، لے جاؤ، کوئی مسئلہ نہیں۔,4,4,4,4,0,0,شکریہ یار، آئندھاری۔ چلو، تم اٹھا لو، میں سنبھال لوں گا۔,2,2,2,2,0,0,شکریہ یار، تمہاری بہت مہربانی۔ چلو، استعمال کر لو، پھر آگے میں,2,2,2,2,0,0,بہت رہنمائی ۔ آئندہ چلو ۔ استعمال کرنے کا شکریہ ۔,1,1,1,1,0,0
156,دوست,دوست,Low,آپ ایک ذاتی نوعیت کی بات چھیڑنے سے پہلے اپنے دوست کی رضامندی جانچ رہے ہیں۔,یار، ایک بات پوچھوں، برا تو نہیں نہ مانو گے؟,ارے نہیں یار، پوچھو جو پوچھنا چاہتے ہو۔,4,4,4,4,0,0,شکریہ یار، پوچھ لوں گی، مانی بھی لوں گا۔,3,3,3,3,0,0,شکریہ یار، ابھی نہیں، بعد میں چھیڑ لو گیا۔ آپ کی بہت مہ,1,1,1,1,0,0,براؤن، میری رضی ہی ہے۔ پوچھ لو، ہمیشہ میں آپ کی ضرور,1,1,1,1,0,0
157,طالب علم,استاد,High,کلاس کے بعد آپ استاد سے فائل جمع کرانے کی اجازت طلب کر رہے ہیں۔,سر، اگر اجازت ہو تو میں اپنی فائل ابھی جمع کرا دوں؟,جی، اگر آپ کام مکمل کر چکے ہیں تو ابھی فائل جمع کرا سکتے ہیں۔,4,4,4,4,0,0,جی، اگر معاملہ واقعی ضروری ہے تو آپجمع کریں۔ آئندہ کوشش کیجیے گا کہ,2,2,2,2,0,0,جی، اگر معاملہ واقعی پڑھانے کا زمانہ میں ٹھوٹ لے گا تو آپ ف,2,2,2,2,0,0,جی، اگر معاملہ واقعی ضروری ہے تو آپ جمع کریں۔ آئندہ کوشش کیجیے گا کہ,2,2,2,2,0,0
158,داماد,سسر,High,آپ اپنے سسر سے بات کرنے کی اجازت طلب کر رہے ہیں۔,ابا جی، اگر آپ مصروف نہ ہوں تو آپ سے ایک بات کرنی تھی۔,جی بیٹا، کہو میں سن رہا ہوں۔,4,4,4,4,0,0,بھائی، معذرت چاہتی ہوں، میں مصروف ہوں۔ آئندہ موقع پر ضر,1,1,1,1,0,0,جی، آپ کہن یہیں دیجیے، میں دیکھ کر سن لوں گا۔,1,1,1,1,0,0,سر، آپ کی بہت ہو۔ میں اپنی مصروفیوں پر فکر نہ کرتا تھا۔,2,2,2,2,0,0
159,بہو,ساس,High,گھریلو کام مکمل کرنے کے بعد آپ اپنی ساس سے آرام کرنے کی اجازت مانگ رہی ہیں۔,امی جان، اگر آپ کو کوئی اور کام نہیں تو میں تھوڑی دیر آرام کر لوں؟,ہاں بیٹا، ضرور، تم نے کافی کام کر لیا ہے اب کوئی کام نہیں، تم جا سکتی ہو۔,4,4,4,4,0,0,جی بہو، تم آرام کر ليو، آئندہ تھوڑی دیر جلدی مکمل کر لوں گی، ابھی آئ,2,2,2,2,0,0,بہو، تم اٹھو، میں ابھی خود سنترے کا کام نمبر مکمل کر لوں گی۔ پھر آ,3,3,3,3,0,0,سر، اگر تمہاری بہنو چاہتی ہے تو ملے گی، آئندہ سارا کام ختم,2,2,2,2,0,0
160,جونیئر,سینئر,Medium,آپ دفتر میں ایک ضروری کام کے سلسلے میں سینئر سے ہدایت حاصل کرنا چاہتے ہیں۔,سر، کیا میں یہ فائل لے آؤں؟,فی الحال نہیں، میں آپ کو بتا دوں گا کب لانی ہے۔,3,4,4,4,0,0,جی، آپ لے آؤں۔ اس کام میں مدد چاہیے تو معاملے کی تفصیلات ساتھ دی,2,2,2,2,0,0,جونی، آپ یہ فائل لے آؤں کوئی مسئلہ نہیں، اگر ان پر کام کرنا ض,3,2,3,3,0,1,جی، لے آؤ۔,1,1,1,1,0,0
