ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational _Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation
115,ساس,بہو,High,گھر میں مہمان آنے والے ہیں اور آپ کی ساس آپ کو تیاریوں کی یاد دہانی کرا رہی ہیں۔,آج مہمان آ رہے ہیں، کھانے کا انتظام کرنا ہے۔,جی امی جان، آپ بتا دیجیے کیا کیا بنانا ہے۔,4,4,4,4,0,0,"جی ساس، ان شاء اللہ میں تمام تیاری مکمل کر لوں گا۔
ابّا جان، ان شاء اللہ ہ",4,4,4,3,0,0,ابّا جان، ان شاء اللہ میں تمام تیاری مکمل کر لوں گا، تمہارا بہت شکریہ۔,3,3,3,3,0,1,ابو، نہیں یار، یہ کافی نہیں، تمہاری طرف سے کچھ نکلنا یار,3,3,3,3,0,1
116,والد,بیٹا,High,آپ کے والد اس بات پر ناراض ہیں کہ آپ ایک ذمہ داری وقت پر پوری نہیں کر سکے۔,میں نے کہا تھا یہ کام آج ہی کر دینا۔,جی ابو، میں ابھی یہ کام کر دیتا ہوں۔,4,4,4,4,0,0,ابو، معذرت چاہتا ہوں، میرا دھیان نہیں رہا۔ آئند�,3,3,3,3,0,0,ابو، میرا ضروری نہیں تھا آج کام کر دینا، مگر میری طرف سے کچھ,3,3,3,3,0,0,ابو، معذرت چاہتا ہوں، میرا دھیان نہیں رہا۔ بس یہ,3,3,3,3,0,0
117,والدہ,بیٹا,High,آپ کی والدہ گھر کے کام کرتے کرتے تھک گئی ہیں اور آپ سے شکوہ کر رہی ہیں۔,ہر کام مجھے ہی کرنا پڑتا ہے؟,اچھا امی، آپ رہنے دیں، میں کر لیتا ہوں۔,3,4,4,4,0,0,جی ماں، یہ میری کوتاہی تھی۔ آپ کی محنت کا بہت شکریہ۔,1,1,1,1,0,1,ابو، میری والدہ جی، وہ کام کرنا پڑتا ہے۔ ان کی ضرورت ہے، میں,3,3,3,2,0,0,والدہ جان، آپ کو آرام کرنا چاہیے۔ میں ان کاموں میں ان شاء اللہ مدد دو,2,2,2,2,0,0
118,تایا,بھتیجا,High,آپ کے تایا ایک ضروری کام میں مصروف ہیں اور آپ سے کچھ کاغذات منگواتے ہیں۔,بیٹا، ذرا یہ کاغذات میرے پاس لے آؤ۔,جی تایا جان، ابھی لے آتا ہوں۔,4,4,4,4,0,0,جی سر، ان شاء اللہ میں کاغذات مل لوں گا۔ (جی سر، ان شاء اللہ میں کاغذ,3,3,3,3,0,1,ابو، یار، یہ کاغذات میرے پرسری میں نہیں ہیں، بس کچھ دھ,3,3,3,3,0,1,جی یار، آؤں، کاغذات لیتا ہوں۔,2,2,2,2,0,1
119,کزن,کزن,Low,آپ کا کزن ایک مختصر کام کے لیے باہر جا رہا ہے اور چاہتا ہے کہ آپ بھی ساتھ چلیں۔,یار، ذرا میرے ساتھ چلنا، ایک کام ہے۔,ہاں یار، چلو، کوئی مسئلہ نہیں، چلتے ہیں۔,4,4,4,4,0,0,سر، ضرور یار، بس تھوڑا سی وقت Chलنے دیجیے۔,2,2,2,2,0,1,ضرور یار، آؤنٹو جاتہوں، پھر ان شاء اللہ اس کام کا ختم کر لیتہو�,4,4,4,4,0,0,ٹھیک ہے، آئندہ تمہارا ساتھ نہ لیتا، بس یہ کام مکمل کر لوں،,2,2,2,2,0,0
120,کزن,کزن,Low,آپ کا کزن بغیر پوچھے ذمہ داری آپ پر ڈال دیتا ہے۔,یہ کام تو تم ہی کرو گے۔,کر دیتا ہوں، لیکن پہلے پوچھ تو لیا کرو۔,3,3,3,4,0,0,نہیں یار، بس کام مکمل ہو گیا، تمہارا بہت شکریہ۔ (سرخیانی),1,1,1,1,0,0,یارہ، بس کام مکمل ہو گیا، تو تمہارا بہت شکریہ۔,3,3,3,3,0,0,بہت شکریہ! بس یہ کام مکمل کر لوں۔,2,2,2,2,0,0
121,سینئر,جونیئر,High,دفتر میں آپ کے سینئر آپ کے کام کے طریقے پر تنقید کرتے ہیں۔,میرا خیال ہے تم نے طریقہ درست نہیں اپنایا۔,جی سر، آپ کی بات درست ہو سکتی ہے، لیکن اُس وقت حالات کے مطابق مجھے یہی بہتر لگا تھا پھر بھی میں اسے دوبارہ دیکھ لیتا ہوں۔,4,4,4,4,0,0,سر، یہ میری کوتاہ دھیان تھی۔ آپ کی نشاندہی کا شکریہ۔,2,2,2,2,0,0,سر، میری تکلیف بخوشی قبول ہے، یہ میرا پہلا تجربہ تھا۔ آئند,3,3,3,3,0,1,ابوہن، براہِ کرم دیکھ لو، میں ان شاء اللہ بهتر طریقہ دیت ہوں۔,1,1,1,1,0,0
122,استاد,طالب علم,Medium,استاد آپ کے جواب کا جائزہ لیتے ہوئے بہتری کی گنجائش کی نشاندہی کرتے ہیں۔,یہ جواب مزید بہتر ہو سکتا تھا۔,جی سر، میں دوبارہ اس پر کام کر لیتا ہوں۔,4,3,4,4,0,0,جی سر، یہ میری کوتاہی تھی۔ میں اس بات کا خیرمقدم کرنا چاہتا ہو,3,3,3,3,0,0,سر، اور کچھ بہتر کر لوں۔ ان شاء اللہ یہ آپ کی رہنمائی میں پوری ہ,3,3,3,3,0,0,جی سر، یہ میری کوتاہی تھی۔ آپ کی نشاندہی کا شکریہ، میں اس بات کا د,2,2,2,2,0,0
123,والد,بیٹا,High,آپ کے والد آپ کے کام میں موجود ایک غلطی کی نشاندہی کر رہے ہیں۔,تم نے یہ کام ٹھیک نہیں کیا۔,جی ابو مجھ سے کوئی غلطی ہو گئی ہو گی، میں دوبارہ دیکھ لیتا ہوں۔,4,4,4,4,0,0,ابو، بس یہ کام مکمل ہو گیا، تمہارا شکریہ۔,3,3,3,3,0,0,ابو، میرا دھیان چاہتا ہوں کر پڑھ لو، مگر میں ان شؤون میں,1,1,1,1,0,0,ابو، معذرت چاہتا ہوں، یہ میری کوتاہی تھی۔ آپ کی نشاندہی,3,3,3,3,0,0
124,دوست,دوست,Low,آپ اور آپ کا دوست ایک مسئلے کے حل پر گفتگو کر رہے ہیں اور وہ آپ کے تجویز کردہ خیال سے متفق نہیں۔,مجھے نہیں لگتا یہ آئیڈیا کام کرے گا۔,یار، ہو سکتا ہے تم ٹھیک کہہ رہے ہو، لیکن مجھے لگتا ہے ایک موقع تو دینا چاہیے۔,3,4,4,4,0,0,یار، بس تمہارا دھیان رہنما ہو گیا، مگر ان شاء اللہ اس کام کو کر کے دیک,2,2,2,2,0,1,سر، میں معذرت چاہوں، مگر مجھے نہیں لگتا یہ آئیڈیا,2,2,2,2,0,0,ابّی، میرا دعائی ہے یہ بہتر خیال چھوڑ لو۔ ان شاء اللہ کام ہون,1,1,1,1,0,1
125,دوست,دوست,Low,آپ کا دوست آپ کے رویے پر تنقید کرتے ہوئے اسے بار بار دہرائی جانے والی غلطی قرار دیتا ہے۔,تم ہمیشہ یہی غلطی کرتے ہو۔,یار، ہر بار ایسا نہیں ہوتا، اس دفعہ ذرا صورتحال کچھ اور تھی۔,3,4,4,4,0,0,ابّا، میری محبت کا ایک بہت نہیں، مگر ان شاء اللہ مجھے بہتر کرنا,1,1,1,1,0,1,یار، بس چھوڑ دیجیے، یہ تو پura توہфа تمہاری ہی نشاندہی ہ,2,2,2,2,0,1,سر، معذرت چاہتا ہوں، میری کوتاہی کا نوٹیشن لیجیے۔ میں ان ش,2,2,2,2,0,0
126,والدہ,بیٹی,High,آپ کی والدہ کسی معاملے میں آپ کے رویے سے مایوسی کا اظہار کر رہی ہیں۔,تم نے میری بات نہیں مانی۔,امی، آپ ٹھیک کہہ رہی ہیں، آئندہ زیادہ خیال رکھوں گی۔,4,4,4,4,0,0,ابو، یہ تو بس ایک معاملہ تھا، آپ کو اس کا بہت شکریہ۔,1,1,1,0,0,1,ابووریدہ، مگر والدہ جان میری بات دکھانے دیجیے۔,1,1,1,1,0,1,ابو، معذرت چاہتا ہوں، میرا رویہ غلط تھا۔ آپ کی نشاندہی کا,2,2,2,1,0,1
127,سینئر,جونیئر,High,آپ کے سینئر آپ کی تیار کردہ رپورٹ کا جائزہ لیتے ہوئے کچھ مسائل کی نشاندہی کرتے ہیں۔,اس رپورٹ میں کچھ خامیاں ہیں۔,جی سر، میں دوبارہ جائزہ لے کر انہیں درست کر دیتا ہوں۔,4,4,4,4,0,0,جی سر، یہ رپورٹ بہت اچھی تھی لیکن کچھ خامیاں رہ گئی ہ,2,2,2,2,0,0,سر، یہ رپورٹ مکمل نہیں ہے۔ ان میں کچھ خامیاں ہیں۔ پوری,2,2,2,2,0,0,جی سر، یہ میری کوتاہی تھی۔ آپ کی نشاندہی کا شکریہ، میں ان خامیو�,1,1,1,1,0,0
128,کزن,کزن,Low,ایک دوستانہ گفتگو میں آپ کا کزن آپ کے لہجے پر تبصرہ کرتا ہے۔,تم کچھ زیادہ سخت ہو رہے ہو۔,یار، میرا مقصد سخت ہونا نہیں تھا، بس اپنی رائے دے رہا تھا۔,4,4,4,4,0,0,نہیں یار، بس تھوڑا آرام کر لیتا ہوں، پھر کچھ دیر تک بات چیت,2,2,2,2,0,0,بہت شکریہ! میری کمپنتنس کا اچھانک ہو گیا، ان شاء اللہ بہ,2,2,2,2,0,0,یار، بس کام مکمل کر لوں، پھر ہم مل کر کچھ دیر تک بات چیت کر لیتے ہی�,1,1,1,1,0,0
129,استاد,طالب علم,Medium,استاد آپ کی کارکردگی پر سخت ناراضی کا اظہار کرتے ہیں۔,میں اس معیار کے کام کی توقع نہیں کر رہا تھا۔,معذرت سر، میں دوبارہ محنت کر کے اسے بہتر کر لیتا ہوں۔,4,4,4,4,0,0,سر، میری خواہش تھی کہ آپ کی نشاندہی کے بغیر میں اس تک پہنچ نہ,3,3,3,3,0,0,سر، یہ میری کوتاہی تھی۔ آپ کی نشاندہی کا شکریہ، میںfuture میں ب�,2,2,2,2,0,0,جی سر، میرا دھیان نہیں رہا تھا، براہِ کرم اس معیار کے کام کر,2,2,2,2,0,0
130,دوست,دوست,Low,کسی مسئلے کے بعد آپ کا دوست ساری ذمہ داری آپ پر ڈال رہا ہے۔,یہ سب تمہاری وجہ سے ہوا ہے۔,یار، میں مانتا ہوں مجھ سے بھی غلطی ہوئی ہوگی، لیکن سارا قصور مجھ پر نہیں ڈالا جا سکتا۔,4,4,4,4,0,0,نہیں یار، یہ تو ہم دونوں کی مشترکہ کوتاہی تھی۔ ان شاء الل,2,2,2,2,0,0,ابّا، میری نہیں یہ تھی، اس کی محبت کا کچھ نہیں یہ بخور ن,3,3,3,3,0,0,"دude, یہ سب میرا کام نہیں تھا، بس میں نے اس کی تکلیف کر لی، تمہارا",2,2,2,1,0,0
131,والد,بیٹا,High,آپ کے والد کسی ایسے کام پر ناراضی کا اظہار کر رہے ہیں جس سے انہوں نے پہلے منع کیا تھا۔,میں نے منع کیا تھا، پھر بھی تم نے یہ کام کیا۔,جی ابو، مجھ سے غلطی ہو گئی، آئندہ ایسا نہیں ہوگا۔,4,4,4,4,0,0,ابو، آپ کی نشاندہی کا شکریہ، مگر یہ مکمل طور پر میرا فیصلہ تھا۔ ان ش,2,2,2,2,0,0,ابو، میرا اینکا دھیان رکھنے کی کوتا ہے۔ ان شاء اللہ آتی سال کے,2,2,2,2,0,0,ابو، معذرت چاہتا ہوں، میرا دھیان نہیں رہا۔ آپ کی نشاند,2,2,2,2,0,0
132,ساتھی,ساتھی,Medium,ایک میٹنگ کے دوران آپ کا ساتھی مجوزہ فیصلے پر اعتراض اٹھاتا ہے۔,میں اس فیصلے سے متفق نہیں ہوں۔,آپ کی بات سمجھ رہا ہوں، آئیے وجوہات پر بات کر لیتے ہیں تاکہ بہتر فیصلہ ہو سکے۔,3,4,4,4,0,0,یارہ، یہ فیصلہ تو بہت اچھا ہے۔ ان شاء اللہ یہ کام �,2,2,2,1,0,0,سر، میری نظر میں یہ فیصلہ مناسب نہیں ہے۔ براہِ کرم اس بات کا,2,2,2,2,0,0,یار، تمہارا بے حد شکریہ، مگر میرا فیصلہ ان شاء اللہ دیکھ لیتا ہ,3,3,3,3,0,0
133,تایا,بھتیجا,High,ایک تنازعے کے بعد آپ کے تایا آپ کو صبر اور تحمل کا مشورہ دیتے ہیں۔,بیٹا، تمہیں زیادہ تحمل سے کام لینا چاہیے تھا۔,جی تایا جان، آپ کی بات سمجھ گیا ہوں آئندہ دھیان رکھوں گا۔,4,4,4,4,0,0,ابو، معذرت چاہتا ہوں، میرا دھیان نہیں رہا۔ آپ کی نشاند,3,3,3,3,0,1,ابّا جان، میرا دھیان رکھنے کی کوتا نہیں تھی، مگر بس اکثرا,2,2,2,2,0,1,ابو، بس یہ کام مکمل ہو گیا، اس کے باوجود تمہارا بہت شکریہ۔,0,0,0,0,0,1
134,دوست,دوست,Low,دوستوں کی غیر رسمی گفتگو میں آپ کا دوست مذاقاً آپ کے کام پر تنقید کرتا ہے۔,یار، یہ تو بہت ہی خراب تھا۔,چلو، اگلی بار تمہیں شکایت کا موقع نہیں دوں گا۔,3,3,4,4,0,0,ہائے، بس ختم ہو گیا! ان شاء اللہ اگلا بہتر رہنا چاہیے,4,4,4,4,0,1,سر، بس کام مکمل ہو گیا، براہِ کرم دیکھ لیجیے۔ یہ تو پہلی بار ن�,1,1,1,0,0,1,ابّا، میرا کام ضرور ضعیف تھا، بس کم از کم پرچم دکھانے والा ت,1,1,1,1,0,0
135,سینئر,جونیئر,High,ایک میٹنگ کے دوران آپ سے ایسی غلطی ہو جاتی ہے جس کی نشاندہی آپ کے سینئر سب کے سامنے کرتے ہیں۔,یہ غلطی سب کے سامنے نہیں ہونی چاہیے تھی۔,جی سر، غلطی ہو گئی، آئندہ زیادہ احتیاط کروں گا۔,4,4,4,4,0,0,سر، ان شاء اللہ میں ضرور خوب کر لوں تاکہ آپ کے سینئر کے پاس یہ غلط,4,4,4,4,0,0,سر، معذرت چاہتا ہوں، یہ میری کوتاہی تھی۔ ان شاء اللہ اس طرح,1,1,1,0,0,0,سر، یہ میری کوتاہی تھی۔ آپ کی نشاندہی کا شکریہ۔ میںfuture میں اس,1,1,1,1,0,0
136,دوست,دوست,Low,آپ کا دوست خوشی کے موقع پر آپ کو شرکت کی دعوت دیتا ہے۔,کل میری سالگرہ ہے، ضرور آنا۔,یار، ضرور آؤں گا، تمہاری سالگرہ کیسےبھول سکتا ہوں ۔,3,4,4,4,0,0,ابھی میں نہیں آ सکتا، براہِ کرم میری سرگرمی کا وقت دینے دیجیے,2,2,2,2,0,0,بہت شکریہ، مگر کل میں کچھ اور ضروری کام نکل گیا ہوں۔ امید ہ�,2,2,2,2,0,0,جی یار، ضرور آؤں گا، اگر کوئی اور ضروری کام نہ نکل آیا ہو۔,3,3,3,3,0,0
137,دوست,دوست,Low,آپ کا دوست غیر رسمی انداز میں آپ کو رات کی ایک پارٹی میں مدعو کر رہا ہے۔,آج رات پارٹی ہے، آنا ہے؟,یار، ابھی پکا نہیں کہہ سکتا، لیکن کوشش کروں گا۔,3,4,4,4,0,0,"جی یار، میں آؤں گا، اگر کوئی اور ضروری کام نہ نکل آیا۔
بہت شکریہ",2,2,2,2,0,0,نعم، بس کر دینا، براہِ کرم آؤں گا۔,2,2,2,2,0,0,جی یار، آؤنٹا ہوں، اگر کوئی اور ضروری کام نہ نکل آیا۔,2,2,2,2,0,0
138,چچا,بھتیجا,High,خاندان میں شادی کی تقریب ہے اور آپ کے چچا آپ کو خاص طور پر مدعو کر رہے ہیں۔,بیٹا، شادی میں ضرور آنا، تمہارے بغیر محفل ادھوری لگے گی۔,جی چچا جان، ان شاء اللہ ضرور آؤں گا۔,4,3,4,4,0,0,ابّا جان، معذرت چاہتا ہوں، مگر یہ وقت بہت مصروف ہے۔ آپ کی,2,2,2,2,0,1,ابّا جان، ضرور آؤں گا، بس ایک نشاندہ دن مکمل کر لوں۔,2,2,2,2,0,1,ابو، معذرت چاہتا ہوں، مگر بس کچھ دیر کا وقت ہے، پھر.main ضر,3,3,3,3,0,1
139,خالہ,بھانجی,High,آپ کی خالہ خاندان کی ایک مہندی کی تقریب میں آپ کو محبت سے مدعو کر رہی ہیں۔,بیٹا، کل مہندی کی تقریب ہے، ضرور آنا۔,جی خالہ جان، ان شاء اللہ ضرور آؤں گی۔,4,3,4,4,0,0,ابّا جان، معذرت چاہتا ہوں، مگر کل کا وقت نکل گیا۔ اگلے موقع تک امید �,3,3,3,2,0,1,ابّا جان، ان شاء اللہ میں ضرور آؤں گا۔,3,3,3,3,0,1,ابّا جان، معذرت چاہتا ہوں، بس تھوڑا دیر کے لیے نکل آیا ہ,2,2,2,2,0,1
140,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی آپ کو ایک تقریب میں مدعو کر رہے ہیں۔,ہم نے کل ایک تقریب رکھی ہے، آپ ضرور تشریف لائیے گا۔,بہت شکریہ، ان شاء اللہ کوشش کروں گا کہ شریک ہو سکوں۔,4,3,4,4,0,0,جی یار، اگر کوئی اور نہیں آیا تو میں ضرور آؤں گا، ان شاء اللہ۔,3,3,3,3,0,0,بہت شکریہ! مگر کل کی وجہ سے میں نہیں آسکوں گا۔ اگلے,3,3,3,3,0,0,سر، بس کام ہو گیا، ان شاء اللہ میں ضرور تشریح لاؤں گا۔,3,3,3,3,0,0
141,استاد,طالب علم,Medium,استاد طالب علم کو ایک تعلیمی تقریب میں شرکت کی دعوت دے رہے ہیں۔,کل تقریب ہے، آپ ضرور آئیے گا۔,بہت شکریہ سر، ان شاء اللہ شرکت کرنے کی کوشش کروں گا۔,4,4,4,4,0,0,ضرور آؤں گا، براہِ کرم مکمل تقریب کی تفصیلی اطلاعات دینے دیج,3,3,3,3,0,0,"جی سر، میں ضرور آؤں گا، اگر کوئی اور ضروری کام نہ نکل آیا۔
جی سر، میں ضر",4,4,4,4,0,0,جی سر، میں ضرور آؤں گا، اگر کوئی اور ضروری کام نہ نکل آیا ہو۔,3,3,3,3,0,0
142,کزن,کزن,Low,آپ کا کزن ایک تقریب میں جانے کا پروگرام بنا رہا ہے اور چاہتا ہے کہ آپ بھی اس کے ساتھ چلیں۔,یار، کل ایک فنکشن ہے، تم بھی ساتھ چلو۔,ہاں یار، اگر کوئی ضروری کام نہ نکلا تو میں ضرور چلوں گا۔,4,4,4,4,0,0,سر، ضروری فنکشن کا نام دینے کی کوتا نہیں، بس آئندہ مکمل کر لی,3,3,3,3,0,0,کل کی بات ہے، میں ضرور آؤں گا۔ امید ہے تم خیریت سے رہو�,2,2,2,2,0,0,جی یار، میرا بہت شکریہ! بس شام کا وقت ہو گیا ہے، پہلے,1,1,1,0,0,0
143,دوست,دوست,Low,آپ کا دوست آپ کی شرکت کے لیے اصرار کر رہا ہے۔,یار، نہ آئے تو ناراض ہو جاؤں گا۔,یار، اب اتنا کہہ رہے ہو تو کوشش کروں گا ضرور آؤں۔,4,4,4,4,0,0,نہیں یار، بس ختم ہو گیا ہے، آؤنے دیجیے۔,3,3,3,2,0,0,ابّ، میرا دھیان رکھنے کی کوشش ہو گی۔ ان شاء اللہ میں ضرور آؤ,2,2,2,2,0,0,یار، معذرت چاہتا ہوں، مگر میں نہ آسکوں گا۔ تمہارا ب�,1,1,1,1,0,0
144,سسر,داماد,High,آپ کے سسر ایک خاندانی دعوت میں شرکت کی درخواست کر رہے ہیں۔,بیٹا، کل گھر پر دعوت ہے، آپ نے ضرور آنا ہے۔,جی ابا جی، ان شاء اللہ ضرور حاضر ہوں گا۔,4,3,4,4,0,0,"جی سر، میں ضرور آؤں گا، اگر کوئی اور ضروری کام نہ نکل آیا۔
ابّا جان، آپ کی دع",3,3,3,3,0,0,ابو، معذرت چاہتا ہوں، مگر بس کام ہو گیا ہے، ان شاء اللہ,3,3,3,3,0,0,ابّا جان، میرا ضرور آؤں گا۔,3,3,3,3,0,0
145,ساس,بہو,High,آپ کی ساس آپ کو ایک خاندانی تقریب میں شرکت کی دعوت دے رہی ہیں۔,بیٹا، کل گھر میں تقریب ہے، تمہیں ضرور آنا ہے۔,جی امی جان، ان شاء اللہ ضرور آؤں گی۔,4,4,4,4,0,0,ابّا جان، معذرت چاہتا ہوں، مگر کل کا وقت نہ نکال سکتا۔ آپ کی اچھ,3,3,3,3,0,1,ابو، ان شاء اللہ ہم وہی آؤں گا، پرینا کام نہیں۔,2,2,2,2,0,1,ابّا جان، معذرت چاہتا ہوں، مگر بس کچھ کام ہونے والا ہے،,3,3,3,3,0,1
146,دوست,دوست,Low,آپ کا دوست تقریب میں شرکت کے لیے اصرار کر رہا ہے اور آپ سے پکی حامی چاہتا ہے۔,بس آ جانا، کوئی بہانہ نہیں چلے گا۔,یار، اگر کوئی ضروری کام نہ ہوا تو ضرور آؤں گا۔,4,4,4,4,0,0,ٹھیک ہے یار، بس آ جاتے ہیں، کوئی بہانہ نہیں چ,3,3,3,2,0,1,ابو، بس آ جاؤں، کوئی بہانہ نہیں چلے گا۔ یہ تقریب تم,2,2,2,2,0,0,نہیں یار، میری طرف سے کوئی بہانہ نہیں چاہیے گا، مگر,3,3,3,3,0,0
147,بزرگ رشتہ دار,نوجوان,High,ایک بزرگ رشتہ دار عید کی خاندانی ملاقات میں آپ کو شرکت کی دعوت دے رہے ہیں۔,بیٹا، عید پر سب اکٹھے ہوں گے، تم بھی ضرور آنا۔,جی، ان شاء اللہ ضرور آؤں گا۔,4,4,4,4,0,0,ابّا جان، بہت شکریہ! عید کا بہت شکریہ۔ ان شاء اللہ میں ضرور آؤ,3,3,3,3,0,0,ابّا جان، ان شاء اللہ میں عید کی ملاقات مکمل ہوں گا۔,3,3,3,3,0,0,ابّا جان، ان شاء اللہ میں ضرور آؤں گا، اگر کوئی اور ضروری کام نہ نکل آیا ہ,4,4,4,4,0,0
148,ساتھی,ساتھی,Medium,آپ کا ایک ساتھی دفتر کی تقریب میں شرکت کی دعوت دے رہا ہے۔,آفس میں ایک فنکشن رکھا ہے، آپ بھی ضرور آئیے گا۔,شکریہ، اگر مصروفیت نہ ہوئی تو ضرور شرکت کروں گا۔,4,4,4,4,0,0,جی یار، ان شاء اللہ میں ضرور آؤں گا، اگر کوئی اور ضروری کام نہ نکل آیا۔,3,3,3,3,0,0,ضرور آؤں گا، ان شاء اللہ آفس میں بہترین وقت میں دعائیں کر لیتا ہو,2,2,2,2,0,0,"بہت شکریہ! مگر اس وقت کافی مصروفیات ہیں، شاید بعد میں آؤں۔
جی سر",1,1,1,1,0,0
149,دوست,دوست,Low,آپ کا دوست مزاحیہ انداز میں تقریب میں آپ کی شرکت پر زور دے رہا ہے۔,یار، آج ڈھولکی ہے، آنا لازمی ہے، کوئی بہانہ نہیں۔,چلو ٹھیک ہے یار، آج کوئی بہانہ نہیں بناؤں گا۔,4,4,4,4,0,0,ابّا، بس آؤٹ فائل ہو جائیں گے، ضرور آؤٹ فائل ہو گیا ہے,3,3,3,3,0,0,ٹھیک ہے یار، میں ضرور آؤں گا، اگر کوئی اور ضروری کام نہ نکل آیا۔,1,1,1,1,0,0,ٹھیک ہے یار، پھر تو بس ان شاء اللہ ضرور آؤں گا، اگر کوئی اور ضروری کام,3,3,3,3,0,0
150,سینئر,جونیئر,High,آپ کے سینئر ایک دفتری تقریب میں شرکت پر زور دے رہے ہیں۔,کل کی تقریب میں آپ کی موجودگی ضروری ہے۔,جی سر، میں شرکت کرنے کی کوشش کروں گا۔,4,3,4,4,0,0,جی سر، ان شاء اللہ میں ضرور حاضر ہوں گا۔,3,3,3,3,0,0,"جی سر، میں ضرور آؤں گا، اگر کوئی اور ضروری کام نہ نکل آیا۔
بہت شکری�",3,3,3,3,0,0,جی سر، ان شاء اللہ میں ضروری ہوں گا۔ براہِ کرم میری طرف آپ کی,2,2,2,2,0,0
151,طالب علم,استاد,High,کلاس کے دوران آپ اپنے استاد سے وضاحت حاصل کرنا چاہتے ہیں۔,سر، اگر اجازت ہو تو ایک سوال پوچھنا چاہتا ہوں۔,جی، ضرور پوچھیں، میں سننے کے لیے حاضر ہوں۔,4,4,4,4,0,0,ضرور پوچھو، یار، بس تھوڑا آرام کر لیتا ہوں۔,3,3,3,3,0,0,ضرور ٹھیک ہو گیا، بخشن شریف سؤال پوچھ لوں۔,3,3,3,3,0,1,ضرور یار، پوچھو! (جی سر، اگر اجازت ہو تو ایک سوال پوچھنا چاہتا ہ,2,1,2,2,0,0
152,بیٹا,والد,High,آپ اپنے والد سے دوستوں کے ساتھ کچھ وقت گزارنے کے لیے باہر جانے کی اجازت مانگ رہے ہیں۔,ابو، کیا میں دوستوں کے ساتھ باہر جا سکتا ہوں؟,ہاں، جا سکتے ہو، مگر وقت کا خیال رکھنا۔,4,4,4,4,0,0,جی بیٹا، یارہی کچھ وقت ہے، تو جاؤ، بس ان شاء اللہ جلد واپس آؤ�,3,3,3,2,0,0,جی یار، تم جاؤ، پر شام کو واپس آ جائنا۔ ان شاء اللہ تمہاری تیسری پوزیشن آئ,2,2,2,2,0,1,ابو، یارانے کے ساتھ وقت گزارنا خوبی ہے، بس آئندہ مکمل نہیں ہ,2,2,2,2,0,0
153,بیٹی,والدہ,High,آپ اپنی دوست سے ملنے جانا چاہتی ہیں اور والدہ سے اجازت مانگ رہی ہیں۔,امی، کیا میں اپنی دوست کے گھر جا سکتی ہوں؟,ہاں، مگر زیادہ دیر مت کرنا اور پہنچ کر مجھے بتا دینا۔۔,4,4,4,4,0,0,"جی ضرور یار، بس کام مکمل کر لوں، پھر تمہارا سامان تیار کر لیتا ہوں۔
جی",2,2,2,2,0,0,ابوؤ، ضروری ہے کہ پوری کرنا، میری محبت کی طرف سے۔ بہت شکریہ,2,2,2,2,0,1,جی بالکل، یارہی وقت ہے، جاؤ، بس ان شاء اللہ واپس آؤ گی।,1,1,1,1,0,1
154,ملازم,افسر,Medium,آپ کو ذاتی کام کی وجہ سے دفتر سے معمول سے پہلے نکلنے کی ضرورت ہے، اس لیے آپ اپنے افسر سے اجازت مانگ رہے ہیں۔,سر، ایک ضروری کام ہے، کیا میں آج تھوڑا جلدی جا سکتا ہوں؟,ٹھیک ہے، لیکن ضروری کام نمٹا کر جائیے گا۔,4,3,4,4,0,0,ضرور جاؤ یار، براہِ کرم خیرمقدم رہنا۔,3,3,3,2,0,1,ضرور یار، کام ہو جائے تو واپس آؤں۔ ان شاء اللہ تمہارا کام رہن�,2,2,2,2,0,0,سر، آپ کی ضرورت کا بہت شکریہ، مگر آپ کام کر رہے ہیں تو تھ,2,2,2,2,0,0
155,دوست,دوست,Low,آپ اپنے دوست سے مختصر وقت کے لیے اس کی بائیک مانگ رہے ہیں۔,یار، ذرا اپنی بائیک دے دو، ایک کام سے جانا ہے۔,ہاں یار، لے جاؤ، کوئی مسئلہ نہیں۔,4,4,4,4,0,0,ضرور یار، بس تھوڑا دیر رہنا پڑے گا، پھر تمہارا کام ہو جائ,2,2,2,2,0,0,سر، یہ میری بائیک نہیں ہے، بس کام مکمل کر لوں، پھر تمہاری مدد,2,2,2,2,0,0,ٹھیک ہے، بائیک دینا یار، بس کام تک میرا خیال ہے۔,2,2,2,2,0,0
