ID,Language,Topic,User Role,Model Role,Power Distance,Register,Pragmatic Genre,Sensitivity,User Utterance,Context,Gold Response,Qalb_Response
172,Urdu,Accepting & Rejecting Compliments,دوست,دوست,Low,Informal,Over-acceptance,Negative,یار، تم نے تو کمال کر دیا۔,آپ کا دوست آپ کی کسی کامیابی پر مبالغہ آمیز تعریف کر رہا ہے۔,پتا ہے یار، میں نے کافی محنت کی تھی۔,"'''
Your friend is praising your success extravagantly. 
Output: ""Yar, tu ne to kamaal kr diya.""
'''"
173,Urdu,Accepting & Rejecting Compliments,سینئر,جونیئر,High,Formal,Measured acceptance,Neutral,یہ رپورٹ تم نے کافی اچھی تیار کی ہے۔,سینئر ایک دفتری رپورٹ کا جائزہ لینے کے بعد آپ کی کارکردگی کی تعریف کر رہا ہے۔,شکریہ، خوشی ہے کہ رپورٹ آپ کی توقعات پر پوری اتری۔,'''
174,Urdu,Accepting & Rejecting Compliments,بزرگ رشتہ دار,نوجوان,High,Formal,Humble rejection,Positive,تم تو کافی سمجھدار ہو گئے ہو۔,ایک خاندانی گفتگو میں بزرگ رشتہ دار نوجوان کی تعریف کر رہا ہے۔,بہت شکریہ، لیکن ابھی مجھ سے بھی غلطیاں ہو جاتی ہیں۔,"'''
A family conversation where an elder relative is praising the young person."
175,Urdu,Accepting & Rejecting Compliments,دوست,دوست,Low,Informal,Teasing response,Neutral,یار، آج تو بڑے اسٹائلش لگ رہے ہو۔,دوست مذاق اور تعریف کے ملے جلے انداز میں بات کر رہا ہے۔,ہاہا، زیادہ مکھن نہ لگاؤ۔,"''Friend, he is talking in a blend of humor and praise.''
'''
""Yar, aaj to badee stylish lage hain.""'''"
176,Urdu,Accepting & Rejecting Compliments,استاد,طالب علم,Medium,Formal,Corrective humility,Neutral,تم نے آج بہت اچھا جواب دیا۔,کلاس کے دوران استاد آپ کے جواب کی تعریف کر رہے ہیں۔,شکریہ سر، ابھی بہت کچھ سیکھنا باقی ہے۔,"'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''"
177,Urdu,Accepting & Rejecting Compliments,دوست,دوست,Low,Informal,Defensive rejection,Negative,یار، تم تو بہت ذہین ہو۔,دوست آپ کی تعریف کر رہا ہے لیکن آپ تعریف کو قبول کرنے کے بجائے رد کر رہے ہیں۔,نہیں یار، تم بس بلاوجہ میری تعریف کرتے رہتے ہو۔,"''Yes, you are very intelligent.''
'''
''مجھے یقین نہیں آ رہا کہ میں واقعی اتنا ذ�"
178,Urdu,Accepting & Rejecting Compliments,والد,بیٹا,High,Formal,Expectation setting,Negative,اچھے نمبر آئے ہیں، اب یہی معیار برقرار رکھنا۔,والد آپ کی کامیابی کو سراہتے ہوئے اس سے مستقبل میں بھی اچھی کارکردگی کی توقع کر رہے ہیں۔,جی ابو، میں پوری کوشش کروں گا۔,
179,Urdu,Accepting & Rejecting Compliments,کزن,کزن,Low,Informal,Defensive Rejection,Negative,یار، آج تو تم محفل کی جان بنے ہوئے تھے۔,ایک خاندانی تقریب کے بعد کزن آپ کی تعریف کر رہا ہے۔,چھوڑو یار، ایسی کوئی خاص بات نہیں تھی۔,"'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''"
180,Urdu,Accepting & Rejecting Compliments,ساتھی,ساتھی,Medium,Formal,Defensive Professional response,Negative,آج کی پریزنٹیشن کافی متاثر کن تھی۔,ایک ساتھی میٹنگ کے بعد آپ کی پریزنٹیشن کی تعریف کر رہا ہے، لیکن آپ اس تعریف کو پوری طرح قبول نہیں کر رہے۔,شاید آپ ضرورت سے زیادہ تعریف کر رہے ہیں، ابھی کافی خامیاں باقی ہیں۔,"'''
Answer: ""آج کی پریزنٹیشن کافی متاثر کن تھی۔"""
181,Urdu,Apologies for Mistakes,استاد,طالب علم,Medium,Formal,Respectful apology,Positive,تم نے اسائنمنٹ وقت پر جمع نہیں کرائی۔,استاد آپ کی اسائنمنٹ دیر سے جمع ہونے کی نشاندہی کر رہے ہیں۔,معذرت سر، مجھ سے تاخیر ہو گئی، آئندہ وقت پر جمع کرانے کی پوری کوشش کروں گا۔,
182,Urdu,Apologies for Mistakes,افسر,ملازم,High,Formal,Professional apology,Neutral,رپورٹ میں ایک اہم غلطی رہ گئی ہے۔,افسر آپ کی تیار کردہ رپورٹ میں موجود غلطی کی نشاندہی کر رہا ہے۔,معاف کیجیے گا سر، میں رپورٹ دوبارہ چیک کرکے فوری طور پر درست کر دیتا ہوں۔,
183,Urdu,Apologies for Mistakes,والد,بیٹا,High,Formal,Obedient apology,Positive,میں نے تمہیں پہلے ہی سمجھایا تھا۔,والد آپ کی ایک غلطی پر ناراضی کا اظہار کر رہے ہیں۔,معذرت ابو، مجھے آپ کی بات مان لینی چاہیے تھی، آئندہ ایسا نہیں ہوگا۔,"'''
The father is expressing his anger over your mistake."
184,Urdu,Apologies for Mistakes,والدہ,بیٹی,High,Informal,Affectionate apology,Positive,میں تمہارا کب سے انتظار کر رہی تھی۔,والدہ آپ کے دیر سے گھر پہنچنے پر اپنی پریشانی کا اظہار کر رہی ہیں۔,معاف کر دیں امی، مجھے آنے میں دیر ہو گئی، آئندہ وقت کا زیادہ خیال رکھوں گی۔,"'''
The mother is expressing her concern about your late return home."
185,Urdu,Apologies for Mistakes,دوست,دوست,Low,Informal,Casual apology,Neutral,یار، تم میرا کام کرنا بھول گئے تھے۔,آپ کا دوست اس کام کا ذکر کر رہا ہے جو آپ اس کے لیے کرنا بھول گئے تھے۔,سوری یار، یہ واقعی میری غلطی تھی، آئندہ یاد رکھوں گا۔,"[The friend is talking about an assignment you forgot to do.]
'''
وہاں نہیں، میں نے یہ کام کیا"
186,Urdu,Apologies for Mistakes,دوست,دوست,Low,Informal,Defensive apology,Negative,یار، تمہاری وجہ سے مجھے کافی دیر انتظار کرنا پڑا۔,آپ کا دوست تاخیر کی وجہ سے اپنی ناراضی کا اظہار کر رہا ہے۔,معاف کرنا یار، میری وجہ سے دیر ہوئی، لیکن راستے میں بہت ٹریفک تھی۔,"'''
The friend is expressing his anger due to delay."
187,Urdu,Apologies for Mistakes,جونیئر,سینئر,Medium,Formal,Authoritative apology,Negative,سر، آپ نے سب کے سامنے مجھ سے بہت سخت لہجے میں بات کی تھی۔,آپ اپنے سینئر کے سخت رویے پر ناراضی کا اظہار کر رہے ہیں۔,اگر میری بات سے آپ کو برا لگا ہو تو میں معذرت چاہتا ہوں، میرا مقصد صرف کام کی نشاندہی کرنا تھا۔,"'''
You are expressing your dissatisfaction with your senior's harsh demeanor.

""Sir, you addressed me in a very tough tone in front of everyone.""
'''"
188,Urdu,Apologies for Mistakes,سینئر,جونیئر,High,Formal,Deferential apology,Positive,آپ نے یہ کام ہدایات کے مطابق مکمل نہیں کیا۔,سینئر آپ کے کام میں موجود خامی کی طرف توجہ دلا رہا ہے۔,معذرت سر، مجھ سے غلطی ہو گئی، میں اسے فوراً درست کر دیتا ہوں۔,
189,Urdu,Apologies for Mistakes,ساتھی,ساتھی,Medium,Formal,Professional regret,Neutral,فائل غلط فولڈر میں بھیج دی گئی تھی، جس کی وجہ سے تاخیر ہوئی۔,آپ کا ساتھی فائل کی غلط جگہ منتقلی کی وجہ سے پیدا ہونے والے مسئلے کی نشاندہی کر رہا ہے۔,معذرت، یہ غلطی مجھ سے ہوئی تھی، میں آئندہ زیادہ احتیاط کروں گا۔,"'''
# Generate a natural Urdu response that fits the given situation. Output only the utterance. Do not explain. Do not narrate. Do not add extra context. Do not ask unnecessary follow-up"
190,Urdu,Apologies for Mistakes,کزن,کزن,Low,Informal,Friendly apology,Positive,یار، مجھے کافی دیر تمہارا انتظار کرنا پڑا۔,آپ کا کزن آپ کے دیر سے پہنچنے کا ذکر کر رہا ہے۔,معاف کرنا یار، راستے میں کچھ دیر ہو گئی، تمہیں انتظار کروانا نہیں چاہتا تھا۔,'''
191,Urdu,Apologies for Mistakes,استاد,طالب علم,Medium,Formal,Corrective apology,Neutral,تم آج کلاس میں دیر سے آئے ہو۔,استاد آپ کے دیر سے آنے کی نشاندہی کر رہے ہیں۔,میں معذرت چاہتا ہوں، آئندہ وقت کا خیال رکھوں گا۔,
192,Urdu,Apologies for Mistakes,والد,بیٹا,High,Formal,Harsh correction,Negative,میں نے تمہیں پہلے ہی منع کیا تھا۔,والد آپ کو کسی ایسی حرکت پر ڈانٹ رہے ہیں جس سے انہوں نے پہلے منع کیا تھا۔,معاف کر دیں ابو، مجھ سے غلطی ہو گئی، آئندہ ایسا نہیں ہوگا۔,"'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''"
193,Urdu,Apologies for Mistakes,دوست,دوست,Low,Informal,Defensive Apology,Negative,تم نے میرے میسج کا جواب اتنی دیر سے دیا۔,آپ کا دوست آپ سے پیغام کا دیر سے جواب دینے پر ناراضی کا اظہار کر رہا ہے۔,معذرت، مگر میں بھی اپنے کاموں میں مصروف تھا۔,"'''
Your friend is expressing his anger over your delayed response to their message.
'''
''میں نے تمہارا پیغام اتنی دیر سے جواب دی"
194,Urdu,Apologies for Mistakes,بزرگ رشتہ دار,نوجوان,High,Formal,Respectful regret,Neutral,تمہیں بات کرنے کا طریقہ نہیں ہے کہ بڑوں سے کیسے بات کرتے ہیں۔,ایک بزرگ رشتہ دار آپ کے رویے پر ناراضی کا اظہار کر رہا ہے اور آپ کے اندازِ گفتگو کی نشاندہی کر رہا ہے۔,معاف کیجیے، اگر میری بات سے بے ادبی محسوس ہوئی ہو، آئندہ خیال رکھوں گا۔,"'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''"
195,Urdu,Apologies for Mistakes,ساتھی,ساتھی,Medium,Formal,Minimal apology,Negative,آپ کی اس غلطی کی وجہ سے کام میں تاخیر ہوئی ہے۔,آپ کا ساتھی کام میں ہونے والی ایک معمولی لیکن اثر انداز غلطی کی نشاندہی کر رہا ہے۔,معذرت، آئندہ خیال رکھوں گا۔,"'''
Answer: ""آپ کی اس غلطی کی وجہ سے کام میں تاخیر ہوئی ہے۔"""
196,Urdu,Health Enquiry,دوست,دوست,Low,Informal,Caring enquiry,Positive,یار، طبیعت اب کیسی ہے؟ سنا تھا تم بیمار تھے۔,آپ بیماری کے بعد اپنے دوست کی خیریت دریافت کر رہے ہیں۔,الحمدللہ، اب پہلے سے کافی بہتر ہوں، تمہاری فکر کا شکریہ۔,"'''
You are checking on your friend after their illness. 
Output: ""Yar, tabi'at ab kesi hai? Sana tha tum bimar the.""
'''"
197,Urdu,Health Enquiry,دوست,دوست,Low,Informal,Casual check,Neutral,یار، طبیعت اب ٹھیک ہے نا؟,آپ اپنے دوست کی خیریت دریافت کر رہے ہیں جو حال ہی میں طبیعت خراب ہونے کی وجہ سے پریشان تھا۔,ہاں یار، اب کافی بہتر ہوں، بس تھوڑی کمزوری ہے۔,"Answer: ""جی، اب وہ بہتر محسوس کر رہا ہے۔ آپ کا شکریہ!"""
198,Urdu,Health Enquiry,والد,بیٹا,High,Formal,Concerned enquiry,Positive,بیٹا، اب طبیعت کیسی ہے؟ میں تمہارے بارے میں فکر مند تھا۔,والد آپ کی بیماری کے بعد آپ کی خیریت دریافت کر رہے ہیں۔,جی ابو، اللہ کا شکر ہے، اب کافی بہتر ہوں، آپ کی فکر کا شکریہ۔,
199,Urdu,Health Enquiry,والدہ,بیٹی,High,Informal,Maternal concern,Positive,بیٹا، اب طبیعت ٹھیک ہے نا؟ میں تمہارے لیے پریشان تھی۔,والدہ بیماری کے بعد آپ کی خیریت دریافت کر رہی ہیں۔,جی امی، اب کافی بہتر ہوں، آپ فکر نہ کریں ۔,"'''
I am checking on your health after you recovered from illness. 
'''
'''
والدہ: ""بیٹا، اب طبیعت ٹھیک ہے نا"
200,Urdu,Health Enquiry,بزرگ رشتہ دار,نوجوان,High,Formal,Respectful enquiry,Positive,بیٹا، اب صحت کیسی ہے؟ سب خیریت تو ہے؟,ایک بزرگ رشتہ دار آپ کی صحت کے بارے میں فکر مندی سے پوچھ رہے ہیں۔,جی الحمدللہ، سب خیریت ہے، آپ کی دعاؤں کا بہت شکریہ۔,"Answer: ""اب صحت بہت اچھی ہے، سب کچھ ٹھیک ہے۔"""
201,Urdu,Health Enquiry,پڑوسی,پڑوسی,Medium,Formal,Polite enquiry,Neutral,سنا ہے آپ کی طبیعت کچھ دنوں سے خراب تھی، اب کیسی ہے؟,ایک پڑوسی آپ کی خیریت دریافت کر رہا ہے کیونکہ وہ آپ کی بیماری کے بارے میں سن چکا ہے۔,جی، اب کافی بہتر ہوں، پوچھنے کا شکریہ۔,'''
202,Urdu,Health Enquiry,استاد,طالب علم,Medium,Formal,Professional concern,Neutral,کیا اب طبیعت سنبھل گئی ہے؟,استاد بیماری کی وجہ سے غیر حاضری پر آپ کی خیریت دریافت کر رہے ہیں۔,جی سر، اللہ کا شکر ہے، اب طبیعت کافی بہتر ہے۔,"Answer: ""جی ہاں، اب میں بہتر محسوس کر رہا ہوں اور جلد ہ"
203,Urdu,Health Enquiry,دوست,دوست,Low,Informal,Teasing enquiry,Negative,ابھی بھی ڈرامہ چل رہا ہے یا واقعی طبیعت خراب ہے؟,دوست مذاق اور شکوک بھرے انداز میں آپ کی بیماری کے بارے میں پوچھ رہا ہے۔,یار، واقعی طبیعت خراب تھی، ہر چیز کو مذاق مت سمجھا کرو۔,"Answer: ""مذاق سے بات کرنا اور حقیقت کو سمجھنا مشکل ہوتا ہے، لیکن ابھی ب"
204,Urdu,Health Enquiry,سینئر,جونیئر,High,Formal,Duty-focused enquiry,Neutral,اب طبیعت بہتر ہے؟ کیا آپ معمول کے مطابق کام کر سکیں گے؟,سینئر بیماری کے بعد آپ کی صحت اور کام کی صلاحیت کے بارے میں پوچھ رہا ہے۔,جی سر، اب کافی بہتر ہوں اور معمول کے مطابق کام کر سکتا ہوں۔,
205,Urdu,Health Enquiry,ساس,بہو,High,Formal,Household concern,Positive,بیٹا، اب کمزوری تو نہیں؟,ساس بیماری کے بعد  آپ کی کی خیریت دریافت کر رہی ہیں۔,جی امی جان، اب کافی بہتر ہوں، آپ کی دعاؤں اور فکر کا شکریہ۔,"Answer: ""ابھی ابھی بہتر ہو رہا ہوں، اماں جان!"""
206,Urdu,Health Enquiry,دوست,دوست,Low,Informal,Dismissive enquiry,Negative,اب بھی طبیعت کا بہانہ چل رہا ہے؟,آپ کا دوست آپ کی بیماری کو سنجیدگی سے نہیں لے رہا اور طنزیہ انداز میں بات کر رہا ہے۔,یار، واقعی طبیعت خراب تھی، ہر بات کو مذاق مت سمجھا کرو۔,"''کیا تم اب بھی بیمار ہو؟''
''تم اب بھی بیمار ہو؟''"
207,Urdu,Health Enquiry,بزرگ,نوجوان,High,Formal,Advisory concern,Neutral,بیٹا، دوائی وقت پر لے رہے ہو نا؟ لاپرواہی مت کرنا۔,ایک بزرگ آپ کی صحت یابی کے بارے میں فکر مندی کا اظہار کرتے ہوئے دوائی باقاعدگی سے لینے کی تلقین کر رہے ہیں۔,جی، میں دوائی وقت پر لے رہا ہوں، آپ کی نصیحت کا شکریہ۔,"'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''"
208,Urdu,Health Enquiry,ساتھی,ساتھی,Medium,Formal,Professional check-in,Negative,طبیعت کی وجہ سے کام متاثر تو نہیں ہوا؟,ایک ساتھی آپ کی بیماری کے اثرات کے بارے میں پوچھ رہا ہے۔,کام مکمل ہو گیا تھا، اتنی بھی طبیعت خراب نہیں تھی جتنا سمجھا جا رہا ہے۔,"Answer: ""نہیں، میری طبیعت بہت اچھی ہے اور کام جاری ہے۔"""
209,Urdu,Health Enquiry,کزن,کزن,Low,Informal,Friendly concern,Negative,اب کیسا محسوس کر رہے ہو؟,آپ کا کزن بیماری کے بعد آپ کی خیریت دریافت کر رہا ہے۔,طبیعت تو بہتر ہے، لیکن بیماری نے کافی پریشان کر دیا تھا۔,'''
210,Urdu,Health Enquiry,دوست,دوست,Low,Informal,Impatient enquiry,Negative,آخر کب تک بیمار رہنے کا ارادہ ہے؟,دوست بے صبری اور ہلکے طنزیہ انداز میں آپ کی صحت کے بارے میں پوچھ رہا ہے۔,ہاں یار، اب بہتر ہوں، لیکن اتنی جلدی بھی سب کچھ ٹھیک نہیں ہوتا۔,"Answer: ""ابھی ابھی ٹھیک ہو جاؤ گے، بس تھوڑا انتظار کرنا پڑتا"
211,Urdu,Giving Orders & Commands,والد,بیٹا,High,Formal,Authoritative command,Neutral,یہ کام ابھی مکمل کرو۔,والد آپ کو ایک ضروری کام فوراً مکمل کرنے کی ہدایت دے رہے ہیں۔,جی ابو، ابھی کر دیتا ہوں۔,'''
212,Urdu,Giving Orders & Commands,والدہ,بیٹی,High,Informal,Household instruction,Positive,کچن صاف کر دو۔,والدہ گھر کے کام کے سلسلے میں آپ کو کچن صاف کرنے کی ہدایت دے رہی ہیں۔,جی امی، ابھی کچن صاف کر دیتی ہوں۔,"'''
# Generate a natural English response that fits the given situation. Output only the utterance. Do not explain. Do not narrate. Do not add extra context. Do not ask unnecessary follow-up"
213,Urdu,Giving Orders & Commands,استاد,طالب علم,Medium,Formal,Academic directive,Neutral,یہ سوال بورڈ پر حل کرو۔,استاد کلاس میں آپ کو بورڈ پر سوال حل کرنے کی ہدایت دے رہے ہیں۔,جی سر، میں ابھی اس سوال کو حل کرنے کی کوشش کرتا ہوں۔,"'''
#Example
'''
Answer: یہ سوال بورڈ پر حل کرو۔
'''"
214,Urdu,Giving Orders & Commands,افسر,ملازم,High,Formal,Professional order,Neutral,یہ رپورٹ آج ہی مکمل کرکے جمع کرائیں۔,افسرآپ کو ایک اہم رپورٹ وقت پر جمع کرانے کی ہدایت دے رہا ہے۔,جی سر، میں یہ رپورٹ آج ہی جمع کرا دوں گا۔,"'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''"
215,Urdu,Giving Orders & Commands,دوست,دوست,Low,Informal,Friendly directive,Positive,یار، ذرا وہ فائل مجھے پکڑا دو۔,آپ دونوں ایک ساتھ کام کر رہے ہیں اور آپ کا دوست آپ سے فائل مانگ رہا ہے۔,بالکل، میں ابھی دے دیتا ہوں۔,"'''
The user is working with another person, and their friend is asking for a file from them. The user should respond by offering to get the file for their friend."
216,Urdu,Giving Orders & Commands,دوست,دوست,Low,Informal,Pushy command,Negative,بس چپ ہو جاؤ اور میری بات سنو۔,آپ کا دوست غصے یا جھنجھلاہٹ میں آپ کو خاموش رہنے کا کہہ رہا ہے۔,ٹھیک ہے یار، لیکن آرام سے بھی بات کر سکتے ہو۔,
217,Urdu,Giving Orders & Commands,سینئر,جونیئر,High,Formal,Hierarchical command,Neutral,میٹنگ کے نوٹس فوراً بھیج دو۔,سینئر آپ سے میٹنگ کی دستاویزات جلد از جلد شیئر کرنے کا کہہ رہا ہے۔,جی سر، میں ابھی نوٹس بھیج دیتا ہوں۔,"'''
# Generate a natural Urdu response that fits the given situation. Output only the utterance. Do not explain. Do not narrate. Do not add extra context. Do not ask unnecessary follow-up"
218,Urdu,Giving Orders & Commands,سینئر,جونیئر,High,Formal,Harsh order,Negative,یہ کام دوبارہ کرنا پڑے گا۔,سینئر کام کے معیار سے مطمئن نہیں ہے اور  آپ کو اسے دوبارہ کرنے کا حکم دے رہا ہے۔,جی سر، میں اسے دوبارہ کر دیتا ہوں۔,"'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''"
219,Urdu,Giving Orders & Commands,چچا,بھتیجا,High,Formal,Family authority,Positive,یہ سامان اندر رکھ دو۔,چچا گھر کے کام میں آپ سے مدد لے رہے ہیں۔,جی چچا جان، میں ابھی یہ سامان اندر رکھ دیتا ہوں۔,"'''
# generate a natural Urdu response that fits the given situation
# output only the utterance, do not explain, do not narrate, do not add extra context, and do not ask unnecessary"
220,Urdu,Giving Orders & Commands,ساس,بہو,High,Formal,Household control,Neutral,آج کھانا وقت پر تیار ہونا چاہیے۔,ساس گھر کے کام کاج کے حوالے سے آپ کو ہدایت دے رہی ہیں۔,جی امی جان، کھانا وقت پر تیار ہو جائے گا۔,"""کپڑوں کی صفائی اور صاف کرنا بھول نہ جانا.""
""بچوں کو اسکول لینا یاد"
221,Urdu,Giving Orders & Commands,بزرگ,نوجوان,High,Formal,Community instruction,Positive,دروازہ بند کر دو۔,ایک بزرگ آپ کو ایک معمولی کام انجام دینے کی ہدایت دے رہے ہیں۔,جی، ابھی دروازہ بند کر دیتا ہوں۔,"'''
A senior is instructing you to perform a trivial task. Generate a natural Urdu response that fits the given situation. Output only the utterance. Do not explain. Do not narrate. Do"
222,Urdu,Giving Orders & Commands,دوست,دوست,Low,Informal,Dismissive order,Negative,خود ہی کر لو، میرے پاس وقت نہیں ہے۔,آپ نے اپنے دوست سے مدد مانگی تھی، لیکن اس نے بے رخی سے جواب دیا۔,ٹھیک ہے یار، کوئی بات نہیں، خود ہی کر لیتا ہوں۔,"'''
You asked your friend for help, but he responded with indifference.

""Go ahead and do it yourself; I don't have time.""
'''"
223,Urdu,Giving Orders & Commands,استاد,طالب علم,Medium,Formal,Strict discipline,Negative,خاموش رہو۔,استاد کلاس میں نظم و ضبط برقرار رکھنے کے لیے ایک طالب علم کو سختی سے خاموش رہنے کا کہہ رہے ہیں۔,جی سر، معذرت چاہتا ہوں، آئندہ اس بات کا خیال رکھوں گا۔,
224,Urdu,Giving Orders & Commands,ساتھی,ساتھی,Medium,Formal,Task assignment,Positive,آپ یہ حصہ سنبھال لیں۔,ایک ساتھی مشترکہ کام کی تقسیم کرتے ہوئے آپ کو ایک مخصوص حصہ سنبھالنے کی ذمہ داری دے رہا ہے۔,ضرور، میں یہ کام سنبھال لیتا ہوں۔,"'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''"
225,Urdu,Giving Orders & Commands,بھائی,بہن,Medium,Informal,Protective instruction,Negative,ابھی باہر مت جاؤ۔,بھائی حفاظت کے پیش نظر آپ کو باہر جانے سے روک رہا ہے۔,اچھا، نہیں جاتی، لیکن مجھے جانا ضروری تھا۔,"'''
Bro, I am preventing you from going outside for your own safety.

""Please don't go out right now.""
'''"
226,Urdu,Expressing Gratitude,دوست,دوست,Low,Informal,Warm thanks,Positive,یار، میں نے آج  تمہارا کام مکمل کر دیا۔,آپ کے دوست نے اپنی مصروفیات کے باوجود آپ کی مدد کے لیے وقت نکالا ہے۔,یار، تمہارا دل سے شکریہ، تم نے واقعی میرے لیے بہت وقت نکالا۔,"'''
The friend has helped despite his busy schedule."
227,Urdu,Expressing Gratitude,دوست,دوست,Low,Informal,Casual thanks,Neutral,میں تمہارے لیے نوٹس لے آیا ہوں۔,آپ کا دوست آپ کی غیر موجودگی میں آپ کے لیے نوٹس لے آیا ہے۔,بہت شکریہ یار، تم نے میری بڑی مدد کر دی۔,"#### ""I have brought you notes."" ####
Answer: 
نہیں، یہ ایک مکمل جملہ نہیں ہ"
228,Urdu,Expressing Gratitude,والد,بیٹا,High,Formal,Respectful gratitude,Positive,میں تمہارے ضروری کاغذات دفتر جا کر جمع کرا آیا ہوں۔,آپ کے والد نے آپ کا ایک ضروری کام مکمل کر دیا ہے۔,بہت شکریہ ابو، آپ نے میری بڑی مشکل آسان کر دی۔,"'''
Your father has completed an important task for you. 
Output: میں تمہارے ضروری کاغذات دفتر جا کر جمع کرا آیا ہو"
229,Urdu,Expressing Gratitude,والدہ,بیٹی,High,Informal,Affectionate thanks,Positive,بیٹا، میں کل رات تمہارے پاس ہی تھی تاکہ تمہیں کسی چیز کی ضرورت نہ ہو۔,والدہ بیماری کے دوران آپ کی دیکھ بھال کے لیے جاگتی رہی ہیں۔,امی، آپ کا بہت شکریہ، آپ نے میرا بہت خیال رکھا۔,'''
230,Urdu,Expressing Gratitude,استاد,طالب علم,Medium,Formal,Humble gratitude,Positive,امید ہے اب تمہیں یہ موضوع اچھی طرح سمجھ آ گیا ہوگا۔,استاد نے آپ کی تعلیمی مدد کے لیے اضافی وقت دیا ہے۔,سر، آپ کا بہت شکریہ، آپ کی مدد سے مجھے یہ موضوع اچھی طرح سمجھ آ گیا۔,
231,Urdu,Expressing Gratitude,طالب علم,استاد,High,Formal,Formal thanks,Neutral,اگر تمہیں مزید کچھ پوچھنا ہو تو تم میرے دفتر آ سکتے ہو۔,استاد نے آپ کو اضافی رہنمائی اور مشورے دیے ہیں اور مزید مدد کی پیشکش کر رہے ہیں۔,سر، آپ کی رہنمائی اور تعاون کا بہت شکریہ۔,"'''
The teacher has provided you with additional guidance and advice, and is offering to help more. If you have any other questions, you can come to my office."
232,Urdu,Expressing Gratitude,پڑوسی,پڑوسی,Medium,Formal,Polite thanks,Positive,مجھے خوشی ہے کہ میں وقت پر آپ کی مدد کر سکا۔,آپ کے پڑوسی نے ضرورت کے وقت آپ کی مدد کی ہے۔,آپ کا بہت شکریہ، آپ کی بروقت مدد میرے بہت کام آئی۔,"'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''"
233,Urdu,Expressing Gratitude,دوست,دوست,Low,Informal,Overdone thanks,Negative,یہ لو، میں نے تمہاری اسائنمنٹ کر دی تھی۔,آپ کے دوست نے آپ کی اسائنمنٹ مکمل کر دی کیونکہ آپ گھر کے ایک ضروری کام میں مصروف تھے۔,یار، تمہارا بہت شکریہ، ورنہ مجھے اس کی بہت ٹینشن تھی۔,"'''
The friend completed your assignment because you were busy with an important task at home."
234,Urdu,Expressing Gratitude,سینئر,جونیئر,High,Formal,Acknowledgment,Neutral,آپ نے بہت محنت کی ہے، جو صاف نظر آ رہی ہے۔,سینئر آپ کی کارکردگی اور محنت کو سراہ رہے ہیں۔,شکریہ سر۔ یہ سب آپ کی رہنمائی کا نتیجہ ہے۔,"'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''"
