ID,Language,Topic,User Role,Model Role,Power Distance,Register,Pragmatic Genre,Sensitivity,User Utterance,Context,Gold Response,Qwen_Response
186,Urdu,Apologies for Mistakes,دوست,دوست,Low,Informal,Defensive apology,Negative,یار، تمہاری وجہ سے مجھے کافی دیر انتظار کرنا پڑا۔,آپ کا دوست تاخیر کی وجہ سے اپنی ناراضی کا اظہار کر رہا ہے۔,معاف کرنا یار، میری وجہ سے دیر ہوئی، لیکن راستے میں بہت ٹریفک تھی۔,میں نے آپ کی تاخیر سے بہت ناراض ہونا پڑا۔
187,Urdu,Apologies for Mistakes,جونیئر,سینئر,Medium,Formal,Authoritative apology,Negative,سر، آپ نے سب کے سامنے مجھ سے بہت سخت لہجے میں بات کی تھی۔,آپ اپنے سینئر کے سخت رویے پر ناراضی کا اظہار کر رہے ہیں۔,اگر میری بات سے آپ کو برا لگا ہو تو میں معذرت چاہتا ہوں، میرا مقصد صرف کام کی نشاندہی کرنا تھا۔,میرے سلسلے کے ذریعے آپ نے مجھ سے بہت سخت لوگوں کے مانش کی بنای
188,Urdu,Apologies for Mistakes,سینئر,جونیئر,High,Formal,Deferential apology,Positive,آپ نے یہ کام ہدایات کے مطابق مکمل نہیں کیا۔,سینئر آپ کے کام میں موجود خامی کی طرف توجہ دلا رہا ہے۔,معذرت سر، مجھ سے غلطی ہو گئی، میں اسے فوراً درست کر دیتا ہوں۔,میری توجہ کافی نہیں ڈال پائی، میں اسے بہت زیادہ کوچنے لگ
189,Urdu,Apologies for Mistakes,ساتھی,ساتھی,Medium,Formal,Professional regret,Neutral,فائل غلط فولڈر میں بھیج دی گئی تھی، جس کی وجہ سے تاخیر ہوئی۔,آپ کا ساتھی فائل کی غلط جگہ منتقلی کی وجہ سے پیدا ہونے والے مسئلے کی نشاندہی کر رہا ہے۔,معذرت، یہ غلطی مجھ سے ہوئی تھی، میں آئندہ زیادہ احتیاط کروں گا۔,اس فائل کی تاخیر کی وجہ وہی تھی جس کو آپ نے ایک نامناسب فولڈر میں
190,Urdu,Apologies for Mistakes,کزن,کزن,Low,Informal,Friendly apology,Positive,یار، مجھے کافی دیر تمہارا انتظار کرنا پڑا۔,آپ کا کزن آپ کے دیر سے پہنچنے کا ذکر کر رہا ہے۔,معاف کرنا یار، راستے میں کچھ دیر ہو گئی، تمہیں انتظار کروانا نہیں چاہتا تھا۔,میری بیانگی میں بہت باتیں ہوئیں تھیں۔
191,Urdu,Apologies for Mistakes,استاد,طالب علم,Medium,Formal,Corrective apology,Neutral,تم آج کلاس میں دیر سے آئے ہو۔,استاد آپ کے دیر سے آنے کی نشاندہی کر رہے ہیں۔,میں معذرت چاہتا ہوں، آئندہ وقت کا خیال رکھوں گا۔,میری پلіس دیر ہوگی، لطفیاً منتظر رہیں۔
192,Urdu,Apologies for Mistakes,والد,بیٹا,High,Formal,Harsh correction,Negative,میں نے تمہیں پہلے ہی منع کیا تھا۔,والد آپ کو کسی ایسی حرکت پر ڈانٹ رہے ہیں جس سے انہوں نے پہلے منع کیا تھا۔,معاف کر دیں ابو، مجھ سے غلطی ہو گئی، آئندہ ایسا نہیں ہوگا۔,والد آپ کیا گفتے ہیں؟
193,Urdu,Apologies for Mistakes,دوست,دوست,Low,Informal,Defensive Apology,Negative,تم نے میرے میسج کا جواب اتنی دیر سے دیا۔,آپ کا دوست آپ سے پیغام کا دیر سے جواب دینے پر ناراضی کا اظہار کر رہا ہے۔,معذرت، مگر میں بھی اپنے کاموں میں مصروف تھا۔,میرے پاس بھی تائیمز نہیں تھیں، لیکن میں کم سے کم اچانک ج
194,Urdu,Apologies for Mistakes,بزرگ رشتہ دار,نوجوان,High,Formal,Respectful regret,Neutral,تمہیں بات کرنے کا طریقہ نہیں ہے کہ بڑوں سے کیسے بات کرتے ہیں۔,ایک بزرگ رشتہ دار آپ کے رویے پر ناراضی کا اظہار کر رہا ہے اور آپ کے اندازِ گفتگو کی نشاندہی کر رہا ہے۔,معاف کیجیے، اگر میری بات سے بے ادبی محسوس ہوئی ہو، آئندہ خیال رکھوں گا۔,میں نے اسے کہا کہ بڑے کے ساتھ بات کرنے کی قدرتی مہارتیں لائی
195,Urdu,Apologies for Mistakes,ساتھی,ساتھی,Medium,Formal,Minimal apology,Negative,آپ کی اس غلطی کی وجہ سے کام میں تاخیر ہوئی ہے۔,آپ کا ساتھی کام میں ہونے والی ایک معمولی لیکن اثر انداز غلطی کی نشاندہی کر رہا ہے۔,معذرت، آئندہ خیال رکھوں گا۔,اس لیکن اثر انداز کی غلطی سے کام میں تاخیر آگئی چکی ہے۔
196,Urdu,Health Enquiry,دوست,دوست,Low,Informal,Caring enquiry,Positive,یار، طبیعت اب کیسی ہے؟ سنا تھا تم بیمار تھے۔,آپ بیماری کے بعد اپنے دوست کی خیریت دریافت کر رہے ہیں۔,الحمدللہ، اب پہلے سے کافی بہتر ہوں، تمہاری فکر کا شکریہ۔,یار، میری طبیعت بہت خوبصورت ہے، صحت کی نجیک چل رہی ہے۔ ش
197,Urdu,Health Enquiry,دوست,دوست,Low,Informal,Casual check,Neutral,یار، طبیعت اب ٹھیک ہے نا؟,آپ اپنے دوست کی خیریت دریافت کر رہے ہیں جو حال ہی میں طبیعت خراب ہونے کی وجہ سے پریشان تھا۔,ہاں یار، اب کافی بہتر ہوں، بس تھوڑی کمزوری ہے۔,حتماً، آج بہتر ہے۔ شکریہ کرتا ہوں کہ آپ نے کمپنا�ڈ کی
198,Urdu,Health Enquiry,والد,بیٹا,High,Formal,Concerned enquiry,Positive,بیٹا، اب طبیعت کیسی ہے؟ میں تمہارے بارے میں فکر مند تھا۔,والد آپ کی بیماری کے بعد آپ کی خیریت دریافت کر رہے ہیں۔,جی ابو، اللہ کا شکر ہے، اب کافی بہتر ہوں، آپ کی فکر کا شکریہ۔,اب طبیعت بہت خوبصورت ہے، والد جانتے ہوئے کہمیچہ لیں۔
199,Urdu,Health Enquiry,والدہ,بیٹی,High,Informal,Maternal concern,Positive,بیٹا، اب طبیعت ٹھیک ہے نا؟ میں تمہارے لیے پریشان تھی۔,والدہ بیماری کے بعد آپ کی خیریت دریافت کر رہی ہیں۔,جی امی، اب کافی بہتر ہوں، آپ فکر نہ کریں ۔,اب تمام خوب چلتے ہیں، والدین سرے لگائیں۔
200,Urdu,Health Enquiry,بزرگ رشتہ دار,نوجوان,High,Formal,Respectful enquiry,Positive,بیٹا، اب صحت کیسی ہے؟ سب خیریت تو ہے؟,ایک بزرگ رشتہ دار آپ کی صحت کے بارے میں فکر مندی سے پوچھ رہے ہیں۔,جی الحمدللہ، سب خیریت ہے، آپ کی دعاؤں کا بہت شکریہ۔,میں تمام وقت بہتر ہو رہا تھا۔ کافی تمرین کرتا ہوں اور صحیح غذا کھ
201,Urdu,Health Enquiry,پڑوسی,پڑوسی,Medium,Formal,Polite enquiry,Neutral,سنا ہے آپ کی طبیعت کچھ دنوں سے خراب تھی، اب کیسی ہے؟,ایک پڑوسی آپ کی خیریت دریافت کر رہا ہے کیونکہ وہ آپ کی بیماری کے بارے میں سن چکا ہے۔,جی، اب کافی بہتر ہوں، پوچھنے کا شکریہ۔,میری طبیعت کو بہت لوگوں نے دیکھا جس کی وجہ سے میں بہت خوشی
202,Urdu,Health Enquiry,استاد,طالب علم,Medium,Formal,Professional concern,Neutral,کیا اب طبیعت سنبھل گئی ہے؟,استاد بیماری کی وجہ سے غیر حاضری پر آپ کی خیریت دریافت کر رہے ہیں۔,جی سر، اللہ کا شکر ہے، اب طبیعت کافی بہتر ہے۔,اب تک نہیں، لیکن میں کچھ وقت کے بعد بہر آں گی۔
203,Urdu,Health Enquiry,دوست,دوست,Low,Informal,Teasing enquiry,Negative,ابھی بھی ڈرامہ چل رہا ہے یا واقعی طبیعت خراب ہے؟,دوست مذاق اور شکوک بھرے انداز میں آپ کی بیماری کے بارے میں پوچھ رہا ہے۔,یار، واقعی طبیعت خراب تھی، ہر چیز کو مذاق مت سمجھا کرو۔,ابھی بھی ڈرامہ چل رہا ہے، لیکن میری نظر میں واقعی طبیعت
204,Urdu,Health Enquiry,سینئر,جونیئر,High,Formal,Duty-focused enquiry,Neutral,اب طبیعت بہتر ہے؟ کیا آپ معمول کے مطابق کام کر سکیں گے؟,سینئر بیماری کے بعد آپ کی صحت اور کام کی صلاحیت کے بارے میں پوچھ رہا ہے۔,جی سر، اب کافی بہتر ہوں اور معمول کے مطابق کام کر سکتا ہوں۔,طبیعت بہتر ہے، لیکن کام کی صلاحیت تک تمام نہیں ہے۔
205,Urdu,Health Enquiry,ساس,بہو,High,Formal,Household concern,Positive,بیٹا، اب کمزوری تو نہیں؟,ساس بیماری کے بعد  آپ کی کی خیریت دریافت کر رہی ہیں۔,جی امی جان، اب کافی بہتر ہوں، آپ کی دعاؤں اور فکر کا شکریہ۔,میں کمزوری نہیں، میں صحت سے بھر پڑا ہوں۔
206,Urdu,Health Enquiry,دوست,دوست,Low,Informal,Dismissive enquiry,Negative,اب بھی طبیعت کا بہانہ چل رہا ہے؟,آپ کا دوست آپ کی بیماری کو سنجیدگی سے نہیں لے رہا اور طنزیہ انداز میں بات کر رہا ہے۔,یار، واقعی طبیعت خراب تھی، ہر بات کو مذاق مت سمجھا کرو۔,میری بیماری کیلئے نہیں، صحت کیلئے چل رہا ہوں۔
207,Urdu,Health Enquiry,بزرگ,نوجوان,High,Formal,Advisory concern,Neutral,بیٹا، دوائی وقت پر لے رہے ہو نا؟ لاپرواہی مت کرنا۔,ایک بزرگ آپ کی صحت یابی کے بارے میں فکر مندی کا اظہار کرتے ہوئے دوائی باقاعدگی سے لینے کی تلقین کر رہے ہیں۔,جی، میں دوائی وقت پر لے رہا ہوں، آپ کی نصیحت کا شکریہ۔,میں کسی بھی دوائی کو وقت پر لیتا ہوں، لاپرواہی کرنے کیلئے م
208,Urdu,Health Enquiry,ساتھی,ساتھی,Medium,Formal,Professional check-in,Negative,طبیعت کی وجہ سے کام متاثر تو نہیں ہوا؟,ایک ساتھی آپ کی بیماری کے اثرات کے بارے میں پوچھ رہا ہے۔,کام مکمل ہو گیا تھا، اتنی بھی طبیعت خراب نہیں تھی جتنا سمجھا جا رہا ہے۔,میری بیماری کی وجہ سے کام کی توان نہیں زدہ ہوگئی۔
209,Urdu,Health Enquiry,کزن,کزن,Low,Informal,Friendly concern,Negative,اب کیسا محسوس کر رہے ہو؟,آپ کا کزن بیماری کے بعد آپ کی خیریت دریافت کر رہا ہے۔,طبیعت تو بہتر ہے، لیکن بیماری نے کافی پریشان کر دیا تھا۔,میں بہت مبھوس ہوں لیکن امید کرتا ہوں کہ سلامतی نے کچھ ب
210,Urdu,Health Enquiry,دوست,دوست,Low,Informal,Impatient enquiry,Negative,آخر کب تک بیمار رہنے کا ارادہ ہے؟,دوست بے صبری اور ہلکے طنزیہ انداز میں آپ کی صحت کے بارے میں پوچھ رہا ہے۔,ہاں یار، اب بہتر ہوں، لیکن اتنی جلدی بھی سب کچھ ٹھیک نہیں ہوتا۔,میری صحت کی معلومات دینے کے لئے مراکشی ہسپتال میں فارمیشن کے ذر
211,Urdu,Giving Orders & Commands,والد,بیٹا,High,Formal,Authoritative command,Neutral,یہ کام ابھی مکمل کرو۔,والد آپ کو ایک ضروری کام فوراً مکمل کرنے کی ہدایت دے رہے ہیں۔,جی ابو، ابھی کر دیتا ہوں۔,والد نے آپ کو ایک ضروری کام فوراً مکمل کرنے کی ہدایت دی۔
212,Urdu,Giving Orders & Commands,والدہ,بیٹی,High,Informal,Household instruction,Positive,کچن صاف کر دو۔,والدہ گھر کے کام کے سلسلے میں آپ کو کچن صاف کرنے کی ہدایت دے رہی ہیں۔,جی امی، ابھی کچن صاف کر دیتی ہوں۔,آپ نے میرا فهم لائی ہے، والدین کچن صاف کر دو۔
213,Urdu,Giving Orders & Commands,استاد,طالب علم,Medium,Formal,Academic directive,Neutral,یہ سوال بورڈ پر حل کرو۔,استاد کلاس میں آپ کو بورڈ پر سوال حل کرنے کی ہدایت دے رہے ہیں۔,جی سر، میں ابھی اس سوال کو حل کرنے کی کوشش کرتا ہوں۔,ستاد نے آپ کو بورڈ پر اس سوال کا حل کرنے کی ہدایت دی۔
214,Urdu,Giving Orders & Commands,افسر,ملازم,High,Formal,Professional order,Neutral,یہ رپورٹ آج ہی مکمل کرکے جمع کرائیں۔,افسرآپ کو ایک اہم رپورٹ وقت پر جمع کرانے کی ہدایت دے رہا ہے۔,جی سر، میں یہ رپورٹ آج ہی جمع کرا دوں گا۔,یہ رپورٹ آج کل مکمل کرکے جمع کریں۔
215,Urdu,Giving Orders & Commands,دوست,دوست,Low,Informal,Friendly directive,Positive,یار، ذرا وہ فائل مجھے پکڑا دو۔,آپ دونوں ایک ساتھ کام کر رہے ہیں اور آپ کا دوست آپ سے فائل مانگ رہا ہے۔,بالکل، میں ابھی دے دیتا ہوں۔,بہت آسانی سے میں آپ کے لیے فایل مانگ سکتا ہوں، لیکن کہاں
216,Urdu,Giving Orders & Commands,دوست,دوست,Low,Informal,Pushy command,Negative,بس چپ ہو جاؤ اور میری بات سنو۔,آپ کا دوست غصے یا جھنجھلاہٹ میں آپ کو خاموش رہنے کا کہہ رہا ہے۔,ٹھیک ہے یار، لیکن آرام سے بھی بات کر سکتے ہو۔,بس چپ ہو جاؤ اور میری بات سنو۔
217,Urdu,Giving Orders & Commands,سینئر,جونیئر,High,Formal,Hierarchical command,Neutral,میٹنگ کے نوٹس فوراً بھیج دو۔,سینئر آپ سے میٹنگ کی دستاویزات جلد از جلد شیئر کرنے کا کہہ رہا ہے۔,جی سر، میں ابھی نوٹس بھیج دیتا ہوں۔,مطابق ہیں، آپ کی ضرورت کے حسب میٹنگ کے نوٹس کو فوراً بھ
218,Urdu,Giving Orders & Commands,سینئر,جونیئر,High,Formal,Harsh order,Negative,یہ کام دوبارہ کرنا پڑے گا۔,سینئر کام کے معیار سے مطمئن نہیں ہے اور  آپ کو اسے دوبارہ کرنے کا حکم دے رہا ہے۔,جی سر، میں اسے دوبارہ کر دیتا ہوں۔,اس کام کو دوبارہ کرنا پڑا گیا۔
219,Urdu,Giving Orders & Commands,چچا,بھتیجا,High,Formal,Family authority,Positive,یہ سامان اندر رکھ دو۔,چچا گھر کے کام میں آپ سے مدد لے رہے ہیں۔,جی چچا جان، میں ابھی یہ سامان اندر رکھ دیتا ہوں۔,چچا نے میری کمپیوٹر کی کیسے رکھنے کی خواہش کی ہے۔
220,Urdu,Giving Orders & Commands,ساس,بہو,High,Formal,Household control,Neutral,آج کھانا وقت پر تیار ہونا چاہیے۔,ساس گھر کے کام کاج کے حوالے سے آپ کو ہدایت دے رہی ہیں۔,جی امی جان، کھانا وقت پر تیار ہو جائے گا۔,سنسن کو مکمل کرنے کے لئے اب تک وقت ہے۔
221,Urdu,Giving Orders & Commands,بزرگ,نوجوان,High,Formal,Community instruction,Positive,دروازہ بند کر دو۔,ایک بزرگ آپ کو ایک معمولی کام انجام دینے کی ہدایت دے رہے ہیں۔,جی، ابھی دروازہ بند کر دیتا ہوں۔,درازہ بند کر دیں۔
222,Urdu,Giving Orders & Commands,دوست,دوست,Low,Informal,Dismissive order,Negative,خود ہی کر لو، میرے پاس وقت نہیں ہے۔,آپ نے اپنے دوست سے مدد مانگی تھی، لیکن اس نے بے رخی سے جواب دیا۔,ٹھیک ہے یار، کوئی بات نہیں، خود ہی کر لیتا ہوں۔,میں نے اس کی طرف سے مجھے بہت ناراض کیا، لیکن آج کی زمانہ میں
223,Urdu,Giving Orders & Commands,استاد,طالب علم,Medium,Formal,Strict discipline,Negative,خاموش رہو۔,استاد کلاس میں نظم و ضبط برقرار رکھنے کے لیے ایک طالب علم کو سختی سے خاموش رہنے کا کہہ رہے ہیں۔,جی سر، معذرت چاہتا ہوں، آئندہ اس بات کا خیال رکھوں گا۔,اسٹاد آپ کلاس میں خاموش رہو۔
224,Urdu,Giving Orders & Commands,ساتھی,ساتھی,Medium,Formal,Task assignment,Positive,آپ یہ حصہ سنبھال لیں۔,ایک ساتھی مشترکہ کام کی تقسیم کرتے ہوئے آپ کو ایک مخصوص حصہ سنبھالنے کی ذمہ داری دے رہا ہے۔,ضرور، میں یہ کام سنبھال لیتا ہوں۔,تیری قسم کا مسئلہ ہے، میں نے اس کی ذمہ داری سنجیدہ کر لی۔
225,Urdu,Giving Orders & Commands,بھائی,بہن,Medium,Informal,Protective instruction,Negative,ابھی باہر مت جاؤ۔,بھائی حفاظت کے پیش نظر آپ کو باہر جانے سے روک رہا ہے۔,اچھا، نہیں جاتی، لیکن مجھے جانا ضروری تھا۔,میری طرف سے بھائی، اسے دستوں میں لے کر داخل ہونے کیلئے مدد کر
226,Urdu,Expressing Gratitude,دوست,دوست,Low,Informal,Warm thanks,Positive,یار، میں نے آج  تمہارا کام مکمل کر دیا۔,آپ کے دوست نے اپنی مصروفیات کے باوجود آپ کی مدد کے لیے وقت نکالا ہے۔,یار، تمہارا دل سے شکریہ، تم نے واقعی میرے لیے بہت وقت نکالا۔,میری خوشی ہے کہ تمہارے لیے کام کرتے رہا ہو۔ میں نے اسے بھ
227,Urdu,Expressing Gratitude,دوست,دوست,Low,Informal,Casual thanks,Neutral,میں تمہارے لیے نوٹس لے آیا ہوں۔,آپ کا دوست آپ کی غیر موجودگی میں آپ کے لیے نوٹس لے آیا ہے۔,بہت شکریہ یار، تم نے میری بڑی مدد کر دی۔,تیری غائبی میں میں تیرے لئے نوٹس لیا چکا ہوں۔
228,Urdu,Expressing Gratitude,والد,بیٹا,High,Formal,Respectful gratitude,Positive,میں تمہارے ضروری کاغذات دفتر جا کر جمع کرا آیا ہوں۔,آپ کے والد نے آپ کا ایک ضروری کام مکمل کر دیا ہے۔,بہت شکریہ ابو، آپ نے میری بڑی مشکل آسان کر دی۔,والد نے میرے ضروری کاغذات جمع کروئے تھے۔
229,Urdu,Expressing Gratitude,والدہ,بیٹی,High,Informal,Affectionate thanks,Positive,بیٹا، میں کل رات تمہارے پاس ہی تھی تاکہ تمہیں کسی چیز کی ضرورت نہ ہو۔,والدہ بیماری کے دوران آپ کی دیکھ بھال کے لیے جاگتی رہی ہیں۔,امی، آپ کا بہت شکریہ، آپ نے میرا بہت خیال رکھا۔,میری والدین کی دیکھ بھال کے لیے بہت شکریہ، وہ تمہاری لڑائی م
230,Urdu,Expressing Gratitude,استاد,طالب علم,Medium,Formal,Humble gratitude,Positive,امید ہے اب تمہیں یہ موضوع اچھی طرح سمجھ آ گیا ہوگا۔,استاد نے آپ کی تعلیمی مدد کے لیے اضافی وقت دیا ہے۔,سر، آپ کا بہت شکریہ، آپ کی مدد سے مجھے یہ موضوع اچھی طرح سمجھ آ گیا۔,امید کرتا ہوں کہ اس وقت کیلئے آپ نے تمام تلاش کیں ہیں او اب تمہار
231,Urdu,Expressing Gratitude,طالب علم,استاد,High,Formal,Formal thanks,Neutral,اگر تمہیں مزید کچھ پوچھنا ہو تو تم میرے دفتر آ سکتے ہو۔,استاد نے آپ کو اضافی رہنمائی اور مشورے دیے ہیں اور مزید مدد کی پیشکش کر رہے ہیں۔,سر، آپ کی رہنمائی اور تعاون کا بہت شکریہ۔,ستاد نے آپ کی جانب سے مزید کمپلیکسٹڈ مشاہدات کی مشورہ دینے کی پی
232,Urdu,Expressing Gratitude,پڑوسی,پڑوسی,Medium,Formal,Polite thanks,Positive,مجھے خوشی ہے کہ میں وقت پر آپ کی مدد کر سکا۔,آپ کے پڑوسی نے ضرورت کے وقت آپ کی مدد کی ہے۔,آپ کا بہت شکریہ، آپ کی بروقت مدد میرے بہت کام آئی۔,میری بھی خوشی ہے کہ میں تربیتی طور پر آپ کی جانب سے مدد کرتا ہ
233,Urdu,Expressing Gratitude,دوست,دوست,Low,Informal,Overdone thanks,Negative,یہ لو، میں نے تمہاری اسائنمنٹ کر دی تھی۔,آپ کے دوست نے آپ کی اسائنمنٹ مکمل کر دی کیونکہ آپ گھر کے ایک ضروری کام میں مصروف تھے۔,یار، تمہارا بہت شکریہ، ورنہ مجھے اس کی بہت ٹینشن تھی۔,میرے دوست نے میری اسaignment مکمل کر دی چونکہ میں گھر کے ایک ض
234,Urdu,Expressing Gratitude,سینئر,جونیئر,High,Formal,Acknowledgment,Neutral,آپ نے بہت محنت کی ہے، جو صاف نظر آ رہی ہے۔,سینئر آپ کی کارکردگی اور محنت کو سراہ رہے ہیں۔,شکریہ سر۔ یہ سب آپ کی رہنمائی کا نتیجہ ہے۔,شکریہ، میری کام کی تلاش کو آپ نے ملاحظہ کیا ہے۔
235,Urdu,Expressing Gratitude,بزرگ رشتہ دار,نوجوان,High,Formal,Traditional gratitude,Neutral,میں ہمیشہ تمہاری کامیابی اور بھلائی کے لیے دعا کرتا ہوں۔,ایک بزرگ رشتہ دار محبت اور خیر خواہی کے ساتھ آپ کے لیے دعائیں کرتے ہیں۔,اللہ آپ کو جزائے خیر دے، آپ کی دعائیں میرے لیے بہت قیمتی ہیں۔,میں بھی آپ کی کامیابی اور بہترین خواتن بننے کے لیے دعا کر رہا
236,Urdu,Expressing Gratitude,دوست,دوست,Low,Informal,Teasing thanks,Neutral,یہ لو، میں تمہارے لیے چائے بھی لے آیا ہوں۔,آپ کے دوست نے مذاق اور دوستانہ انداز میں آپ کی ایک چھوٹی سی مدد کی ہے۔,واہ جناب، آج تو بڑے مہربان لگ رہے ہیں، شکریہ!,میری کسی بھی صلاحیت میں تاثرت نہیں ہے، لیکن شادی سے بہت خ
237,Urdu,Expressing Gratitude,دوست,دوست,Low,Informal,Reluctant thanks,Negative,آخرکار تمہارا کام کر ہی آیا ہوں۔,آپ کے دوست نے مدد کی ہے، لیکن کافی تاخیر اور ہچکچاہٹ کے بعد۔,ٹھیک ہے یار، شکریہ، لیکن مجھے کافی انتظار کرنا پڑا۔,مددگار وہ تھا لیکن کافی وقت گرفتے ہوئے۔
238,Urdu,Expressing Gratitude,افسر,ملازم,High,Formal,Professional appreciation,Negative,اس بار میں نے آپ کی غلطی کے باوجود معاملہ انتظامیہ تک نہیں جانے دیا۔,آپ سے کام میں ایک سنگین غلطی ہوئی تھی، لیکن افسر نے آپ کو ایک اور موقع دیا اور معاملہ مزید آگے نہیں بڑھایا۔,بہت شکریہ سر، میں آپ کے اعتماد اور تعاون کی قدر کرتا ہوں، آئندہ ایسی غلطی نہیں ہوگی۔,میں نے اس فریقے میں خوبصورت طور پر کام کیا اور افسر نے میرے لی
239,Urdu,Expressing Gratitude,ساتھی,ساتھی,Medium,Formal,Workplace thanks,Negative,میں نے آپ کا کام بھی مکمل کر دیا تھا۔,آپ طبیعت کی خرابی کی وجہ سے ایک دن دفتر نہیں جا سکے، تو آپ کے ساتھی نے آپ کا کام مکمل کر دیا۔,آپ کا بے حد شکریہ آپ نے واقعی میں میری بہت مدد کی۔,میرے ساتھی نے میں کی طرح مکمل کر لیا۔
240,Urdu,Expressing Gratitude,بھائی,بہن,Medium,Informal,Familial gratitude,Negative,میں نے گھر کے سارے کام سنبھال لیے تھے تاکہ تم آرام کر سکو۔,آپ کی طبیعت خراب تھی اور آپ کی بہن نے آپ کی ذمہ داریاں سنبھال لیں۔,بہت شکریہ، تم نے میری بہت بڑی پریشانی کم کر دی۔,تیری بہن نے میں کئی کامات سنبھال لیے تاکہ تو آرام کر سکی۔
241,Urdu,Negotiating Favors,دوست,دوست,Low,Informal,Friendly negotiation,Positive,یار، اگر ضرورت ہو تو میں تمہاری مدد کر دیتا ہوں۔,آپ کا دوست آپ کی مدد کی پیشکش کر رہا ہے کیونکہ آپ کسی اور کام میں مصروف ہیں۔,ارے نہیں یار، تم کیوں زحمت کرو گے، لیکن تمہاری پیشکش کا بہت شکریہ۔,یار، اگر ضرورت ہو تو میں تمہاری مدد کر دیتا ہوں۔
242,Urdu,Negotiating Favors,دوست,دوست,Low,Informal,Casual bargaining,Neutral,چلو، میں تمہارا کچھ کام کم کر دیتا ہوں۔,آپ کا دوست کام میں آپ کی مدد کی پیشکش کر رہا ہے۔,نہیں یار، اتنی زحمت کی ضرورت نہیں، میں سنبھال لوں گا۔,میری بہت سے مدد ہے، شکریہ۔
243,Urdu,Negotiating Favors,جونیئر,سینئر,Medium,Formal,Respectful request,Positive,سر، اگر آپ اجازت دیں تو میں آج اضافی وقت دے کر یہ کام مکمل کر دیتا ہوں۔,آپ کا جونیئر احترام کے ساتھ آپ کو مدد کی پیشکش کر رہا ہے تاکہ آپ کا کام آسان ہو جائے۔,آپ کی مہربانی، لیکن آپ کو زیادہ دیر رکنے کی ضرورت نہیں، میں سنبھال لوں گا۔,میں بس آج کارکردگی کا کچھ زمانہ دے سکتا ہوں، لیکن میں نے
244,Urdu,Negotiating Favors,جونیئر,سینئر,Medium,Formal,Deferential negotiation,Neutral,سر، اگر آپ اجازت دیں تو میں اس کام میں کچھ مدد کر دیتا ہوں۔,آپ نے دیکھا کہ آپ کے سینئر پر کام کا دباؤ ہے، اس لیے آپ احترام کے ساتھ مدد کی پیشکش کر رہے ہیں۔,آپ کی پیشکش کا شکریہ، لیکن خود کو زیادہ زحمت نہ دیں۔,میری بہت سی مدد چاہیے ہے، شاید میں آپ کی جانب سے کچھ بھی ن
245,Urdu,Negotiating Favors,کزن,کزن,Low,Informal,Familial favor,Positive,یار، اگر تم چاہو تو میری گاڑی استعمال کر سکتے ہو۔,آپ کا کزن آپ کی مدد کے لیے اپنی گاڑی دینے کی پیشکش کر رہا ہے۔,ارے نہیں یار، تم کیوں زحمت کرو گے، میں خود انتظام کر لوں گا۔,میں بھی تیرے ذہن میں ہوں، اگر تیرے لیے کسی مسئلے سے نازل
246,Urdu,Negotiating Favors,کزن,کزن,Low,Informal,Pushy favor,Negative,یار، میں نے کہا نا، یہ کام میں کر دوں گا۔,آپ کا کزن بار بار آپ کی مدد کرنے پر اصرار کر رہا ہے، حالانکہ آپ کئی بار انکار کر چکے ہیں۔,آپ کی مہربانی، لیکن واقعی اس کی ضرورت نہیں، میں خود سنبھال لوں گا۔,میری خواہش یہ ہے کہ آپ نے کتنی سختی سے انکار کیا جس لئے آپ
247,Urdu,Negotiating Favors,پڑوسی,پڑوسی,Medium,Formal,Polite negotiation,Positive,اگر آپ کو کسی مدد کی ضرورت ہو تو میں حاضر ہوں۔,آپ کا پڑوسی شادی کی تقریبات میں آپ کی مدد کرنے کی پیشکش کر رہا ہے۔,آپ کی بہت مہربانی، لیکن آپ کو تکلیف دینے کی ضرورت نہیں۔,میں بھی آپ کی جانب سے مدد کرتا ہوں جب کسی نے پڑوسی شادی کی تقر
248,Urdu,Negotiating Favors,طالب علم,استاد,Medium,Formal,Hesitant request,Neutral,سر، میں یہ کتابیں آپ کے دفتر رکھ آتا ہوں۔,آپ استاد کی مدد کرنے کی پیشکش کر رہے ہیں۔,بیٹا، بہت شکریہ، میں خود سنبھال لوں گا۔,بس انتظار کریں، میں آپ کے دفتر تجھتیا چل رہا ہوں۔
249,Urdu,Negotiating Favors,والد,بیٹا,High,Formal,Authority-based negotiation,Negative,میں نے کہا نا، یہ کام میں کر دوں گا، تم فکر نہ کرو۔,آپ کے والد بار بار آپ کی مدد کرنے پر اصرار کر رہے ہیں، جبکہ آپ خود کام کرنا چاہتے ہیں۔,ابو، آپ کا بہت شکریہ، لیکن واقعی اس کی ضرورت نہیں، میں سنبھال لوں گا۔,والد کی مہربانی سمجھیں، لیکن میرے کام کرتے ہु� میں اسے بھی
250,Urdu,Negotiating Favors,والدہ,بیٹی,High,Informal,Emotional appeal,Positive,بیٹا، اگر تم تھک گئی ہو تو میں یہ کام کر دیتی ہوں۔,آپ کی والدہ آپ کا بوجھ کم کرنے کی پیشکش کر رہی ہیں۔,امی، آپ کی بہت مہربانی، لیکن میں خود کر لوں گی۔,والدین نے مجھے بچانے کی کوشش کی ہے۔
